DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Michigan. September 20, 1977 401 Mich. 80 257 N.W.2d 522
Extracted from page: 53
","Beaumont v. Brown, No. 11, 401 Mich. 80, 257 N.W.2d 522, 1977 WL 506465 (Mich. Sep. 20, 1977)
","Sep. 20, 1977",Michigan,Overruled by," 1.  Bradley v. Saranac Community Schools Bd. of Educ. 
565 N.W.2d 650 , 455 Mich. 285 , 119 Ed. Law Rep. 677 , 13 IER Cases 123 , Mich. , (NO. 106020 , 106070 )
","July 22, 1997"
"Supreme Court of Michigan. March 19, 1996 450 Mich. 702 545 N.W.2d 596
Extracted from page: 56
","Champion v. Nationwide Sec., Inc., No. 100521, 450 Mich. 702, 545 N.W.2d 596, 70 Fair Empl. Prac. Cas. (BNA) 558, 68 Empl. Prac. Dec. P 44132, 1996 WL 134223 (Mich. Mar. 19, 1996)
","Mar. 19, 1996",Michigan,Overruled by," 1.  Hamed v. Wayne County  
803 N.W.2d 237 , 490 Mich. 1 , 112 Fair Empl.Prac.Cas. (BNA) 1717 , Mich. , (NO. 139505 )
","July 29, 2011"
"March 19, 1996 450 Mich. 678 545 N.W.2d 602
Extracted from page: 58
","Fire Ins. Exchange v. Diehl, No. 100985, 450 Mich. 678, 545 N.W.2d 602, 64 USLW 2622, 1996 WL 134267 (Mich. Mar. 19, 1996)
","Mar. 19, 1996",Michigan,Overruled by," 1.  Wilkie v. Auto-Owners Ins. Co. 
664 N.W.2d 776 , 469 Mich. 41 , Mich. , (NO. 119295 )
","July 16, 2003"
"Supreme Court of Michigan. July 16, 1996 452 Mich. 354 550 N.W.2d 215
Extracted from page: 60
","Brown v. Manistee County Road Com'n, No. 99566, 452 Mich. 354, 550 N.W.2d 215, 1996 WL 395969 (Mich. July 16, 1996)
","July 16, 1996",Michigan,Overruled by," 1.  Rowland v. Washtenaw County Road Com’n  
731 N.W.2d 41 , 477 Mich. 197 , Mich. , (NO. 130379 )
","May 02, 2007"
"Supreme Court of Michigan. December 27, 1996 453 Mich. 522 556 N.W.2d 478
Extracted from page: 60
","Corbett v. Plymouth Tp., No. 102521, 453 Mich. 522, 556 N.W.2d 478, 1996 WL 738350 (Mich. Dec. 27, 1996)
","Dec. 27, 1996",Michigan,Overruled by," 1.  Koontz v. Ameritech Services, Inc.  
645 N.W.2d 34 , 466 Mich. 304 , 28 Employee Benefits Cas. 2690 , Mich. , (NO. 116366 )
","June 12, 2002"
"Supreme Court of Michigan. April 13, 1970 383 Mich. 442 175 N.W.2d 759
Extracted from page: 2
","Preston v. Sleziak, No. 3, 383 Mich. 442, 175 N.W.2d 759 (Mich. Apr. 13, 1970)
","Apr. 13, 1970",Michigan,Overruled by," 1.  Stitt v. Holland Abundant Life Fellowship  
614 N.W.2d 88 , 462 Mich. 591 , Mich. , (NO. 112217 )
","July 18, 2000"
"Supreme Court of Michigan. November 12, 1970 384 Mich. 165 180 N.W.2d 778
Extracted from page: 2
","Grubaugh v. City of St. Johns, No. 7 JAN. TERM, 384 Mich. 165, 180 N.W.2d 778, 44 A.L.R.3d 1095 (Mich. Nov. 12, 1970)
","Nov. 12, 1970",Michigan,Abrogated by," 1.  Rowland v. Washtenaw County Road Com’n 
731 N.W.2d 41 , 477 Mich. 197 , Mich. , (NO. 130379 )
","May 02, 2007"
"Supreme Court of Michigan. March 12, 1970 383 Mich. 314 174 N.W.2d 797
Extracted from page: 3
","Moyses v. Spartan Asphalt Paving Co., No. 10, 383 Mich. 314, 174 N.W.2d 797 (Mich. Mar. 12, 1970)
","Mar. 12, 1970",Michigan,Overruled by," 1.  Hapner v. Rolf Brauchli, Inc. 
273 N.W.2d 822 , 404 Mich. 160 , Mich. , (NO. 58977 , CALENDAR 4 )
","Dec. 27, 1978"
"Supreme Court of Michigan. March 12, 1970 383 Mich. 251 174 N.W.2d 836
Extracted from page: 4
","Breckon v. Franklin Fuel Co., No. 3, 383 Mich. 251, 174 N.W.2d 836 (Mich. Mar. 12, 1970)
","Mar. 12, 1970",Michigan,Overruled by," 1.  Smith v. City of Detroit 
202 N.W.2d 300 , 388 Mich. 637 , Mich. , (NO. 7 , 8 )
","Nov. 29, 1972"
"Supreme Court of Michigan. October 17, 1973 390 Mich. 96 211 N.W.2d 24
Extracted from page: 11
","Carver v. McKernan, No. 1, 390 Mich. 96, 211 N.W.2d 24, 1973 WL 411692 (Mich. Oct. 17, 1973)
","Oct. 17, 1973",Michigan,Abrogated by," 1.  Rowland v. Washtenaw County Road Com’n  
731 N.W.2d 41 , 477 Mich. 197 , Mich. , (NO. 130379 )
","May 02, 2007"
"Supreme Court of Michigan. November 21, 1973 390 Mich. 367 212 N.W.2d 196
Extracted from page: 12
","People v. Crittle, No. 13, 390 Mich. 367, 212 N.W.2d 196 (Mich. Nov. 21, 1973)
","Nov. 21, 1973",Michigan,Overruled by," 1.  People v. Savoie  
349 N.W.2d 139 , 419 Mich. 118 , Mich. , (NO. 66139 , CALENDAR 1 )
","June 05, 1984"
"Supreme Court of Michigan. November 20, 1973 390 Mich. 245 212 N.W.2d 222
Extracted from page: 12
","People v. White, No. 13, 390 Mich. 245, 212 N.W.2d 222 (Mich. Nov. 20, 1973)
","Nov. 20, 1973",Michigan,Overruled by," 1.  People v. Nutt  
677 N.W.2d 1 , 469 Mich. 565 , Mich. , (NO. 120489 )
","Apr. 02, 2004"
"Supreme Court of Michigan. September 18, 1973 390 Mich. 43 210 N.W.2d 316
Extracted from page: 12
","Hilton v. Oldsmobile Division, General Motors Corp., No. 10, 390 Mich. 43, 210 N.W.2d 316 (Mich. Sep. 18, 1973)
","Sep. 18, 1973",Michigan,Overruled by," 1.  Hakala v. Burroughs Corp. 
338 N.W.2d 165 , 417 Mich. 359 , Mich. , (NO. 67047 , CALENDAR 12 )
","Sep. 19, 1983"
"Supreme Court of Michigan. November 20, 1973 390 Mich. 326 212 N.W.2d 182
Extracted from page: 13
","People v. Blachura, No. 6, 390 Mich. 326, 212 N.W.2d 182 (Mich. Nov. 20, 1973)
","Nov. 20, 1973",Michigan,Overruled by," 1.  People v. Cooke  
355 N.W.2d 88 , 419 Mich. 420 , Mich. , (NO. 68974 , 69972 )
","Sep. 18, 1984"
"Supreme Court of Michigan. August 31, 1993 443 Mich. 515 505 N.W.2d 544
Extracted from page: 15
","Boyd v. W.G. Wade Shows, No. 93145, 443 Mich. 515, 505 N.W.2d 544, 1993 WL 385459 (Mich. Aug. 31, 1993)
","Aug. 31, 1993",Michigan,Overruled by," 1.  Karaczewski v. Farbman Stein & Co.  
732 N.W.2d 56 , 478 Mich. 28 , Mich. , (NO. 129825 )
","May 23, 2007"
"Supreme Court of Michigan. December 21, 1993 444 Mich. 466 511 N.W.2d 654
Extracted from page: 16
","People v. Herbert, No. 93441, 444 Mich. 466, 511 N.W.2d 654, 1993 WL 570544 (Mich. Dec. 21, 1993)
","Dec. 21, 1993",Michigan,Overruled by," 1.  People v. Lemmon  
576 N.W.2d 129 , 456 Mich. 625 , Mich. , (NO. 105850 )
","Mar. 24, 1998"
"Supreme Court of Michigan. September 21, 1993 444 Mich. 151 506 N.W.2d 505
Extracted from page: 16
","People v. Dhue, No. 94564, 444 Mich. 151, 506 N.W.2d 505, 1993 WL 435849 (Mich. Sep. 21, 1993)
","Sep. 21, 1993",Michigan,Abrogated by," 1.  People v. Taylor  
759 N.W.2d 361 , 482 Mich. 368 , Mich. , (NO. 135666 , 135683 , 135692 )
","Dec. 19, 2008"
"Supreme Court of Michigan. August 31, 1993 443 Mich. 426 505 N.W.2d 834
Extracted from page: 17
","In re Hatcher, No. 94520, 443 Mich. 426, 505 N.W.2d 834, 1993 WL 385455 (Mich. Aug. 31, 1993)
","Aug. 31, 1993",Michigan,Overruled by," 1.  In re Ferranti  
934 N.W.2d 610 , 504 Mich. 1 , Mich. , (NO. 157907 , 157908 )
","June 12, 2019"
"Supreme Court of Michigan. July 13, 1993 443 Mich. 1 503 N.W.2d 629
Extracted from page: 17
","People v. Hernandez, No. 92923, 443 Mich. 1, 503 N.W.2d 629, 1993 WL 315360 (Mich. July 13, 1993)
","July 13, 1993",Michigan,Abrogated by," 1.  People v. Mitchell 
560 N.W.2d 600 , 454 Mich. 145 , Mich. , (NO. 98984 , 98985 )
","Mar. 25, 1997"
"Supreme Court of Michigan. September 14, 1993 443 Mich. 693 506 N.W.2d 482
Extracted from page: 18
","People v. Harding, No. 91097, 443 Mich. 693, 506 N.W.2d 482, 1993 WL 385519 (Mich. Sep. 14, 1993)
","Sep. 14, 1993",Michigan,Abrogated by," 1.  People v. Ream 
750 N.W.2d 536 , 481 Mich. 223 , Mich. , (NO. 134913 , 134925 )
","June 11, 2008"
"Supreme Court of Michigan. April 01, 1998 456 Mich. 670 576 N.W.2d 153
Extracted from page: 22
","Sewell v. Southfield Public Schools, No. 106327, 456 Mich. 670, 576 N.W.2d 153, 125 Ed. Law Rep. 214, 66 A.L.R.5th 707, 1998 WL 148396 (Mich. Apr. 01, 1998)
","Apr. 01, 1998",Michigan,Overruled by," 1.  Renny v. Dept. of Transp. 
734 N.W.2d 518 , 478 Mich. 490 , Mich. , (NO. 131086 )
","July 11, 2007"
"Supreme Court of Michigan. January 21, 1998 456 Mich. 305 572 N.W.2d 617
Extracted from page: 23
","Gelman Sciences, Inc. v. Fidelity and Cas. Co. of New York, No. 105981, 456 Mich. 305, 572 N.W.2d 617, 1998 WL 30683 (Mich. Jan. 21, 1998)
","Jan. 21, 1998",Michigan,Overruled by," 1.  Wilkie v. Auto-Owners Ins. Co. 
664 N.W.2d 776 , 469 Mich. 41 , Mich. , (NO. 119295 )
","July 16, 2003"
"Supreme Court of Michigan. May 19, 1998 457 Mich. 318 577 N.W.2d 881
Extracted from page: 23
","Jacobson v. Parda Federal Credit Union, No. 105050, 457 Mich. 318, 577 N.W.2d 881, 14 IER Cases 73, 1998 WL 251263 (Mich. May 19, 1998)
","May 19, 1998",Michigan,Overruled by," 1.  Joliet v. Pitoniak  
715 N.W.2d 60 , 475 Mich. 30 , 98 Fair Empl.Prac.Cas. (BNA) 921 , Mich. , (NO. 127175 )
","May 31, 2006"
"Supreme Court of Michigan. July 30, 1998 458 Mich. 494 581 N.W.2d 244
Extracted from page: 24
","Layman v. Newkirk Elec. Associates, Inc., No. 105245, 458 Mich. 494, 581 N.W.2d 244, 1998 WL 429419 (Mich. July 30, 1998)
","July 30, 1998",Michigan,Overruled by," 1.  Mudel v. Great Atlantic & Pacific Tea Co.  
614 N.W.2d 607 , 462 Mich. 691 , Mich. , (NO. 111702 , 113799 )
","July 25, 2000"
"Supreme Court of Michigan. May 05, 1998 457 Mich. 125 579 N.W.2d 840
Extracted from page: 25
","Rogers v. City of Detroit, No. 103667, 457 Mich. 125, 579 N.W.2d 840, 1998 WL 220075 (Mich. May 05, 1998)
","May 05, 1998",Michigan,Overruled by," 1.  Robinson v. City of Detroit  
613 N.W.2d 307 , 462 Mich. 439 , Mich. , (NO. 107421 , 110360 )
","July 18, 2000"
"Supreme Court of Michigan. June 16, 1998 457 Mich. 720 579 N.W.2d 347
Extracted from page: 27
","Hagerman v. Gencorp Automotive, No. 107059, 457 Mich. 720, 579 N.W.2d 347, 1998 WL 318669 (Mich. June 16, 1998)
","June 16, 1998",Michigan,Overruled by," 1.  Paige v. City of Sterling Heights  
720 N.W.2d 219 , 476 Mich. 495 , Mich. , (NO. 127912 )
","July 31, 2006"
"Supreme Court of Michigan. May 05, 1998 457 Mich. 170 577 N.W.2d 422
Extracted from page: 28
","People v. Gearns, No. 101206, 457 Mich. 170, 577 N.W.2d 422, 1998 WL 220054 (Mich. May 05, 1998)
","May 05, 1998",Michigan,Overruled by," 1.  People v. Lukity  
596 N.W.2d 607 , 460 Mich. 484 , Mich. , (NO. 110737 )
","July 13, 1999"
"Supreme Court of Michigan. August 22, 1995 450 Mich. 160 538 N.W.2d 380
Extracted from page: 31
","People v. Sloan, No. 100580, 450 Mich. 160, 538 N.W.2d 380, 1995 WL 571002 (Mich. Aug. 22, 1995)
","Aug. 22, 1995",Michigan,Overruled by," 1.  People v. Hawkins  
668 N.W.2d 602 , 468 Mich. 488 , Mich. , (NO. 120437 , 121698 )
","June 20, 2003"
"Supreme Court of Michigan. April 18, 1995 448 Mich. 395 531 N.W.2d 168
Extracted from page: 32
","Arco Industries Corp. v. American Motorists Ins. Co., No. 4, 448 Mich. 395, 531 N.W.2d 168, 1995 WL 258328 (Mich. Apr. 18, 1995)
","Apr. 18, 1995",Michigan,Abrogated by," 1.  Frankenmuth Mut. Ins. Co. v. Masters  
595 N.W.2d 832 , 460 Mich. 105 , Mich. , (NO. 110452 , 110881 )
","June 15, 1999"
"Supreme Court of Michigan. May 31, 1995 448 Mich. 679 533 N.W.2d 287
Extracted from page: 33
","Weems v. Chrysler Corp., No. 97725, 448 Mich. 679, 533 N.W.2d 287, 1995 WL 356441 (Mich. May 31, 1995)
","May 31, 1995",Michigan,Overruled by," 1.  Lesner v. Liquid Disposal, Inc.  
643 N.W.2d 553 , 466 Mich. 95 , Mich. , (NO. 116205 )
","May 07, 2002"
"Supreme Court of Michigan. February 25, 1972 386 Mich. 617 194 N.W.2d 700
Extracted from page: 34
","Reich v. State Highway Dept., No. 25, 386 Mich. 617, 194 N.W.2d 700 (Mich. Feb. 25, 1972)
","Feb. 25, 1972",Michigan,Abrogated by," 1.  Rowland v. Washtenaw County Road Com’n  
731 N.W.2d 41 , 477 Mich. 197 , Mich. , (NO. 130379 )
","May 02, 2007"
"Supreme Court of Michigan. June 20, 1972 387 Mich. 577 198 N.W.2d 309
Extracted from page: 35
","Zaitzoff v. Raschke, No. 1 APRIL TERM, 387 Mich. 577, 198 N.W.2d 309 (Mich. June 20, 1972)
","June 20, 1972",Michigan,Abrogated by," 1.  People v. France  
461 N.W.2d 621 , 436 Mich. 138 , Mich. , (NO. 84104 , 84324 )
","Sep. 12, 1990"
"Supreme Court of Michigan. October 31, 1972 388 Mich. 489 201 N.W.2d 629
Extracted from page: 36
","People v. Duncan, No. 11 JUNE TERM, 388 Mich. 489, 201 N.W.2d 629, 1972 WL 347947 (Mich. Oct. 31, 1972)
","Oct. 31, 1972",Michigan,Overruled by," 1.  People v. Glass  
627 N.W.2d 261 , 464 Mich. 266 , Mich. , (NO. 114795 )
","June 12, 2001"
"Supreme Court of Michigan. July 26, 1972 388 Mich. 19 199 N.W.2d 182
Extracted from page: 36
","Valentine v. Michigan Bell Tel. Co., No. 6, 388 Mich. 19, 199 N.W.2d 182, 67 A.L.R.3d 67, 1972 WL 233028 (Mich. July 26, 1972)
","July 26, 1972",Michigan,Abrogated by," 1.  Travelers Ins. Co. v. Detroit Edison Co.  
631 N.W.2d 733 , 465 Mich. 185 , Mich. , (NO. 116610 )
","July 27, 2001"
"Supreme Court of Michigan. October 31, 1972 388 Mich. 430 201 N.W.2d 609
Extracted from page: 37
","McDonough v. General Motors Corp., No. 12 MARCH TERM, 388 Mich. 430, 201 N.W.2d 609 (Mich. Oct. 31, 1972)
","Oct. 31, 1972",Michigan,Abrogated by," 1.  DeShambo v. Nielsen  
684 N.W.2d 332 , 471 Mich. 27 , Mich. , (NO. 122939 , 122940 )
","July 23, 2004"
"Supreme Court of Michigan. December 21, 1972 388 Mich. 654 202 N.W.2d 786
Extracted from page: 37
","Gutierrez v. Glaser Crandell Co., No. 9 APRIL TERM 1972, 388 Mich. 654, 202 N.W.2d 786 (Mich. Dec. 21, 1972)
","Dec. 21, 1972",Michigan,Overruled by," 1.  Eastway v. Eisenga  
362 N.W.2d 684 , 420 Mich. 410 , Mich. , (NO. 71532 , 71533 )
","Dec. 28, 1984"
"Supreme Court of Michigan. November 29, 1972 388 Mich. 590 202 N.W.2d 278
Extracted from page: 37
","People v. Grimmett, No. 3 APRIL TERM, 388 Mich. 590, 202 N.W.2d 278 (Mich. Nov. 29, 1972)
","Nov. 29, 1972",Michigan,Overruled by," 1.  People v. White 
212 N.W.2d 222 , 390 Mich. 245 , Mich. , (NO. 13 )
","Nov. 20, 1973"
"Supreme Court of Michigan. July 26, 1972 388 Mich. 66 199 N.W.2d 217
Extracted from page: 37
","People v. Fields, No. 6, 388 Mich. 66, 199 N.W.2d 217 (Mich. July 26, 1972)
","July 26, 1972",Michigan,Overruled by," 1.  People v. Peters 
244 N.W.2d 898 , 397 Mich. 360 , Mich. , (NO. 4 FEB. TERM 1976 )
","Aug. 26, 1976"
"Supreme Court of Michigan. November 11, 1910 163 Mich. 349 128 N.W. 180
Extracted from page: 40
","People v. Dunnigan, 163 Mich. 349, 128 N.W. 180, 31 L.R.A.N.S. 940 (Mich. Nov. 11, 1910)
","Nov. 11, 1910",Michigan,Abrogated by," 1.  People v. Fisher  
503 N.W.2d 50 , 442 Mich. 560 , Mich. , (NO. 92897 )
","June 29, 1993"
"Supreme Court of Michigan. December 07, 1910 163 Mich. 458 128 N.W. 728
Extracted from page: 41
","Taylor v. Home Telephone Co., 163 Mich. 458, 128 N.W. 728, 31 L.R.A.N.S. 385 (Mich. Dec. 07, 1910)
","Dec. 07, 1910",Michigan,Overruled by," 1.  Felgner v. Anderson  
133 N.W.2d 136 , 375 Mich. 23 , 26 A.L.R.3d 531 , Mich. , (NO. 80 )
","Mar. 01, 1965"
"Supreme Court of Michigan. December 07, 1910 163 Mich. 449 128 N.W. 786
Extracted from page: 42
","Knights of the Modern Maccabees v. Sharp, 163 Mich. 449, 128 N.W. 786, 33 L.R.A.N.S. 780 (Mich. Dec. 07, 1910)
","Dec. 07, 1910",Michigan,Overruled by," 1.  Smith v. Thompson  
230 N.W. 156 , 250 Mich. 302 , 73 A.L.R. 1389 , Mich. , (NO. 57 )
","Apr. 07, 1930"
"Supreme Court of Michigan. February 14, 1928 242 Mich. 52 217 N.W. 771
Extracted from page: 49
","Sturgis v. Sturgis, No. 8, 242 Mich. 52, 217 N.W. 771 (Mich. Feb. 14, 1928)
","Feb. 14, 1928",Michigan,Overruled by," 1.  Johnson v. Atchinson 
106 N.W.2d 748 , 362 Mich. 296 , Mich. , (NO. 58 )
","Jan. 09, 1961"
"Supreme Court of Michigan. October 03, 1921 215 Mich. 538 184 N.W. 526
Extracted from page: 52
","Von Hoene v. Barber, No. 53, 215 Mich. 538, 184 N.W. 526 (Mich. Oct. 03, 1921)
","Oct. 03, 1921",Michigan,Overruled by," 1.  Witte v. Hobolth 
195 N.W. 82 , 224 Mich. 286 , Mich. , (NO. 68 )
","Oct. 01, 1923"
"Supreme Court of Michigan. June 03, 1935 272 Mich. 139 261 N.W. 275
Extracted from page: 54
","Stone v. Ford Motor Co., No. 21, 272 Mich. 139, 261 N.W. 275 (Mich. June 03, 1935)
","June 03, 1935",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co. 
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. October 30, 1935 273 Mich. 323 263 N.W. 56
Extracted from page: 54
","Henry v. Ford Motor Co., No. 33, 273 Mich. 323, 263 N.W. 56 (Mich. Oct. 30, 1935)
","Oct. 30, 1935",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co. 
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. June 03, 1935 272 Mich. 140 261 N.W. 276
Extracted from page: 55
","Gray v. Sawatzki, No. 36, 272 Mich. 140, 261 N.W. 276 (Mich. June 03, 1935)
","June 03, 1935",Michigan,Overruled by," 1.  Moore v. Palmer 
86 N.W.2d 585 , 350 Mich. 363 , Mich. , (NO. 53 , 54 , 55 , 56 )
","Nov. 26, 1957"
"Supreme Court of Michigan. June 03, 1935 272 Mich. 194 261 N.W. 296
Extracted from page: 55
","Foote v. Huelster, No. 81, 272 Mich. 194, 261 N.W. 296 (Mich. June 03, 1935)
","June 03, 1935",Michigan,Overruled by," 1.  Moore v. Palmer 
86 N.W.2d 585 , 350 Mich. 363 , Mich. , (NO. 53 , 54 , 55 , 56 )
","Nov. 26, 1957"
"Supreme Court of Michigan. June 03, 1935 272 Mich. 117 261 N.W. 267
Extracted from page: 56
","Ardelian v. Ford Motor Co., No. 20, 272 Mich. 117, 261 N.W. 267 (Mich. June 03, 1935)
","June 03, 1935",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co. 
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. October 11, 1935 273 Mich. 15 262 N.W. 726
Extracted from page: 57
","Aiello v. Ford Motor Co., No. 22, 273 Mich. 15, 262 N.W. 726 (Mich. Oct. 11, 1935)
","Oct. 11, 1935",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co. 
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. May 17, 1935 272 Mich. 66 261 N.W. 133
Extracted from page: 57
","Club Holding Co. v. Flint Citizens' Loan & Inv. Co., No. 32, 272 Mich. 66, 261 N.W. 133 (Mich. May 17, 1935)
","May 17, 1935",Michigan,Overruled by," 1.  B.F. Farnell Co. v. Monahan 
141 N.W.2d 58 , 377 Mich. 552 , Mich. , (NO. 6 )
","Apr. 05, 1966"
"Supreme Court of Michigan. January 07, 1935 270 Mich. 60 258 N.W. 210
Extracted from page: 57
","Hazard v. Great Cent. Transport Corp., No. 9, 270 Mich. 60, 258 N.W. 210 (Mich. Jan. 07, 1935)
","Jan. 07, 1935",Michigan,Abrogated by," 1.  Sexton v. Ryder Truck Rental, Inc. 
320 N.W.2d 843 , 413 Mich. 406 , Mich. , (NO. 61606 , 63362 , CALENDAR 1 , CALENDAR 2 )
","June 14, 1982"
"Supreme Court of Michigan. December 10, 1935 273 Mich. 510 263 N.W. 727
Extracted from page: 60
","Oado v. Ford Motor Co., No. 37, 273 Mich. 510, 263 N.W. 727 (Mich. Dec. 10, 1935)
","Dec. 10, 1935",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co. 
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. November 10, 1893 97 Mich. 375 56 N.W. 765
Extracted from page: 5
","Pulling v. Pulling's Estate, 97 Mich. 375, 56 N.W. 765 (Mich. Nov. 10, 1893)
","Nov. 10, 1893",Michigan,Overruled by," 1.  Detroit Trust Co. v. Baker 
203 N.W. 154 , 230 Mich. 551 , Mich. , (NO. 117 )
","Apr. 10, 1925"
"Supreme Court of Michigan. October 27, 1893 97 Mich. 246 56 N.W. 605
Extracted from page: 7
","Weinberg v. Regents of University of Michigan, 97 Mich. 246, 56 N.W. 605 (Mich. Oct. 27, 1893)
","Oct. 27, 1893",Michigan,Overruled by," 1.  W.T. Andrew Co. Inc. v. Mid-State Sur. Corp. 
545 N.W.2d 351 , 450 Mich. 655 , 108 Ed. Law Rep. 382 , Mich. , (NO. 101331 )
","Mar. 19, 1996"
"Supreme Court of Michigan. November 10, 1893 97 Mich. 361 56 N.W. 837
Extracted from page: 7
","Wolcott v. Holcomb, 97 Mich. 361, 56 N.W. 837, 23 L.R.A. 215 (Mich. Nov. 10, 1893)
","Nov. 10, 1893",Michigan,Overruled by," 1.  Wilkins v. Bentley  
189 N.W.2d 423 , 385 Mich. 670 , 44 A.L.R.3d 780 , Mich. , (NO. 29 )
","Aug. 27, 1971"
"Supreme Court of Michigan. April 21, 1893 95 Mich. 360 54 N.W. 904
Extracted from page: 7
","Pearson v. Hardin, 95 Mich. 360, 54 N.W. 904 (Mich. Apr. 21, 1893)
","Apr. 21, 1893",Michigan,Overruled by," 1.  Dean v. Crall 
57 N.W. 813 , 98 Mich. 591 , 39 Am.St.Rep. 571 , Mich.
","Feb. 06, 1894"
"Supreme Court of Michigan. July 08, 1896 110 Mich. 69 67 N.W. 1101
Extracted from page: 8
","Dodder v. Snyder, 110 Mich. 69, 67 N.W. 1101 (Mich. July 08, 1896)
","July 08, 1896",Michigan,Overruled by," 1.  Blough v. Steffens 
84 N.W.2d 854 , 349 Mich. 365 , Mich. , (NO. 25 JAN. TERM )
","Sep. 04, 1957"
"Supreme Court of Michigan. March 31, 1896 109 Mich. 53 66 N.W. 667
Extracted from page: 11
","Heller v. Chicago & G.T. Ry. Co., 109 Mich. 53, 66 N.W. 667, 63 Am. St. Rep. 541 (Mich. Mar. 31, 1896)
","Mar. 31, 1896",Michigan,Overruled by," 1.  Felgner v. Anderson 
133 N.W.2d 136 , 375 Mich. 23 , 26 A.L.R.3d 531 , Mich. , (NO. 80 )
","Mar. 01, 1965"
"Supreme Court of Michigan. April 03, 1934 266 Mich. 534 254 N.W. 196
Extracted from page: 13
","In re Cloverleaf Motor Truck Transp. Co., No. 1, 266 Mich. 534, 254 N.W. 196 (Mich. Apr. 03, 1934)
","Apr. 03, 1934",Michigan,Overruled by," 1.  Lafayette Transfer & Storage Co. v. Michigan Public Utilities Commission 
283 N.W. 659 , 287 Mich. 488 , Mich. , (NO. 32 OCT. TERM 1938 )
","Feb. 02, 1939"
"Supreme Court of Michigan. June 04, 1934 267 Mich. 690 255 N.W. 414
Extracted from page: 14
","Cheli v. Cudahy Bros. Co., No. 30, 267 Mich. 690, 255 N.W. 414 (Mich. June 04, 1934)
","June 04, 1934",Michigan,Abrogated by," 1.  Hill v. Husky Briquetting, Inc. 
223 N.W.2d 290 , 393 Mich. 136 , Mich. , (NO. 56109 )
","Nov. 21, 1974"
"Supreme Court of Michigan. July 02, 1934 268 Mich. 220 255 N.W. 770
Extracted from page: 16
","Hajduk v. Revere Copper & Brass, No. 18, 268 Mich. 220, 255 N.W. 770 (Mich. July 02, 1934)
","July 02, 1934",Michigan,Overruled by," 1.  Autio v. Proksch Const. Co.  
141 N.W.2d 81 , 377 Mich. 517 , Mich. , (NO. 9 JUNE TERM 1965 )
","Apr. 05, 1966"
"Supreme Court of Michigan. December 02, 1958 354 Mich. 398 93 N.W.2d 279
Extracted from page: 20
","Lisowek v. Bagozzi, No. 18, 354 Mich. 398, 93 N.W.2d 279 (Mich. Dec. 02, 1958)
","Dec. 02, 1958",Michigan,Overruled by," 1.  Nowicki v. Podgorski 
101 N.W.2d 371 , 359 Mich. 18 , Mich. , (NO. 48 )
","Feb. 25, 1960"
"Supreme Court of Michigan. March 04, 1958 351 Mich. 204 88 N.W.2d 589
Extracted from page: 21
","In re Illova, No. MOTION 487, 351 Mich. 204, 88 N.W.2d 589 (Mich. Mar. 04, 1958)
","Mar. 04, 1958",Michigan,Overruled by," 1.  Petition of Carey  
126 N.W.2d 727 , 372 Mich. 378 , Mich. , (NO. 37 )
","Mar. 05, 1964"
"Supreme Court of Michigan. March 06, 1958 351 Mich. 483 88 N.W.2d 394
Extracted from page: 22
","Wechsler v. Mroczkowski, No. 36, 351 Mich. 483, 88 N.W.2d 394 (Mich. Mar. 06, 1958)
","Mar. 06, 1958",Michigan,Overruled by," 1.  Bunda v. Hardwick  
138 N.W.2d 305 , 376 Mich. 640 , Mich. , (NO. 32 )
","Dec. 07, 1965"
"Supreme Court of Michigan. October 13, 1958 354 Mich. 259 92 N.W.2d 332
Extracted from page: 25
","Penix v. City of St. Johns, No. 5, 354 Mich. 259, 92 N.W.2d 332 (Mich. Oct. 13, 1958)
","Oct. 13, 1958",Michigan,Overruled by," 1.  Williams v. City of Detroit 
111 N.W.2d 1 , 364 Mich. 231 , Mich. , (NO. 5 )
","Sep. 22, 1961"
