DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Indiana. November 01, 1867 28 Ind. 285 1867 WL 2970
Extracted from page: 1
","Dailey v. State, 28 Ind. 285, 1867 WL 2970 (Ind. Nov. 01, 1867)
","Nov. 01, 1867",Indiana,Overruled by," 1.  Keating v. State ex rel. Homan  
44 Ind. 449 , 1873 WL 5371 , Ind.
","Nov. 01, 1873"
"Supreme Court of Indiana. November 01, 1867 28 Ind. 287 1867 WL 3073
Extracted from page: 2
","Lafayette & I.R. Co. v. Huffman, 28 Ind. 287, 92 Am. Dec. 318, 1867 WL 3073 (Ind. Nov. 01, 1867)
","Nov. 01, 1867",Indiana,Overruled by," 1.  City of Evansville v. Senhenn  
47 N.E. 634 , 151 Ind. 42 , 41 L.R.A. 728 , 68 Am.St.Rep. 218 , Ind.
","Sep. 15, 1897"
"Supreme Court of Indiana. May 01, 1867 28 Ind. 97 1867 WL 2942
Extracted from page: 3
","Stone v. Lewman, 28 Ind. 97, 1867 WL 2942 (Ind. May 01, 1867)
","May 01, 1867",Indiana,Overruled by," 1.  Curran v. Curran 
40 Ind. 473 , 1872 WL 5416 , Ind.
","Nov. 01, 1872"
"Supreme Court of Indiana. November 01, 1867 28 Ind. 214 1867 WL 3066
Extracted from page: 3
","Burt v. Hoettinger, 28 Ind. 214, 1867 WL 3066 (Ind. Nov. 01, 1867)
","Nov. 01, 1867",Indiana,Overruled by," 1.  Toledo, W. & W.R. Co. v. Howes 
68 Ind. 458 , 1879 WL 5962 , Ind.
","Nov. 01, 1879"
"Supreme Court of Indiana. May 01, 1851 2 Ind. 558 1851 WL 2904
Extracted from page: 7
","Skinner v. Deming, 2 Ind. 558, 54 Am. Dec. 463, 2 Cart. 558, 1851 WL 2904 (Ind. May 01, 1851)
","May 01, 1851",Indiana,Overruled by," 1.  Evans v. Browne 
30 Ind. 514 , 1869 WL 3177 , 95 Am.Dec. 710 , Ind.
","May 01, 1869"
"Supreme Court of Indiana. November 01, 1851 3 Ind. 107 1851 WL 3006
Extracted from page: 7
","Jones v. Van Patten, 3 Ind. 107, 1851 WL 3006 (Ind. Nov. 01, 1851)
","Nov. 01, 1851",Indiana,Overruled by," 1.  Dunn v. Johnson  
33 Ind. 54 , 1870 WL 3634 , 5 Am.Rep. 177 , Ind.
","May 01, 1870"
"Supreme Court of Indiana. November 23, 1915 185 Ind. 51 110 N.E. 212
Extracted from page: 18
","Rock v. State, No. 22861, 185 Ind. 51, 110 N.E. 212 (Ind. Nov. 23, 1915)
","Nov. 23, 1915",Indiana,Overruled by," 1.  Wells v. State 
158 N.E.2d 256 , 239 Ind. 415 , Ind. , (NO. 29702 )
","May 08, 1959"
"Supreme Court of Indiana. November 23, 1915 184 Ind. 46 110 N.E. 203
Extracted from page: 19
","Dunham v. Jones, No. 22828, 184 Ind. 46, 110 N.E. 203 (Ind. Nov. 23, 1915)
","Nov. 23, 1915",Indiana,Overruled by," 1.  Prudential Ins. Co. of America v. Ritchey  
119 N.E. 369 , 188 Ind. 157 , Ind. , (NO. 23263 )
","Apr. 25, 1918"
"Supreme Court of Indiana. May 12, 1976 264 Ind. 477 346 N.E.2d 569
Extracted from page: 21
","McDonald v. State, No. 576S135, 264 Ind. 477, 346 N.E.2d 569 (Ind. May 12, 1976)
","May 12, 1976",Indiana,Overruled by," 1.  Watts v. State 
885 N.E.2d 1228 , Ind. , (NO. 45S03-0611-CR-452 )
","May 13, 2008"
"Supreme Court of Indiana. July 20, 1976 265 Ind. 108 350 N.E.2d 619
Extracted from page: 22
","Shipp v. State, No. 875S186, 265 Ind. 108, 350 N.E.2d 619 (Ind. July 20, 1976)
","July 20, 1976",Indiana,Overruled by," 1.  Hardin v. State 
358 N.E.2d 134 , 265 Ind. 635 , Ind. , (NO. 875S187 )
","Dec. 30, 1976"
"Supreme Court of Indiana. February 16, 1976 264 Ind. 206 341 N.E.2d 763
Extracted from page: 23
","Sidle v. Majors, No. 275S42, 264 Ind. 206, 341 N.E.2d 763 (Ind. Feb. 16, 1976)
","Feb. 16, 1976",Indiana,Abrogated by," 2.  Collins v. Day
644 N.E.2d 72 , Ind. , (NO. 93S02-9411-EX-1120 )
","Nov. 28, 1994"
"Supreme Court of Indiana. November 16, 1976 265 Ind. 549 356 N.E.2d 1188
Extracted from page: 23
","Ortiz v. State, No. 576S147, 265 Ind. 549, 356 N.E.2d 1188 (Ind. Nov. 16, 1976)
","Nov. 16, 1976",Indiana,Overruled by," 1.  Smith v. State 
689 N.E.2d 1238 , Ind. , (NO. 85S04-9701-CR-27 )
","Dec. 29, 1997"
"Supreme Court of Indiana. October 01, 1999 717 N.E.2d 32 1999 WL 784001
Extracted from page: 28
","Richardson v. State, No. 67S01-9910-CR-506, 717 N.E.2d 32, 1999 WL 784001 (Ind. Oct. 01, 1999)
","Oct. 01, 1999",Indiana,Overruled by," 1.  Wadle v. State  
151 N.E.3d 227 , Ind. , (NO. 19S-CR-340 )
","Aug. 18, 2020"
"Supreme Court of Indiana. September 25, 1979 271 Ind. 627 394 N.E.2d 931
Extracted from page: 29
","Andert v. Fuchs, No. 979S261, 271 Ind. 627, 394 N.E.2d 931 (Ind. Sep. 25, 1979)
","Sep. 25, 1979",Indiana,Overruled by," 1.  Williams v. Crist 
484 N.E.2d 576 , Ind. , (NO. 1185S443 )
","Nov. 01, 1985"
"Supreme Court of Indiana. October 30, 1979 272 Ind. 37 396 N.E.2d 335
Extracted from page: 29
","Bellew v. Byers, No. 1079S298, 272 Ind. 37, 396 N.E.2d 335 (Ind. Oct. 30, 1979)
","Oct. 30, 1979",Indiana,Abrogated by," 1.  Huffman v. Monroe County Community School Corp. 
588 N.E.2d 1264 , 73 Ed. Law Rep. 498 , Ind. , (NO. 60S01-9203-CV-180 )
","Mar. 19, 1992"
"Supreme Court of Indiana. October 02, 1979 271 Ind. 670 395 N.E.2d 235
Extracted from page: 30
","Page v. State, No. 978S194, 271 Ind. 670, 395 N.E.2d 235 (Ind. Oct. 02, 1979)
","Oct. 02, 1979",Indiana,Overruled by," 1.  Rhyne v. State 
446 N.E.2d 970 , Ind. , (NO. 682 S 229 )
","Apr. 06, 1983"
"Supreme Court of Indiana. September 11, 1979 271 Ind. 525 394 N.E.2d 111
Extracted from page: 31
","Estep v. State, No. 878S166, 271 Ind. 525, 394 N.E.2d 111 (Ind. Sep. 11, 1979)
","Sep. 11, 1979",Indiana,Overruled by," 1.  Jones v. State  
438 N.E.2d 972 , Ind. , (NO. 3-1180A336 )
","Aug. 19, 1982"
"Supreme Court of Indiana. May 22, 1979 271 Ind. 44 389 N.E.2d 314
Extracted from page: 32
","Murphy v. Schilling, No. 2-577A186, 271 Ind. 44, 389 N.E.2d 314 (Ind. May 22, 1979)
","May 22, 1979",Indiana,Abrogated by," 1.  Collins v. Day 
644 N.E.2d 72 , Ind. , (NO. 93S02-9411-EX-1120 )
","Nov. 28, 1994"
"Supreme Court of Indiana. August 31, 1979 271 Ind. 454 393 N.E.2d 757
Extracted from page: 34
","Marsh v. State, No. 879S240, 271 Ind. 454, 393 N.E.2d 757 (Ind. Aug. 31, 1979)
","Aug. 31, 1979",Indiana,Overruled by," 1.  Beattie v. State  
924 N.E.2d 643 , Ind. , (NO. 82S01-0907-CR-307 )
","Apr. 08, 2010"
"Supreme Court of Indiana. May 29, 1979 271 Ind. 63 390 N.E.2d 155
Extracted from page: 35
","Cooper v. Robert Hall Clothes, Inc., No. 579S138, 271 Ind. 63, 390 N.E.2d 155 (Ind. May 29, 1979)
","May 29, 1979",Indiana,Abrogated by," 1.  Huffman v. Monroe County Community School Corp. 
588 N.E.2d 1264 , 73 Ed. Law Rep. 498 , Ind. , (NO. 60S01-9203-CV-180 )
","Mar. 19, 1992"
"Supreme Court of Indiana. December 08, 1854 5 Ind. 501 1854 WL 3335
Extracted from page: 35
","Brackenridge v. Baxton, 5 Ind. 501, 1854 WL 3335 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Wilson v. Clark 
11 Ind. 385 , 1858 WL 4156 , Ind.
","Nov. 01, 1858"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 441 1854 WL 3229
Extracted from page: 36
","Calkins v. Evans, 5 Ind. 441, 1854 WL 3229 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Egbert v. Rush 
7 Ind. 706 , 1856 WL 3631 , Ind.
","May 01, 1856"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 396 1854 WL 3223
Extracted from page: 36
","Work v. Brayton, 5 Ind. 396, 1854 WL 3223 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Durham v. Craig 
79 Ind. 117 , 1881 WL 6791 , Ind. , (NO. 8641 )
","Nov. 01, 1881"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 375 1854 WL 3219
Extracted from page: 36
","Kenworthy v. Williams, 5 Ind. 375, 1854 WL 3219 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Blough v. Parry 
43 N.E. 560 , 144 Ind. 463 , Ind.
","Apr. 03, 1896"
"Supreme Court of Indiana. June 03, 1854 5 Ind. 196 1854 WL 3351
Extracted from page: 36
","Swift v. Tousey, 5 Ind. 196, 1854 WL 3351 (Ind. May 01, 1854)
","May 01, 1854",Indiana,Overruled by," 1.  Helphenstine v. Vincennes Nat. Bank 
65 Ind. 582 , 1879 WL 5786 , 32 Am.Rep. 86 , Ind.
","May 01, 1879"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 557 1854 WL 3264
Extracted from page: 36
","Greencastle Tp. in Putnam County v. Black, 5 Ind. 557, 1854 WL 3264 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Robinson v. Schenck 
1 N.E. 698 , 102 Ind. 307 , Ind.
","June 18, 1885"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 353 1854 WL 3216
Extracted from page: 36
","State v. State Bank, 5 Ind. 353, 1854 WL 3216 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Deming v. State ex rel. Miller 
23 Ind. 416 , 1864 WL 2024 , Ind.
","Nov. 01, 1864"
"Supreme Court of Indiana. November 28, 1854 5 Ind. 334 1854 WL 3212
Extracted from page: 36
","City of Richmond v. State, 5 Ind. 334, 1854 WL 3212 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Grimes’ Ex’rs v. Harmon 
35 Ind. 198 , 1871 WL 4953 , 9 Am.Rep. 690 , Ind.
","May 01, 1871"
"Supreme Court of Indiana. May 01, 1854 5 Ind. 122 1854 WL 3163
Extracted from page: 37
","Alexander v. Dunn, 5 Ind. 122, 1854 WL 3163 (Ind. May 01, 1854)
","May 01, 1854",Indiana,Overruled by," 1.  Shipp v. Bowen 
25 Ind. 44 , 1865 WL 1757 , Ind.
","Nov. 01, 1865"
"Supreme Court of Indiana. May 22, 1854 5 Ind. 4 1854 WL 3146
Extracted from page: 37
","Thomas v. Board of Com'rs of Clay County, 5 Ind. 4, 1854 WL 3146 (Ind. May 01, 1854)
","May 01, 1854",Indiana,Overruled by," 1.  Gentile v. State  
29 Ind. 409 , 1868 WL 2842 , Ind.
","May 01, 1868"
"Supreme Court of Indiana. November 01, 1854 5 Ind. 465 1854 WL 3235
Extracted from page: 37
","Sweeney v. Sampson, 5 Ind. 465, 1854 WL 3235 (Ind. Nov. 01, 1854)
","Nov. 01, 1854",Indiana,Overruled by," 1.  Grimes’ Ex’rs v. Harmon 
35 Ind. 198 , 1871 WL 4953 , 9 Am.Rep. 690 , Ind.
","May 01, 1871"
"Supreme Court of Indiana. November 01, 1853 4 Ind. 578 1853 WL 3392
Extracted from page: 38
","Snyder v. Degant, 4 Ind. 578, 1853 WL 3392 (Ind. Nov. 01, 1853)
","Nov. 01, 1853",Indiana,Overruled by," 1.  Ausman v. Veal 
10 Ind. 355 , 1858 WL 4030 , 71 Am.Dec. 331 , Ind.
","June 15, 1858"
"Supreme Court of Indiana. May 01, 1853 4 Ind. 130 1853 WL 3463
Extracted from page: 38
","Schooley v. Stoops, 4 Ind. 130, 1853 WL 3463 (Ind. May 01, 1853)
","May 01, 1853",Indiana,Overruled by," 1.  Johnson v. Britton  
23 Ind. 105 , 1864 WL 1985 , Ind.
","Nov. 01, 1864"
"Supreme Court of Indiana. November 01, 1853 4 Ind. 342 1853 WL 3340
Extracted from page: 38
","Maize v. State, 4 Ind. 342, 1853 WL 3340 (Ind. Nov. 01, 1853)
","Nov. 01, 1853",Indiana,Overruled by," 1.  State v. Monroe 
11 Ind. 483 , 1858 WL 6243 , Ind.
",Nov Term 1858
"Supreme Court of Indiana. November 01, 1866 27 Ind. 87 1866 WL 2676
Extracted from page: 40
","Ex parte Heffren, 27 Ind. 87, 1866 WL 2676 (Ind. Nov Term 1866)
",Nov Term 1866,Indiana,Abrogated by," 1.  Fry v. State  
990 N.E.2d 429 , Ind. , (NO. 09S00-1205-CR-361 )
","June 25, 2013"
"Supreme Court of Indiana. May 01, 1866 26 Ind. 35 1866 WL 2634
Extracted from page: 40
","Edgerton v. Huff, 26 Ind. 35, 1866 WL 2634 (Ind. May 01, 1866)
","May 01, 1866",Indiana,Overruled by," 1.  Water Works Co. of Indianapolis v. Burkhart 
41 Ind. 364 , 1872 WL 5460 , Ind.
","Nov. 01, 1872"
"Supreme Court of Indiana. November 01, 1866 27 Ind. 277 1866 WL 2555
Extracted from page: 41
","Harper v. Miller, 27 Ind. 277, 1866 WL 2555 (Ind. Nov. 01, 1866)
","Nov. 01, 1866",Indiana,Overruled by," 1.  Krohn v. Bantz  
68 Ind. 277 , 1879 WL 5666 , Ind.
","Nov. 01, 1879"
"Supreme Court of Indiana. January 29, 1931 202 Ind. 354 174 N.E. 423
Extracted from page: 41
","State v. Fortieth Judicial Circuit, No. 25962, 202 Ind. 354, 174 N.E. 423 (Ind. Jan. 29, 1931)
","Jan. 29, 1931",Indiana,Overruled by," 1.  State ex rel. Mass Transp. Authority of Greater Indianapolis v. Indiana Revenue Bd. 
244 N.E.2d 111 , 251 Ind. 607 , Ind. , (NO. 767A39 )
","Feb. 06, 1969"
"Supreme Court of Indiana. July 20, 1927 199 Ind. 431 157 N.E. 545
Extracted from page: 42
","Dyar v. Albright Cemetery Ass'n, No. 25213, 199 Ind. 431, 157 N.E. 545 (Ind. July 20, 1927)
","July 20, 1927",Indiana,Overruled by," 1.  Joint County Park Bd. of Ripley, Dearborn and Decatur Counties v. Stegemoller 
89 N.E.2d 720 , 228 Ind. 103 , Ind. , (NO. 28501 )
","Jan. 27, 1950"
"Supreme Court of Indiana. October 17, 1946 224 Ind. 561 69 N.E.2d 17
Extracted from page: 43
","Levick v. Hughlett, No. 28208, 224 Ind. 561, 69 N.E.2d 17 (Ind. Oct. 17, 1946)
","Oct. 17, 1946",Indiana,Overruled by," 1.  Baugher v. Hall 
147 N.E.2d 591 , 238 Ind. 170 , Ind. , (NO. 29518 )
","Jan. 31, 1958"
"Supreme Court of Indiana. March 02, 1946 224 Ind. 142 65 N.E.2d 245
Extracted from page: 44
","State ex rel. Blieden v. Gleason, No. 28140, 224 Ind. 142, 65 N.E.2d 245 (Ind. Mar. 02, 1946)
","Mar. 02, 1946",Indiana,Overruled by," 1.  State v. Larue’s, Inc. 
154 N.E.2d 708 , 239 Ind. 56 , Ind. , (NO. 29742 )
","Dec. 16, 1958"
"Supreme Court of Indiana. September 24, 1946 224 Ind. 489 68 N.E.2d 550
Extracted from page: 45
","Ogle v. Barker, No. 28158, 224 Ind. 489, 68 N.E.2d 550 (Ind. Sep. 24, 1946)
","Sep. 24, 1946",Indiana,Overruled by," 1.  Nelson v. Parker 
687 N.E.2d 187 , Ind. , (NO. 45S03-9703-CV-225 )
","Nov. 13, 1997"
"Supreme Court of Indiana. June 26, 1947 225 Ind. 279 73 N.E.2d 765
Extracted from page: 45
","State ex rel. Roth v. Dickey, No. 28317, 225 Ind. 279, 73 N.E.2d 765 (Ind. June 26, 1947)
","June 26, 1947",Indiana,Overruled by," 1.  State ex rel. Hobbs v. Claycombe
118 N.E.2d 489 , 233 Ind. 247 , Ind. , (NO. 29132 )
","Apr. 06, 1954"
"Supreme Court of Indiana. June 26, 1947 225 Ind. 279 73 N.E.2d 765
Extracted from page: 45
","State ex rel. Roth v. Dickey, No. 28317, 225 Ind. 279, 73 N.E.2d 765 (Ind. June 26, 1947)
","June 26, 1947",Indiana,Overruled by," 2.  State ex rel. Beckham v. Vanderburgh Circuit Court 
119 N.E.2d 713 , 233 Ind. 368 , Ind. , (NO. 29162 )
","June 02, 1954"
"Supreme Court of Indiana. June 16, 1947 225 Ind. 335 73 N.E.2d 679
Extracted from page: 46
","Tobin v. McClellan, No. 28280, 225 Ind. 335, 73 N.E.2d 679 (Ind. June 16, 1947)
","June 16, 1947",Indiana,Abrogated by," 1.  Sullivan v. American Cas. Co. of Reading, Pa. 
605 N.E.2d 134 , Ind. , (NO. 30S04-9212-CV-1022 )
","Dec. 22, 1992"
"Supreme Court of Indiana. December 18, 1947 225 Ind. 478 76 N.E.2d 254
Extracted from page: 46
","State ex rel. Gary Taxpayers Assn v. Lake Superior Court, No. 28363, 225 Ind. 478, 76 N.E.2d 254 (Ind. Dec. 18, 1947)
","Dec. 18, 1947",Indiana,Overruled by," 1.  State ex rel. Indiana Life and Health Ins. Guaranty Ass’n v. Superior Court of Marion County, Room No. 7 
399 N.E.2d 356 , 272 Ind. 421 , Ind. , (NO. 1279S344 )
","Jan. 16, 1980"
"Supreme Court of Indiana. October 09, 1945 223 Ind. 535 62 N.E.2d 860
Extracted from page: 49
","State ex rel. Emmert v. Gentry, No. 28109, 223 Ind. 535, 62 N.E.2d 860, 161 A.L.R. 532 (Ind. Oct. 09, 1945)
","Oct. 09, 1945",Indiana,Overruled by," 1.  State ex rel. Beckham v. Vanderburgh Circuit Court 
119 N.E.2d 713 , 233 Ind. 368 , Ind. , (NO. 29162 )
","June 02, 1954"
"Supreme Court of Indiana. April 22, 1930 202 Ind. 138 171 N.E. 199
Extracted from page: 50
","Jansen Farms v. City of Indianapolis, No. 25094, 202 Ind. 138, 171 N.E. 199, 72 A.L.R. 514 (Ind. Apr. 22, 1930)
","Apr. 22, 1930",Indiana,Overruled by," 1.  City of Indianapolis v. Ryan  
7 N.E.2d 974 , 212 Ind. 447 , 135 A.L.R. 1300 , Ind. , (NO. 26504 )
","Apr. 29, 1937"
"Supreme Court of Indiana. April 22, 1930 201 Ind. 691 171 N.E. 192
Extracted from page: 50
","Landreth v. State, No. 25619, 201 Ind. 691, 171 N.E. 192, 72 A.L.R. 891 (Ind. Apr. 22, 1930)
","Apr. 22, 1930",Indiana,Overruled by," 1.  Burris v. State 
34 N.E.2d 928 , 218 Ind. 601 , Ind. , (NO. 27498 )
","June 23, 1941"
"Supreme Court of Indiana. March 15, 1932 203 Ind. 321 180 N.E. 179
Extracted from page: 51
","Jacoby v. State, No. 26040, 203 Ind. 321, 180 N.E. 179 (Ind. Mar. 15, 1932)
","Mar. 15, 1932",Indiana,Overruled by," 1.  Johnson v. State 
281 N.E.2d 473 , 258 Ind. 383 , Ind. , (NO. 770S150 )
","Apr. 25, 1972"
"Supreme Court of Indiana. March 17, 1932 203 Ind. 332 180 N.E. 180
Extracted from page: 51
","Blackburn v. State, No. 25643, 203 Ind. 332, 180 N.E. 180 (Ind. Mar. 17, 1932)
","Mar. 17, 1932",Indiana,Overruled by," 1.  Sullivan v. State 
139 N.E.2d 893 , 236 Ind. 446 , Ind. , (NO. 29418 )
","Feb. 05, 1957"
"Supreme Court of Indiana. December 29, 1932 204 Ind. 273 183 N.E. 544
Extracted from page: 52
","Carson v. State, No. 25854, 204 Ind. 273, 183 N.E. 544 (Ind. Dec. 29, 1932)
","Dec. 29, 1932",Indiana,Overruled by," 1.  Rohlfing v. State
88 N.E.2d 148 , 227 Ind. 619 , Ind. , (NO. 28506 )
","Oct. 20, 1949"
"Supreme Court of Indiana. December 29, 1932 204 Ind. 273 183 N.E. 544
Extracted from page: 52
","Carson v. State, No. 25854, 204 Ind. 273, 183 N.E. 544 (Ind. Dec. 29, 1932)
","Dec. 29, 1932",Indiana,Overruled by," 2.  State ex rel. Hale v. Marion County Municipal Court, Room 3  
127 N.E.2d 897 , 234 Ind. 467 , Ind. , (NO. 29260 )
","July 14, 1955"
"Supreme Court of Indiana. March 29, 1932 203 Ind. 626 180 N.E. 471
Extracted from page: 52
","School City of Elwood v. State, No. 26145, 203 Ind. 626, 180 N.E. 471, 81 A.L.R. 1027 (Ind. Mar. 29, 1932)
","Mar. 29, 1932",Indiana,Overruled by," 1.  McQuaid v. State ex rel. Sigler  
6 N.E.2d 547 , 211 Ind. 595 , 118 A.L.R. 1079 , Ind. , (NO. 26464 )
","Feb. 11, 1937"
"Supreme Court of Indiana. February 23, 1932 203 Ind. 265 180 N.E. 5
Extracted from page: 53
","State v. Dunn, No. 25762, 203 Ind. 265, 180 N.E. 5, 80 A.L.R. 1437 (Ind. Feb. 23, 1932)
","Feb. 23, 1932",Indiana,Overruled by," 1.  Gray v. Union Trust Co. of Indianapolis 
12 N.E.2d 931 , 213 Ind. 675 , Ind. , (NO. 26847 , 26897 )
","Feb. 07, 1938"
"Supreme Court of Indiana. November 22, 1955 234 Ind. 568 130 N.E.2d 126
Extracted from page: 53
","Dean v. State, No. 29281, 234 Ind. 568, 130 N.E.2d 126 (Ind. Nov. 22, 1955)
","Nov. 22, 1955",Indiana,Overruled by," 1.  Harris v. State 
231 N.E.2d 800 , 249 Ind. 681 , Ind. , (NO. 30863 )
","Dec. 19, 1967"
"Supreme Court of Indiana. April 26, 1949 227 Ind. 231 85 N.E.2d 496
Extracted from page: 55
","Stayner v. Nye, No. 28549, 227 Ind. 231, 85 N.E.2d 496 (Ind. Apr. 26, 1949)
","Apr. 26, 1949",Indiana,Overruled by," 1.  Haverstick v. Banet 
370 N.E.2d 341 , 267 Ind. 351 , Ind. , (NO. 1277S813 )
","Dec. 15, 1977"
"Supreme Court of Indiana. November 04, 1949 227 Ind. 633 88 N.E.2d 326
Extracted from page: 55
","State ex rel. Newkirk v. Sullivan Circuit Court, No. 28621, 227 Ind. 633, 88 N.E.2d 326 (Ind. Nov. 04, 1949)
","Nov. 04, 1949",Indiana,Abrogated by," 1.  State v. $2,435 in United States Currency 
220 N.E.3d 542 , Ind. , (NO. 23S-CR-72 )
","Oct. 31, 2023"
"Supreme Court of Indiana. January 06, 1949 226 Ind. 648 83 N.E.2d 189
Extracted from page: 55
","Chandler v. State, No. 28422, 226 Ind. 648, 83 N.E.2d 189 (Ind. Jan. 06, 1949)
","Jan. 06, 1949",Indiana,Overruled by," 1.  Snow v. State  
199 N.E.2d 469 , 245 Ind. 423 , Ind. , (NO. 0-699 )
","June 24, 1964"
"Supreme Court of Indiana. June 18, 1929 201 Ind. 420 166 N.E. 769
Extracted from page: 57
","Gwinn v. State, No. 25702, 201 Ind. 420, 166 N.E. 769 (Ind. June 18, 1929)
","June 18, 1929",Indiana,Overruled by," 1.  Rohlfing v. State 
88 N.E.2d 148 , 227 Ind. 619 , Ind. , (NO. 28506 )
","Oct. 20, 1949"
"Supreme Court of Indiana. March 06, 1929 200 Ind. 548 165 N.E. 319
Extracted from page: 57
","McSwane v. State, No. 25396, 200 Ind. 548, 165 N.E. 319 (Ind. Mar. 06, 1929)
","Mar. 06, 1929",Indiana,Overruled by," 1.  Mattingly v. State  
104 N.E.2d 721 , 230 Ind. 431 , Ind. , (NO. 28769 )
","Apr. 02, 1952"
"Supreme Court of Indiana. November 24, 1883 91 Ind. 451 1883 WL 5710
Extracted from page: 59
","Anderson v. Caldwell, No. 10139, 91 Ind. 451, 46 Am. Rep. 613, 1883 WL 5710 (Ind. Nov. 24, 1883)
","Nov. 24, 1883",Indiana,Abrogated by," 1.  State v. $2,435 in United States Currency  
220 N.E.3d 542 , Ind. , (NO. 23S-CR-72 )
","Oct. 31, 2023"
"Supreme Court of Indiana. May 01, 1883 90 Ind. 504 1883 WL 5649
Extracted from page: 60
","Wagoner v. State, No. 10419, 90 Ind. 504, 1883 WL 5649 (Ind. May 01, 1883)
","May 01, 1883",Indiana,Overruled by," 1.  Lefler v. State 
54 N.E. 439 , 153 Ind. 82 , 45 L.R.A. 424 , 74 Am.St.Rep. 300 , Ind.
","June 28, 1899"
"Supreme Court of Indiana. December 19, 1883 92 Ind. 193 1883 WL 5750
Extracted from page: 60
","Goldsberry v. Gentry, No. 10890, 92 Ind. 193, 1883 WL 5750 (Ind. Dec. 19, 1883)
","Dec. 19, 1883",Indiana,Overruled by," 1.  Armstrong v. Hufty 
55 N.E. 443 , 156 Ind. 606 , Ind.
","Nov. 28, 1899"
"Supreme Court of Indiana. September 21, 1883 93 Ind. 329 1883 WL 5789
Extracted from page: 61
","Boling v. Howell, No. 10649, 93 Ind. 329, 1883 WL 5789 (Ind. Sep. 21, 1883)
","Sep. 21, 1883",Indiana,Overruled by," 1.  Pugh v. Highley 
53 N.E. 171 , 152 Ind. 252 , 44 L.R.A. 392 , 71 Am.St.Rep. 327 , Ind.
","Mar. 09, 1899"
"Supreme Court of Indiana. May 12, 1983 448 N.E.2d 1057
Extracted from page: 2
","Ailes v. Decatur County Area Planning Com'n, No. 583 S 171, 448 N.E.2d 1057 (Ind. May 12, 1983)
","May 12, 1983",Indiana,Overruled by,"    1.  Board of Zoning Appeals, Bloomington, Ind. v. Leisz  
702 N.E.2d 1026 , Ind. , (NO. 53S01-9806-CV-345 )
","Dec. 02, 1998"
"June 14, 1983 449 N.E.2d 1060 1983 WL 989457
Extracted from page: 3
","Jones v. State, No. 282 S 53, 449 N.E.2d 1060, 1983 WL 989457 (Ind. June 14, 1983)
","June 14, 1983",Indiana,Overruled by," 1.  Seay v. State  
698 N.E.2d 732 , Ind. , (NO. 82S01-9701-PC-26 )
","July 08, 1998"
"Supreme Court of Indiana. May 26, 1983 448 N.E.2d 1180
Extracted from page: 4
","Anderson v. State, No. 281 S 51, 448 N.E.2d 1180 (Ind. May 26, 1983)
","May 26, 1983",Indiana,Disavowed by," 1.  Mahla v. State  
496 N.E.2d 568 , Ind. , (NO. 985 S 387 )
","Aug. 20, 1986"
"Supreme Court of Indiana. June 19, 1985 479 N.E.2d 51 1985 WL 1309341
Extracted from page: 9
","Wingett v. Teledyne Industries, Inc., No. 685 S 240, 479 N.E.2d 51 (Ind. June 19, 1985)
","June 19, 1985",Indiana,Overruled by," 1.  Douglass v. Irvin 
549 N.E.2d 368 , Ind. , (NO. 64S03-9001-CV-77 )
","Jan. 29, 1990"
"Supreme Court of Indiana. April 03, 1985 475 N.E.2d 1146
Extracted from page: 9
","State ex rel. Keaton v. Circuit Court of Rush County, No. 1184 S 460, 475 N.E.2d 1146, 1985 WL 1295582 (Ind. Apr. 03, 1985)
","Apr. 03, 1985",Indiana,Overruled by," 1.  Minges v. State  
192 N.E.3d 893 , Ind. , (NO. 22S-CR-285 )
","Aug. 23, 2022"
"Supreme Court of Indiana. April 25, 1985 476 N.E.2d 843
Extracted from page: 10
","Beland v. State, No. 1283 S 450, 476 N.E.2d 843 (Ind. Apr. 25, 1985)
","Apr. 25, 1985",Indiana,Overruled by," 1.  Schwass v. State 
554 N.E.2d 1127 , Ind. , (NO. 15S00-8802-CR-259 )
","June 01, 1990"
