DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"29, 1977 194 Colo. 299 572 P.2d 811
Extracted from page: 16
","Evans v. District Court In and For Arapahoe County, No. 27634, 194 Colo. 299, 572 P.2d 811 (Colo. Nov. 29, 1977)
","Nov. 29, 1977",Colorado,Overruled by," 1.  Jones v. Williams 
443 P.3d 56 , 2019 CO 61 , Colo. , (NO. 18SA189 )
","June 24, 2019"
"29, 1968 165 Colo. 475 440 P.2d 158
Extracted from page: 23
","City and County of Denver, Police Dept. v. Smerdel, No. 21816, 165 Colo. 475, 440 P.2d 158 (Colo. Apr. 29, 1968)
","Apr. 29, 1968",Colorado,Overruled by," 1.  Lockwood v. Travelers Ins. Co. 
498 P.2d 947 , 179 Colo. 103 , Colo. , (NO. 25257 )
","July 03, 1972"
"25, 2001 29 P.3d 305 2001 WL 705602
Extracted from page: 32
","Stevens v. People, No. 99SC121, 29 P.3d 305, 2001 WL 705602 (Colo. June 25, 2001)
","June 25, 2001",Colorado,Overruled by," 1.  People v. Fry  
92 P.3d 970 , Colo. , (NO. 03SC98 )
","June 28, 2004"
"25, 2001 29 P.3d 305 2001 WL 705602
Extracted from page: 32
","Stevens v. People, No. 99SC121, 29 P.3d 305, 2001 WL 705602 (Colo. June 25, 2001)
","June 25, 2001",Colorado,Abrogated by," 2.  Crawford v. Washington
124 S.Ct. 1354 , 541 U.S. 36 , 158 L.Ed.2d 177 , 72 USLW 4229 , 63 Fed. R. Evid. Serv. 1077 , 04 Cal. Daily Op. Serv. 2017 , 2004 Daily Journal D.A.R. 2949 , 17 Fla. L. Weekly Fed. S 181 , U.S.Wash. , (NO. 02-9410 )
","Mar. 08, 2004"
"Supreme Court of Colorado. May 19, 1930 87 Colo. 445 290 P. 784
Extracted from page: 35
","Middlesex Safe Deposit & Trust Co. v. Jacobs, No. 12289, 87 Colo. 445, 290 P. 784 (Colo. May 19, 1930)
","May 19, 1930",Colorado,Overruled by," 1.  Myrick v. Garcia 
332 P.2d 900 , 138 Colo. 298 , Colo. , (NO. 18195 )
","Dec. 08, 1958"
"Supreme Court of Colorado. September 15, 1930 88 Colo. 52 291 P. 1038
Extracted from page: 36
","Bergren v. Valentine Hardware Co., No. 12608, 88 Colo. 52, 291 P. 1038, 70 A.L.R. 1337 (Colo. Sep. 15, 1930)
","Sep. 15, 1930",Colorado,Overruled by," 1.  Kruse v. McKenna 
178 P.3d 1198 , Colo. , (NO. 06SC555 )
","Mar. 03, 2008"
"Supreme Court of Colorado. March 09, 1942 109 Colo. 196 124 P.2d 240
Extracted from page: 38
","Jackson v. City and County of Denver, No. 15080, 109 Colo. 196, 124 P.2d 240 (Colo. Mar. 09, 1942)
","Mar. 09, 1942",Colorado,Abrogated by," 1.  LaFleur v. Pyfer  
479 P.3d 869 , 2021 CO 3 , Colo. , (NO. 19SC1004 )
","Jan. 11, 2021"
"Supreme Court of Colorado. September 14, 1942 110 Colo. 7 129 P.2d 296
Extracted from page: 38
","Thorp v. People, No. 15036, 110 Colo. 7, 129 P.2d 296 (Colo. Sep. 14, 1942)
","Sep. 14, 1942",Colorado,Overruled by," 1.  Bustamante v. District Court of Third Judicial Dist. 
329 P.2d 1013 , 138 Colo. 97 , Colo. , (NO. 18701 )
","Sep. 22, 1958"
"Supreme Court of Colorado. November 25, 1940 107 Colo. 6 108 P.2d 220
Extracted from page: 41
","Polly v. People, No. 14750, 107 Colo. 6, 108 P.2d 220 (Colo. Nov. 25, 1940)
","Nov. 25, 1940",Colorado,Overruled by," 1.  Palmer v. People  
424 P.2d 766 , 162 Colo. 92 , Colo. , (NO. 21913 )
","Mar. 06, 1967"
"15, 1948 117 Colo. 564 192 P.2d 436
Extracted from page: 47
","Routa v. People, No. 15840, 117 Colo. 564, 192 P.2d 436 (Colo. Mar. 15, 1948)
","Mar. 15, 1948",Colorado,Overruled by," 1.  People v. Chavez 
621 P.2d 1362 , Colo. , (NO. 79SA358 )
","Jan. 05, 1981"
"Supreme Court of Colorado. December 06, 1926 80 Colo. 328 251 P. 529
Extracted from page: 48
","Pierpoint v. Earl, No. 11669, 80 Colo. 328, 251 P. 529 (Colo. Dec. 06, 1926)
","Dec. 06, 1926",Colorado,Overruled by," 1.  Koon v. Barmettler 
301 P.2d 713 , 134 Colo. 221 , Colo. , (NO. 17745 )
","Sep. 24, 1956"
"Supreme Court of Colorado. July 06, 1926 79 Colo. 658 247 P. 1056
Extracted from page: 50
","School Dist. No. 98 of Adams County v. Pomponi, No. 11397, 79 Colo. 658, 247 P. 1056 (Colo. July 06, 1926)
","July 06, 1926",Colorado,Overruled by," 1.  Normandy Estates Metropolitan Recreation Dist. v. Normandy Estates, Ltd. 
553 P.2d 386 , 191 Colo. 292 , Colo. , (NO. C-691 )
","July 19, 1976"
"Supreme Court of Colorado. May 01, 1933 92 Colo. 464 21 P.2d 1116
Extracted from page: 51
","Windsor Reservoir & Canal Co. v. Smith, No. 13214, 92 Colo. 464, 21 P.2d 1116 (Colo. May 01, 1933)
","May 01, 1933",Colorado,Overruled by," 1.  Mile High Fence Co. v. Radovich 
489 P.2d 308 , 175 Colo. 537 , Colo. , (NO. C-31 )
","Sep. 20, 1971"
"Supreme Court of Colorado. December 04, 1933 93 Colo. 589 28 P.2d 251
Extracted from page: 52
","Parry v. Colorado Bd. of Corrections, No. 13024, 93 Colo. 589, 28 P.2d 251 (Colo. Dec. 04, 1933)
","Dec. 04, 1933",Colorado,Overruled by," 1.  Evans v. Board of County Com’rs of El Paso County 
482 P.2d 968 , 174 Colo. 97 , Colo. , (NO. C-10 )
","Mar. 22, 1971"
"Supreme Court of Colorado. September 18, 1933 93 Colo. 276 25 P.2d 719
Extracted from page: 53
","Gotch v. K. & B. Packing & Provision Co., No. 13032, 93 Colo. 276, 25 P.2d 719, 89 A.L.R. 753 (Colo. Sep. 18, 1933)
","Sep. 18, 1933",Colorado,Overruled by," 1.  Mile High Fence Co. v. Radovich 
489 P.2d 308 , 175 Colo. 537 , Colo. , (NO. C-31 )
","Sep. 20, 1971"
"Supreme Court of Colorado. February 06, 1933 92 Colo. 213 19 P.2d 215
Extracted from page: 53
","Keeney v. Angell, No. 12825, 92 Colo. 213, 19 P.2d 215 (Colo. Feb. 06, 1933)
","Feb. 06, 1933",Colorado,Overruled by," 1.  Otis & Co. v. Grimes 
48 P.2d 788 , 97 Colo. 219 , Colo. , (NO. 13449 )
","July 22, 1935"
"Supreme Court of Colorado. January 05, 1920 67 Colo. 153 186 P. 717
Extracted from page: 56
","Jameson v. Hanawalt, No. 9725, 67 Colo. 153, 186 P. 717 (Colo. Jan. 05, 1920)
","Jan. 05, 1920",Colorado,Overruled by," 1.  Dines v. Harris 
291 P. 1024 , 88 Colo. 22 , Colo. , (NO. 12307 )
","June 30, 1930"
"Supreme Court of Colorado. June 07, 1920 68 Colo. 564 190 P. 532
Extracted from page: 57
","Perini v. Continental Oil Co., No. 9813, 68 Colo. 564, 190 P. 532 (Colo. June 07, 1920)
","June 07, 1920",Colorado,Overruled by," 1.  Kruse v. McKenna 
178 P.3d 1198 , Colo. , (NO. 06SC555 )
","Mar. 03, 2008"
"Supreme Court of Colorado. December 06, 1920 69 Colo. 290 194 P. 621
Extracted from page: 58
","Board of Com'rs of Logan County v. Adler, No. 9666, 69 Colo. 290, 194 P. 621, 20 A.L.R. 512 (Colo. Dec. 06, 1920)
","Dec. 06, 1920",Colorado,Overruled by," 1.  Evans v. Board of County Com’rs of El Paso County 
482 P.2d 968 , 174 Colo. 97 , Colo. , (NO. C-10 )
","Mar. 22, 1971"
"06, 1959 139 Colo. 166 337 P.2d 961
Extracted from page: 4
","Gallegos v. People, No. 18627, 139 Colo. 166, 337 P.2d 961 (Colo. Apr. 06, 1959)
","Apr. 06, 1959",Colorado,Overruled by," 1.  Villafranca v. People 
573 P.2d 540 , 194 Colo. 472 , Colo. , (NO. C-1158 )
","Jan. 16, 1978"
"04, 1959 139 Colo. 330 338 P.2d 694
Extracted from page: 8
","Police Pension and Relief Bd. of City and County of Denver v. McPhail, No. 18555, 139 Colo. 330, 338 P.2d 694 (Colo. May 04, 1959)
","May 04, 1959",Colorado,Overruled by," 1.  Justus v. State  
336 P.3d 202 , 2014 CO 75 , Colo. , (NO. 12SC906 )
","Oct. 20, 2014"
"07, 1959 143 Colo. 264 352 P.2d 90
Extracted from page: 9
","Price v. Baker, No. 18348, 143 Colo. 264, 352 P.2d 90 (Colo. Dec. 07, 1959)
","Dec. 07, 1959",Colorado,Overruled by," 1.  Cox v. Pearl Inv. Co.  
450 P.2d 60 , 168 Colo. 67 , Colo. , (NO. 22220 )
","Feb. 03, 1969"
"Supreme Court of Colorado. December 03, 1923 74 Colo. 336 221 P. 884
Extracted from page: 10
","Otis & Co. v. Teal, No. 10496, 74 Colo. 336, 221 P. 884 (Colo. Dec. 03, 1923)
","Dec. 03, 1923",Colorado,Overruled by," 1.  Otis & Co. v. Grimes 
48 P.2d 788 , 97 Colo. 219 , Colo. , (NO. 13449 )
","July 22, 1935"
"Supreme Court of Colorado. November 05, 1923 74 Colo. 186 219 P. 1069
Extracted from page: 10
","Carey v. Aurand, No. 10627, 74 Colo. 186, 219 P. 1069 (Colo. Nov. 05, 1923)
","Nov. 05, 1923",Colorado,Overruled by," 1.  Bergren v. Valentine Hardware Co. 
291 P. 1038 , 88 Colo. 52 , 70 A.L.R. 1337 , Colo. , (NO. 12608 )
","Sep. 15, 1930"
"Supreme Court of Colorado. March 05, 1923 73 Colo. 52 213 P. 335
Extracted from page: 13
","Richardson v. Belknap, No. 10213, 73 Colo. 52, 213 P. 335 (Colo. Mar. 05, 1923)
","Mar. 05, 1923",Colorado,Overruled by," 1.  Liber v. Flor 
353 P.2d 590 , 143 Colo. 205 , Colo. , (NO. 18642 )
","May 31, 1960"
"Supreme Court of Colorado. March 05, 1923 73 Colo. 52 213 P. 335
Extracted from page: 13
","Richardson v. Belknap, No. 10213, 73 Colo. 52, 213 P. 335 (Colo. Mar. 05, 1923)
","Mar. 05, 1923",Colorado,Overruled by," 2.  Evans v. Board of County Com’rs of El Paso County
482 P.2d 968 , 174 Colo. 97 , Colo. , (NO. C-10 )
","Mar. 22, 1971"
"Supreme Court of Colorado. March 05, 1923 73 Colo. 52 213 P. 335
Extracted from page: 13
","Richardson v. Belknap, No. 10213, 73 Colo. 52, 213 P. 335 (Colo. Mar. 05, 1923)
","Mar. 05, 1923",Colorado,Overruled by," 3.  Leake v. Cain 
720 P.2d 152 , 55 USLW 2013 , Colo. , (NO. 85SC66 )
","June 09, 1986"
"Supreme Court of Colorado. March 05, 1923 73 Colo. 74 213 P. 328
Extracted from page: 13
","Hall v. Cummings, No. 10304, 73 Colo. 74, 213 P. 328 (Colo. Mar. 05, 1923)
","Mar. 05, 1923",Colorado,Overruled by," 1.  Groditsky v. Pinckney  
661 P.2d 279 , Colo. , (NO. 82SA171 , 82SA172 )
","Apr. 04, 1983"
"Supreme Court of Colorado. April 02, 1923 73 Colo. 192 214 P. 404
Extracted from page: 15
","O'Chiato v. People, No. 10311, 73 Colo. 192, 214 P. 404 (Colo. Apr. 02, 1923)
","Apr. 02, 1923",Colorado,Overruled by," 1.  People v. Dikeman 
555 P.2d 519 , 192 Colo. 1 , Colo. , (NO. 27162 )
","Oct. 12, 1976"
"Supreme Court of Colorado. April 02, 1923 73 Colo. 162 214 P. 550
Extracted from page: 16
","Union Pac. R. Co. v. Hanna, No. 10284, 73 Colo. 162, 214 P. 550 (Colo. Apr. 02, 1923)
","Apr. 02, 1923",Colorado,Overruled by," 1.  Radke v. Union Pac. R. Co.  
334 P.2d 1077 , 138 Colo. 189 , Colo. , (NO. 18254 )
","Jan. 26, 1959"
"Supreme Court of Colorado. December 12, 1927 83 Colo. 1 262 P. 906
Extracted from page: 17
","Webb v. People, No. 11853, 83 Colo. 1, 262 P. 906 (Colo. Dec. 12, 1927)
","Dec. 12, 1927",Colorado,Overruled by," 1.  Crane v. People  
11 P.2d 567 , 91 Colo. 21 , Colo. , (NO. 12726 )
","May 02, 1932"
"04, 1981 627 P.2d 1107
Extracted from page: 27
","Sims v. Industrial Commission of Colorado, No. 80SC82, 627 P.2d 1107 (Colo. May 04, 1981)
","May 04, 1981",Colorado,Overruled by," 1.  Colorado Dept. of Revenue, Motor Vehicle Div. v. Kirke 
743 P.2d 16 , Colo. , (NO. 86SC101 )
","Sep. 14, 1987"
"19, 1981 635 P.2d 547 Blue Sky L. Rep. P 71,672
Extracted from page: 29
","Sandefer v. District Court, City and County of Denver, No. 81SA153, 635 P.2d 547, Blue Sky L. Rep. P 71672 (Colo. Oct. 19, 1981)
","Oct. 19, 1981",Colorado,Overruled by," 1.  Sager v. District Court for Second Judicial Dist.
698 P.2d 250 , Blue Sky L. Rep. P 72,205 , Colo. , (NO. 84SA302 )
","Apr. 15, 1985"
"19, 1981 635 P.2d 547 Blue Sky L. Rep. P 71,672
Extracted from page: 29
","Sandefer v. District Court, City and County of Denver, No. 81SA153, 635 P.2d 547, Blue Sky L. Rep. P 71672 (Colo. Oct. 19, 1981)
","Oct. 19, 1981",Colorado,Overruled by," 2.  Ingold v. AIMCO/Bluffs, L.L.C. Apartments  
159 P.3d 116 , Colo. , (NO. 06SA240 )
","May 29, 2007"
"14, 1981 634 P.2d 413
Extracted from page: 29
","People v. Quintana, No. 80SA351, 634 P.2d 413 (Colo. Sep. 14, 1981)
","Sep. 14, 1981",Colorado,Overruled by," 1.  People v. Porter  
348 P.3d 922 , 2015 CO 34 , Colo. , (NO. 13SC838 )
","May 26, 2015"
"21, 1981 638 P.2d 286 1981 WL 823073
Extracted from page: 30
","Marez v. Dairyland Ins. Co., No. 79SC267, 638 P.2d 286, 32 A.L.R.4th 130, 1981 WL 823073 (Colo. Dec. 21, 1981)
","Dec. 21, 1981",Colorado,Overruled by," 1.  Friedland v. Travelers Indem. Co.  
105 P.3d 639 , 59 ERC 1897 , Colo. , (NO. 03SC681 )
","Jan. 31, 2005"
"02, 1981 623 P.2d 397
Extracted from page: 33
","McCall v. People, No. 79SC298, 623 P.2d 397 (Colo. Feb. 02, 1981)
","Feb. 02, 1981",Colorado,Overruled by," 1.  People v. Davis 
187 P.3d 562 , Colo. , (NO. 08SA57 )
","June 30, 2008"
"17, 1981 625 P.2d 977
Extracted from page: 33
","Southeastern Colorado Water Conservancy Dist. v. Rich, No. 79SA498, 625 P.2d 977 (Colo. Feb. 17, 1981)
","Feb. 17, 1981",Colorado,Overruled by," 1.  Santa Fe Trail Ranches Property Owners Ass’n v. Simpson 
990 P.2d 46 , 1999 CJ C.A.R. 6409 , Colo. , (NO. 99SA91 )
","Dec. 06, 1999"
"30, 1981 637 P.2d 354
Extracted from page: 34
","People v. Anderson, No. 80SA79, 637 P.2d 354 (Colo. Nov. 30, 1981)
","Nov. 30, 1981",Colorado,Abrogated by," 1.  People v. Shreck 
22 P.3d 68 , 90 A.L.R.5th 765 , 2001 CJ C.A.R. 1995 , Colo. , (NO. 00SA105 )
","Apr. 23, 2001"
"07, 1976 191 Colo. 508 554 P.2d 1107
Extracted from page: 35
","People v. Rankin, No. 26562, 191 Colo. 508, 554 P.2d 1107 (Colo. Sep. 07, 1976)
","Sep. 07, 1976",Colorado,Abrogated by," 1.  People v. LaRosa 
293 P.3d 567 , 2013 CO 2 , Colo. , (NO. 11SC664 )
","Jan. 14, 2013"
"26, 1976 191 Colo. 317 552 P.2d 506
Extracted from page: 37
","Ellis v. Ellis, No. C-769, 191 Colo. 317, 552 P.2d 506 (Colo. July 26, 1976)
","July 26, 1976",Colorado,Overruled by," 1.  In re Marriage of Gallo  
752 P.2d 47 , 56 USLW 2511 , Colo. , (NO. 86SC128 )
","Feb. 08, 1988"
"07, 1976 191 Colo. 107 550 P.2d 864
Extracted from page: 38
","Martin v. District Court In and For Montrose County, No. 27159, 191 Colo. 107, 550 P.2d 864 (Colo. June 07, 1976)
","June 07, 1976",Colorado,Abrogated by," 1.  Colorado State Board of Education v. Adams County School District 14  
537 P.3d 1 , 2023 CO 52 , Colo. , (NO. 23SC61 )
","Oct. 16, 2023"
"12, 1976 192 Colo. 1 555 P.2d 519
Extracted from page: 38
","People v. Dikeman, No. 27162, 192 Colo. 1, 555 P.2d 519 (Colo. Oct. 12, 1976)
","Oct. 12, 1976",Colorado,Overruled by," 1.  Rios-Vargas v. People  
532 P.3d 1206 , 2023 CO 35 , Colo. , (NO. 21SC458 )
","June 12, 2023"
"15, 1976 190 Colo. 363 547 P.2d 1283
Extracted from page: 41
","People v. Silvola, No. 26013, 190 Colo. 363, 547 P.2d 1283 (Colo. Mar. 15, 1976)
","Mar. 15, 1976",Colorado,Overruled by," 1.  People v. Macrander  
828 P.2d 234 , Colo. , (NO. 91SC416 )
","Apr. 06, 1992"
"06, 1976 192 Colo. 190 558 P.2d 435
Extracted from page: 41
","Heatherridge Management Co. v. Benson, No. C-756, 192 Colo. 190, 558 P.2d 435 (Colo. Dec. 06, 1976)
","Dec. 06, 1976",Colorado,Overruled by," 1.  Schneiker v. Gordon 
732 P.2d 603 , Colo. , (NO. 85SC33 )
","Feb. 09, 1987"
"15, 1976 190 Colo. 357 547 P.2d 228
Extracted from page: 42
","Robinson v. City of Boulder, No. 26720, 190 Colo. 357, 547 P.2d 228, 6 Envtl. L. Rep. 20418 (Colo. Mar. 15, 1976)
","Mar. 15, 1976",Colorado,Overruled by," 1.  Board of County Com’rs of Arapahoe County v. Denver Bd. of Water Com’rs  
718 P.2d 235 , Colo. , (NO. 83SA252 )
","Apr. 07, 1986"
"24, 1976 191 Colo. 1 550 P.2d 339
Extracted from page: 44
","Jones v. Hildebrant, No. 26828, 191 Colo. 1, 550 P.2d 339 (Colo. May 24, 1976)
","May 24, 1976",Colorado,Overruled by," 1.  Espinoza v. O’Dell 
633 P.2d 455 , Colo. , (NO. 79SC5 )
","May 04, 1981"
"13, 1976 192 Colo. 209 557 P.2d 825
Extracted from page: 44
","Twin Lakes Reservoir & Canal Co. v. City of Aspen, No. 27028, 192 Colo. 209, 557 P.2d 825 (Colo. Dec. 13, 1976)
","Dec. 13, 1976",Colorado,Disavowed by," 1.  City of Aspen v. Colorado River Water Conservation Dist. 
696 P.2d 758 , Colo. , (NO. 82SA478 )
","Jan. 21, 1985"
"22, 1976 192 Colo. 159 557 P.2d 389
Extracted from page: 45
","Bunger v. Uncompahgre Valley Water Users Ass'n, No. 27050, 192 Colo. 159, 557 P.2d 389 (Colo. Nov. 22, 1976)
","Nov. 22, 1976",Colorado,Disavowed by," 1.  City of Aspen v. Colorado River Water Conservation Dist. 
696 P.2d 758 , Colo. , (NO. 82SA478 )
","Jan. 21, 1985"
"20, 1987 735 P.2d 879
Extracted from page: 49
","People v. Freeman, No. 85SC215, 735 P.2d 879 (Colo. Apr. 20, 1987)
","Apr. 20, 1987",Colorado,Abrogated by," 1.  Russell v. People 
462 P.3d 1092 , 2020 CO 37 , Colo. , (NO. 18SC646 )
","May 11, 2020"
"21, 1987 747 P.2d 660 1987 WL 2975
Extracted from page: 50
","People v. Lucero, No. 85SC318, 747 P.2d 660, 1987 WL 2975 (Colo. Dec. 21, 1987)
","Dec. 21, 1987",Colorado,Abrogated by," 1.  Hogsett v. Neale  
478 P.3d 713 , 2021 CO 1 , Colo. , (NO. 19SC44 )
","Jan. 11, 2021"
"Supreme Court of Colorado. April 20, 1987 736 P.2d 19
Extracted from page: 53
","Massey v. People, No. 85SC239, 736 P.2d 19 (Colo. Apr. 20, 1987)
","Apr. 20, 1987",Colorado,Abrogated by," 1.  Russell v. People  
462 P.3d 1092 , 2020 CO 37 , Colo. , (NO. 18SC646 )
","May 11, 2020"
"30, 1987 746 P.2d 947 1987 WL 1886
Extracted from page: 54
","People v. Hampton, No. 86SC254, 746 P.2d 947, 56 USLW 2355, 1987 WL 1886 (Colo. Nov. 30, 1987)
","Nov. 30, 1987",Colorado,Abrogated by," 1.  People v. Shreck 
22 P.3d 68 , 90 A.L.R.5th 765 , 2001 CJ C.A.R. 1995 , Colo. , (NO. 00SA105 )
","Apr. 23, 2001"
"17, 1955 131 Colo. 36 279 P.2d 434
Extracted from page: 55
","Horlbeck v. Walther, No. 17428, 131 Colo. 36, 279 P.2d 434 (Colo. Jan. 17, 1955)
","Jan. 17, 1955",Colorado,Overruled by," 1.  Horlbeck v. Walther  
291 P.2d 688 , 133 Colo. 19 , Colo. , (NO. 17697 )
","Dec. 12, 1955"
"24, 1955 132 Colo. 437 289 P.2d 162
Extracted from page: 55
","Colorado State Bd. of Examiners of Architects v. Rico, No. 17529, 132 Colo. 437, 289 P.2d 162 (Colo. Oct. 24, 1955)
","Oct. 24, 1955",Colorado,Overruled by," 1.  Colorado State Bd. of Optometric Examiners v. Dixon 
440 P.2d 287 , 165 Colo. 488 , Colo. , (NO. 22626 )
","Apr. 29, 1968"
"21, 1955 131 Colo. 319 281 P.2d 517
Extracted from page: 56
","Minnear v. Minnear, No. 17495, 131 Colo. 319, 281 P.2d 517 (Colo. Mar. 21, 1955)
","Mar. 21, 1955",Colorado,Overruled by," 1.  Glickman v. Mesigh 
615 P.2d 23 , 200 Colo. 320 , Colo. , (NO. 80SA106 )
","Aug. 05, 1980"
"March 21, 1955 131 Colo. 305 281 P.2d 153
Extracted from page: 59
","McRae v. People, No. 17467, 131 Colo. 305, 281 P.2d 153 (Colo. Mar. 21, 1955)
","Mar. 21, 1955",Colorado,Overruled by," 1.  Callis v. People 
692 P.2d 1045 , Colo. , (NO. 83SC110 )
","Dec. 10, 1984"
"24, 1955 131 Colo. 69 279 P.2d 413
Extracted from page: 59
","Hartwich v. Crotty, No. 17494, 131 Colo. 69, 279 P.2d 413 (Colo. Jan. 24, 1955)
","Jan. 24, 1955",Colorado,Overruled by," 1.  Cosmopolitan Homes, Inc. v. Weller 
663 P.2d 1041 , Colo. , (NO. 80SC260 )
","May 23, 1983"
"07, 1955 131 Colo. 230 280 P.2d 1107
Extracted from page: 60
","Board of Adjustment of City and County of Denver v. Abe Perlmutter Const. Co., No. 17419, 131 Colo. 230, 280 P.2d 1107 (Colo. Mar. 07, 1955)
","Mar. 07, 1955",Colorado,Overruled by," 1.  Hartley v. City of Colorado Springs  
764 P.2d 1216 , Colo. , (NO. 87SA186 )
","Nov. 28, 1988"
"02, 1955 131 Colo. 432 283 P.2d 164
Extracted from page: 1
","Weidenhaft v. Board of County Com'rs of El Paso County, No. 17399, 131 Colo. 432, 283 P.2d 164 (Colo. May 02, 1955)
","May 02, 1955",Colorado,Overruled by," 1.  Board of Assessment Appeals v. Benbrook  
735 P.2d 860 , Colo. , (NO. 85SC43 )
","Apr. 13, 1987"
"03, 1986 727 P.2d 850 1986 WL 1421977
Extracted from page: 5
","James v. People, No. 84SC399, 727 P.2d 850, 1986 WL 1421977 (Colo. Nov. 03, 1986)
","Nov. 03, 1986",Colorado,Overruled by," 1.  People v. Dunaway  
88 P.3d 619 , Colo. , (NO. 02SC675 )
","Apr. 12, 2004"
"07, 1986 722 P.2d 410 1986 WL 1403651
Extracted from page: 9
","Ortho Pharmaceutical Corp. v. Heath, No. 83SA293, 722 P.2d 410, Prod. Liab. Rep. (CCH) P 11169 (Colo. July 07, 1986)
","July 07, 1986",Colorado,Overruled by," 1.  Armentrout v. FMC Corp.  
842 P.2d 175 , Prod.Liab.Rep. (CCH) P 13,356 , Colo. , (NO. 91SC312 )
","Nov. 23, 1992"
"31, 1986 713 P.2d 894 1986 WL 1377015
Extracted from page: 9
","Uberoi v. University of Colorado, No. 84SA9, 713 P.2d 894, 30 Ed. Law Rep. 934, 1986 WL 1377015 (Colo. Jan. 31, 1986)
","Jan. 31, 1986",Colorado,Overruled by," 1.  Simon v. State Compensation Ins. Authority
1997 WL 9114 , 21 Colorado Journal 47 , Colo. , (NO. 95SC304 )
","Jan. 13, 1997"
"31, 1986 713 P.2d 894 1986 WL 1377015
Extracted from page: 9
","Uberoi v. University of Colorado, No. 84SA9, 713 P.2d 894, 30 Ed. Law Rep. 934, 1986 WL 1377015 (Colo. Jan. 31, 1986)
","Jan. 31, 1986",Colorado,Overruled by," 2.  Graham v. State 
956 P.2d 556 , 126 Ed. Law Rep. 460 , 98 CJ C.A.R. 1509 , Colo. , (NO. 96SC650 )
","Apr. 06, 1998"
"31, 1986 713 P.2d 894 1986 WL 1377015
Extracted from page: 9
","Uberoi v. University of Colorado, No. 84SA9, 713 P.2d 894, 30 Ed. Law Rep. 934, 1986 WL 1377015 (Colo. Jan. 31, 1986)
","Jan. 31, 1986",Colorado,Abrogated by," 3.  Will v. Michigan Dept. of State Police
109 S.Ct. 2304 , 491 U.S. 58 , 105 L.Ed.2d 45 , 57 USLW 4677 , 49 Fair Empl.Prac.Cas. (BNA) 1664 , 50 Empl. Prac. Dec. P 39,067 , U.S.Mich. , (NO. 87-1207 )
","June 15, 1989"
"21, 1986 713 P.2d 370 54 USLW 2430
Extracted from page: 11
","People v. Unruh, No. 84SA299, 713 P.2d 370, 54 USLW 2430 (Colo. Jan. 21, 1986)
","Jan. 21, 1986",Colorado,Abrogated by," 1.  People v. Esparza 
272 P.3d 367 , 2012 CO 22 , Colo. , (NO. 11SA234 )
","Mar. 26, 2012"
"Department. February 19, 1962 149 Colo. 314 369 P.2d 80
Extracted from page: 13
","Torres v. People, No. 19736, 149 Colo. 314, 369 P.2d 80 (Colo. Feb. 19, 1962)
","Feb. 19, 1962",Colorado,Abrogated by," 1.  Callis v. People 
692 P.2d 1045 , Colo. , (NO. 83SC110 )
","Dec. 10, 1984"
"06, 1959 139 Colo. 166 337 P.2d 961
Extracted from page: 19
","Gallegos v. People, No. 18627, 139 Colo. 166, 337 P.2d 961 (Colo. Apr. 06, 1959)
","Apr. 06, 1959",Colorado,Overruled by," 1.  Villafranca v. People 
573 P.2d 540 , 194 Colo. 472 , Colo. , (NO. C-1158 )
","Jan. 16, 1978"
"04, 1959 139 Colo. 330 338 P.2d 694
Extracted from page: 23
","Police Pension and Relief Bd. of City and County of Denver v. McPhail, No. 18555, 139 Colo. 330, 338 P.2d 694 (Colo. May 04, 1959)
","May 04, 1959",Colorado,Overruled by," 1.  Justus v. State  
336 P.3d 202 , 2014 CO 75 , Colo. , (NO. 12SC906 )
","Oct. 20, 2014"
"07, 1959 143 Colo. 264 352 P.2d 90
Extracted from page: 24
","Price v. Baker, No. 18348, 143 Colo. 264, 352 P.2d 90 (Colo. Dec. 07, 1959)
","Dec. 07, 1959",Colorado,Overruled by," 1.  Cox v. Pearl Inv. Co.  
450 P.2d 60 , 168 Colo. 67 , Colo. , (NO. 22220 )
","Feb. 03, 1969"
"04, 1974 186 Colo. 398 527 P.2d 883
Extracted from page: 28
","Johnson v. City and County of Denver, No. C-491, 186 Colo. 398, 527 P.2d 883 (Colo. Nov. 04, 1974)
","Nov. 04, 1974",Colorado,Overruled by," 1.  Rountree v. City and County of Denver  
596 P.2d 739 , 197 Colo. 497 , Colo. , (NO. 27990 )
","May 14, 1979"
"13, 1949 120 Colo. 441 210 P.2d 441
Extracted from page: 30
","Hilliard v. Shellabarger, No. 16188, 120 Colo. 441, 210 P.2d 441 (Colo. Sep. 13, 1949)
","Sep. 13, 1949",Colorado,Overruled by," 1.  Krueger v. Ary  
205 P.3d 1150 , Colo. , (NO. 08SC63 )
","Mar. 16, 2009"
