DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Ohio. March 18, 1964 176 Ohio St. 1 197 N.E.2d 343
Extracted from page: 1
","Commercial Credit Corp. v. Pottmeyer, No. 38076, 176 Ohio St. 1, 197 N.E.2d 343, 26 O.O.2d 286 (Ohio Mar. 18, 1964)
","Mar. 18, 1964",Ohio,Overruled by," 1.  Hardware Mut. Cas. Co. v. Gall  
240 N.E.2d 502 , 15 Ohio St.2d 261 , 44 O.O.2d 448 , Ohio , (NO. 41282 , 41366 )
","Sep. 18, 1968"
"Supreme Court of Ohio. July 30, 2003 99 Ohio St.3d 320 791 N.E.2d 974 2003 -Ohio- 3802
Extracted from page: 3
","State ex rel. Clark v. Great Lakes Constr. Co., No. 2002-0001, 2003-Ohio-3802, 99 Ohio St. 3d 320, 791 N.E.2d 974, 2003 WL 21708732 (Ohio July 30, 2003)
","July 30, 2003",Ohio,Abrogated by," 1.  TWISM Enterprises, L.L.C. v. State Board of Registration for Professional Engineers and Surveyors  
223 N.E.3d 371 , 172 Ohio St.3d 225 , 2022-Ohio-4677 , Ohio , (NO. 2021-1440 )
","Dec. 29, 2022"
"Supreme Court of Ohio. August 27, 2003 99 Ohio St.3d 463 793 N.E.2d 473 2003 -Ohio- 4165
Extracted from page: 11
","State v. Comer, No. 1724, 2003-Ohio-4165, 99 Ohio St. 3d 463, 793 N.E.2d 473, 2003 WL 21919872 (Ohio Aug. 27, 2003)
","Aug. 27, 2003",Ohio,Abrogated by," 1.  State v. Foster 
845 N.E.2d 470 , 109 Ohio St.3d 1 , 2006-Ohio-856 , Ohio , (NO. 2004-1568 , 2004-1771 , 2005-0735 , 2005-2156 , 2660 )
","Feb. 27, 2006"
"Supreme Court of Ohio. January 22, 1901 64 Ohio St. 100 45 W.L.B. 190
Extracted from page: 13
","First Nat. Bank v. Hayes, 64 Ohio St. 100, 59 N.E. 893, 45 W.L.B. 190 (Ohio Jan. 22, 1901)
","Jan. 22, 1901",Ohio,Overruled by," 1.  Carter-Jones Lumber Co. v. Eblen  
147 N.E.2d 486 , 167 Ohio St. 189 , 68 A.L.R.2d 285 , 4 O.O.2d 256 , Ohio , (NO. 35109 )
","Jan. 22, 1958"
"Supreme Court of Ohio. April 24, 1900 62 Ohio St. 465 43 W.L.B. 398
Extracted from page: 15
","Cincinnati, L. & N. Ry. Co. v. City of Cincinnati, 62 Ohio St. 465, 57 N.E. 229, 43 W.L.B. 398, 49 L.R.A. 566 (Ohio Apr. 24, 1900)
","Apr. 24, 1900",Ohio,Overruled by," 1.  State ex rel. Shafer v. Otter  
140 N.E. 399 , 106 Ohio St. 415 , 1 Ohio Law Abs. 103 , 20 Ohio Law Rep. 493 , 20 Ohio Law Rep. 499 , Ohio , (NO. 17415 )
","Dec. 29, 1922"
"Supreme Court of Ohio. February 19, 1924 109 Ohio St. 375 142 N.E. 676
Extracted from page: 17
","McGee v. Sigmund, No. 17931, 109 Ohio St. 375, 142 N.E. 676, 2 Ohio Law Abs. 165, 2 Ohio Law Abs. 150, 21 Ohio Law Rep. 537 (Ohio Feb. 19, 1924)
","Feb. 19, 1924",Ohio,Overruled by," 1.  Hoagland v. Hoagland  
148 N.E. 585 , 113 Ohio St. 228 , 3 Ohio Law Abs. 388 , 23 Ohio Law Rep. 322 , Ohio , (NO. 18829 )
","June 16, 1925"
"Supreme Court of Ohio. October 14, 1924 111 Ohio St. 274 145 N.E. 25
Extracted from page: 17
","Ohio Farmers' Ins. Co. v. Todino, No. 18095, 111 Ohio St. 274, 145 N.E. 25, 38 A.L.R. 1118, 2 Ohio Law Abs. 644, 22 Ohio Law Rep. 474 (Ohio Oct. 14, 1924)
","Oct. 14, 1924",Ohio,Overruled by," 1.  Commercial Credit Co. v. Schreyer 
166 N.E. 808 , 120 Ohio St. 568 , 63 A.L.R. 674 , 7 Ohio Law Abs. 333 , 29 Ohio Law Rep. 255 , Ohio , (NO. 21364 , 21530 )
","May 22, 1929"
"Supreme Court of Ohio. December 23, 1924 111 Ohio St. 726 146 N.E. 291
Extracted from page: 21
","Gohman v. City of St. Bernard, No. 18402, 111 Ohio St. 726, 146 N.E. 291, 41 A.L.R. 1057, 3 Ohio Law Abs. 10, 22 Ohio Law Rep. 668 (Ohio Dec. 23, 1924)
","Dec. 23, 1924",Ohio,Overruled by," 1.  New York Life Ins. Co. v. Hosbrook  
196 N.E. 888 , 130 Ohio St. 101 , 118 A.L.R. 1283 , 3 O.O. 138 , Ohio , (NO. 24990 )
","July 03, 1935"
"Supreme Court of Ohio. October 05, 1999 87 Ohio St.3d 132 717 N.E.2d 1091 1999 -Ohio- 308
Extracted from page: 25
","State ex rel. Crossman Communities of Ohio, Inc. v. Greene Cty. Bd. of Elections, No. 0111, 1999-Ohio-308, 87 Ohio St. 3d 132, 717 N.E.2d 1091, 1999 WL 791675 (Ohio Oct. 05, 1999)
","Oct. 05, 1999",Ohio,Overruled by," 1.  State ex rel. Commt. for the Referendum of Ord. No. 3844-02 v. Norris  
792 N.E.2d 186 , 99 Ohio St.3d 336 , 2003-Ohio-3887 , Ohio , (NO. 1726 , 2003-0085 )
","Aug. 06, 2003"
"Supreme Court of Ohio. June 16, 1999 85 Ohio St.3d 632 710 N.E.2d 699 1999 -Ohio- 291
Extracted from page: 27
","State v. Rance, No. 0903, 1999-Ohio-291, 85 Ohio St. 3d 632, 710 N.E.2d 699, 1999 WL 355141 (Ohio June 16, 1999)
","June 16, 1999",Ohio,Overruled by," 1.  State v. Johnson  
942 N.E.2d 1061 , 128 Ohio St.3d 153 , 2010-Ohio-6314 , Ohio , (NO. 2009-1481 , 4594 )
","Dec. 29, 2010"
"Supreme Court of Ohio. September 08, 1999 86 Ohio St.3d 324 715 N.E.2d 131 1999 -Ohio- 110
Extracted from page: 28
","State v. Edmonson, No. 75565, 1999-Ohio-110, 86 Ohio St. 3d 324, 715 N.E.2d 131, 1999 WL 668497 (Ohio Sep. 08, 1999)
","Sep. 08, 1999",Ohio,Abrogated by," 1.  State v. Foster 
845 N.E.2d 470 , 109 Ohio St.3d 1 , 2006-Ohio-856 , Ohio , (NO. 2004-1568 , 2004-1771 , 2005-0735 , 2005-2156 , 2660 )
","Feb. 27, 2006"
"Supreme Court of Ohio. December 23, 2016 150 Ohio St.3d 113 79 N.E.3d 531 2016 -Ohio- 8314
Extracted from page: 37
","State v. Pittman, No. 2015-0077, 2016-Ohio-8314, 150 Ohio St. 3d 113, 79 N.E.3d 531, 2016 WL 7449188 (Ohio Dec. 23, 2016)
","Dec. 23, 2016",Ohio,Abrogated by," 1.  State v. Brown  
162 N.E.3d 769 , 161 Ohio St.3d 276 , 2020-Ohio-4623 , Ohio , (NO. 2019-0737 )
","Sep. 30, 2020"
"Supreme Court of Ohio. December 29, 2016 149 Ohio St.3d 483 75 N.E.3d 1230 2016 -Ohio- 8446
Extracted from page: 40
","State ex rel. Cordell v. Pallet Cos., Inc., No. 2015-0163, 2016-Ohio-8446, 149 Ohio St. 3d 483, 75 N.E.3d 1230, 2016 WL 7645326 (Ohio Dec. 29, 2016)
","Dec. 29, 2016",Ohio,Abrogated by," 1.  State ex rel. Klein v. Precision Excavating & Grading Company  
119 N.E.3d 386 , 155 Ohio St.3d 78 , 2018-Ohio-3890 , Ohio , (NO. 2017-0589 )
","Sep. 27, 2018"
"Supreme Court of Ohio. November 10, 2016 148 Ohio St.3d 403 71 N.E.3d 234 2016 -Ohio- 7658
Extracted from page: 42
","State v. Williams, No. 2015-1478, 2016-Ohio-7658, 148 Ohio St. 3d 403, 71 N.E.3d 234, 2016 WL 6646162 (Ohio Nov. 10, 2016)
","Nov. 10, 2016",Ohio,Abrogated by," 1.  State v. Henderson 
162 N.E.3d 776 , 161 Ohio St.3d 285 , 2020-Ohio-4784 , Ohio , (NO. 2019-0182 )
","Oct. 07, 2020"
"Supreme Court of Ohio. October 23, 1996 77 Ohio St.3d 5 670 N.E.2d 466 1996 -Ohio- 132
Extracted from page: 48
","State ex rel. Pretty Products, Inc. v. Indus. Comm., No. 94-1845, 1996-Ohio-132, 77 Ohio St. 3d 5, 670 N.E.2d 466, 1996 WL 583190 (Ohio Oct. 23, 1996)
","Oct. 23, 1996",Ohio,Abrogated by," 1.  State ex rel. Klein v. Precision Excavating & Grading Company  
119 N.E.3d 386 , 155 Ohio St.3d 78 , 2018-Ohio-3890 , Ohio , (NO. 2017-0589 )
","Sep. 27, 2018"
"Supreme Court of Ohio. December 18, 1996 77 Ohio St.3d 174 672 N.E.2d 640 1996 -Ohio- 323
Extracted from page: 59
","State v. Eley, No. 9472, 1996-Ohio-323, 77 Ohio St. 3d 174, 672 N.E.2d 640, 1996 WL 722618 (Ohio Dec. 18, 1996)
","Dec. 18, 1996",Ohio,Abrogated by," 1.  State v. Wesson  
999 N.E.2d 557 , 137 Ohio St.3d 309 , 2013-Ohio-4575 , Ohio , (NO. 2009-0739 )
","Oct. 23, 2013"
"Supreme Court of Ohio. June 28, 1910 82 Ohio St. 365 92 N.E. 491
Extracted from page: 1
","Goodlove v. State, No. 12255, 82 Ohio St. 365, 92 N.E. 491, 30 L.R.A.N.S. 134, 8 Ohio Law Rep. 119, 19 Am. Ann. Cas. 893 (Ohio June 28, 1910)
","June 28, 1910",Ohio,Overruled by," 1.  State v. Schaeffer 
117 N.E. 220 , 96 Ohio St. 215 , L.R.A. 1918B, 945 , 15 Ohio Law Rep. 122 , Am.Ann.Cas. 1918E, 1137 , Ohio , (NO. 15439 )
","Apr. 17, 1917"
"Supreme Court of Ohio. December 20, 1910 83 Ohio St. 169 93 N.E. 892
Extracted from page: 1
","Seeds, Grain & Hay Co. v. Conger, No. 12213, 83 Ohio St. 169, 93 N.E. 892, 32 L.R.A.N.S. 380, 8 Ohio Law Rep. 524, 8 Ohio Law Rep. 521 (Ohio Dec. 20, 1910)
","Dec. 20, 1910",Ohio,Overruled by," 1.  AFC Interiors v. DiCello  
544 N.E.2d 869 , 46 Ohio St.3d 1 , 9 UCC Rep.Serv.2d 1181 , Ohio , (NO. 88-1541 )
","Oct. 04, 1989"
"Supreme Court of Ohio. April 12, 1910 82 Ohio St. 121 91 N.E. 988
Extracted from page: 1
","Strangward v. American Brass Bedstead Co., No. 11624, 82 Ohio St. 121, 91 N.E. 988, 8 Ohio Law Rep. 32 (Ohio Apr. 12, 1910)
","Apr. 12, 1910",Ohio,Overruled by," 1.  Carter-Jones Lumber Co. v. Eblen 
147 N.E.2d 486 , 167 Ohio St. 189 , 68 A.L.R.2d 285 , 4 O.O.2d 256 , Ohio , (NO. 35109 )
","Jan. 22, 1958"
"Supreme Court of Ohio. February 23, 1910 81 Ohio St. 397 91 N.E. 186
Extracted from page: 2
","State v. Rhoads, No. 12113, 81 Ohio St. 397, 91 N.E. 186, 27 L.R.A.N.S. 558, 7 Ohio Law Rep. 614, 18 Am. Ann. Cas. 415 (Ohio Feb. 23, 1910)
","Feb. 23, 1910",Ohio,Overruled by," 1.  State v. White 
239 N.E.2d 65 , 15 Ohio St.2d 146 , 44 O.O.2d 132 , Ohio , (NO. 41142 )
","July 10, 1968"
"Supreme Court of Ohio. April 12, 1910 82 Ohio St. 73 91 N.E. 982
Extracted from page: 2
","Loe v. State, No. 11524, 82 Ohio St. 73, 91 N.E. 982, 8 Ohio Law Rep. 31 (Ohio Apr. 12, 1910)
","Apr. 12, 1910",Ohio,Overruled by," 1.  State ex rel. Maher v. Baker  
102 N.E. 732 , 88 Ohio St. 165 , 11 Ohio Law Rep. 70 , 11 Ohio Law Rep. 115 , Ohio , (NO. 13119 )
","June 10, 1913"
"Supreme Court of Ohio. November 10, 1976 48 Ohio St.2d 54 356 N.E.2d 724
Extracted from page: 2
","State v. Stauffer, No. 76-1, 48 Ohio St. 2d 54, 356 N.E.2d 724, 2 O.O.3d 169 (Ohio Nov. 10, 1976)
","Nov. 10, 1976",Ohio,Overruled by," 1.  City of Tallmadge v. DeGraft-Biney 
530 N.E.2d 1310 , 39 Ohio St.3d 300 , Ohio , (NO. 87-417 )
","Nov. 16, 1988"
"Supreme Court of Ohio. December 01, 1976 48 Ohio St.2d 127 357 N.E.2d 1059
Extracted from page: 5
","State v. Woods, No. 76-137, 48 Ohio St. 2d 127, 357 N.E.2d 1059, 2 O.O.3d 289 (Ohio Dec. 01, 1976)
","Dec. 01, 1976",Ohio,Overruled by," 1.  State v. Downs 
364 N.E.2d 1140 , 51 Ohio St.2d 47 , 5 O.O.3d 30 , Ohio , (NO. 77-75 )
","July 13, 1977"
"Supreme Court of Ohio. December 01, 1976 48 Ohio St.2d 127 357 N.E.2d 1059
Extracted from page: 5
","State v. Woods, No. 76-137, 48 Ohio St. 2d 127, 357 N.E.2d 1059, 2 O.O.3d 289 (Ohio Dec. 01, 1976)
","Dec. 01, 1976",Ohio,Disavowed by," 2.  State v. Barker
372 N.E.2d 1324 , 53 Ohio St.2d 135 , 7 O.O.3d 213 , Ohio , (NO. 77-296 )
","Feb. 22, 1978"
"Supreme Court of Ohio. January 14, 1976 45 Ohio St.2d 28 340 N.E.2d 403
Extracted from page: 8
","Cadle v. General Motors Corp., No. 75-77, 45 Ohio St. 2d 28, 340 N.E.2d 403, 74 O.O.2d 50 (Ohio Jan. 14, 1976)
","Jan. 14, 1976",Ohio,Overruled by," 1.  Mullins v. Whiteway Mfg. Co.
471 N.E.2d 1383 , 15 Ohio St.3d 18 , 15 O.B.R. 15 , Ohio , (NO. 84-262 )
","Dec. 19, 1984"
"Supreme Court of Ohio. January 14, 1976 45 Ohio St.2d 28 340 N.E.2d 403
Extracted from page: 8
","Cadle v. General Motors Corp., No. 75-77, 45 Ohio St. 2d 28, 340 N.E.2d 403, 74 O.O.2d 50 (Ohio Jan. 14, 1976)
","Jan. 14, 1976",Ohio,Overruled by," 2.  Fisher v. Mayfield 
505 N.E.2d 975 , 30 Ohio St.3d 8 , 30 O.B.R. 16 , Ohio , (NO. 86-1094 )
","Apr. 08, 1987"
"Supreme Court of Ohio. July 07, 1976 47 Ohio St.2d 19 350 N.E.2d 919
Extracted from page: 9
","Russell Tp. v. Geauga County, No. 75-409, 47 Ohio St. 2d 19, 350 N.E.2d 919, 1 O.O.3d 12 (Ohio July 07, 1976)
","July 07, 1976",Ohio,Overruled by," 1.  Lima v. Allen Cty. Budget Comm. 
610 N.E.2d 982 , 66 Ohio St.3d 167 , 1993-Ohio-2 , Ohio , (NO. 7673 , 92-1259 )
","May 05, 1993"
"Supreme Court of Ohio. December 30, 1976 49 Ohio St.2d 48 358 N.E.2d 1062
Extracted from page: 10
","State v. Lockett, No. 76-424, 49 Ohio St. 2d 48, 358 N.E.2d 1062, 3 O.O.3d 27 (Ohio Dec. 30, 1976)
","Dec. 30, 1976",Ohio,Overruled by," 1.  State v. Downs
364 N.E.2d 1140 , 51 Ohio St.2d 47 , 5 O.O.3d 30 , Ohio , (NO. 77-75 )
","July 13, 1977"
"Supreme Court of Ohio. December 30, 1976 49 Ohio St.2d 48 358 N.E.2d 1062
Extracted from page: 10
","State v. Lockett, No. 76-424, 49 Ohio St. 2d 48, 358 N.E.2d 1062, 3 O.O.3d 27 (Ohio Dec. 30, 1976)
","Dec. 30, 1976",Ohio,Disavowed by," 2.  State v. Barker
372 N.E.2d 1324 , 53 Ohio St.2d 135 , 7 O.O.3d 213 , Ohio , (NO. 77-296 )
","Feb. 22, 1978"
"Supreme Court of Ohio. February 25, 1976 45 Ohio St.2d 196 342 N.E.2d 691
Extracted from page: 10
","Morey v. Educator & Executive Insurers, Inc., No. 75-7, 45 Ohio St. 2d 196, 342 N.E.2d 691, 74 O.O.2d 305 (Ohio Feb. 25, 1976)
","Feb. 25, 1976",Ohio,Overruled by," 1.  DeBose v. Travelers Ins. Companies 
451 N.E.2d 753 , 6 Ohio St.3d 65 , 6 O.B.R. 108 , Ohio , (NO. 82-906 )
","July 27, 1983"
"Supreme Court of Ohio. April 21, 1976 46 Ohio St.2d 41 346 N.E.2d 141
Extracted from page: 10
","State ex rel. Osborn v. Jackson, No. 75-847, 46 Ohio St. 2d 41, 346 N.E.2d 141, 75 O.O.2d 132 (Ohio Apr. 21, 1976)
","Apr. 21, 1976",Ohio,Overruled by," 1.  Department of Administrative Services, Office of Collective Bargaining v. State Employment Relations Bd.  
562 N.E.2d 125 , 54 Ohio St.3d 48 , 1990 SERB 4-71 , Ohio , (NO. 90-537 , 90-538 , 90-539 )
","Oct. 03, 1990"
"Supreme Court of Ohio. November 19, 1915 93 Ohio St. 101 112 N.E. 204
Extracted from page: 12
","Smith v. Nicholas Bldg. Co., No. 14717, 93 Ohio St. 101, 112 N.E. 204, 13 Ohio Law Rep. 466, Am. Ann. Cas. 1918D, 206, L.R.A. 1916E, 700 (Ohio Nov. 19, 1915)
","Nov. 19, 1915",Ohio,Overruled by," 1.  Clouston v. Remlinger Oldsmobile Cadillac, Inc. 
258 N.E.2d 230 , 22 Ohio St.2d 65 , 51 O.O.2d 96 , Ohio , (NO. 69-95 )
","Apr. 22, 1970"
"Supreme Court of Ohio. May 25, 1915 92 Ohio St. 493 111 N.E. 280
Extracted from page: 13
","City of Cleveland v. Luttner, No. 14681-14685, 92 Ohio St. 493, 111 N.E. 280, 13 Ohio Law Rep. 104, 13 Ohio Law Rep. 96, Am. Ann. Cas. 1917D, 1134 (Ohio May 25, 1915)
","May 25, 1915",Ohio,Overruled by," 1.  State ex rel. Gordon v. Barthalow  
83 N.E.2d 393 , 150 Ohio St. 499 , 38 O.O. 340 , Ohio , (NO. 31624 )
","Dec. 29, 1948"
"Supreme Court of Ohio. July 02, 1915 92 Ohio St. 434 111 N.E. 299
Extracted from page: 13
","State ex rel. Munding v. Industrial Commission of Ohio, No. 14911, 92 Ohio St. 434, 111 N.E. 299, 13 Ohio Law Rep. 498, Am. Ann. Cas. 1917D, 1162, L.R.A. 1916D, 944 (Ohio July 02, 1915)
","July 02, 1915",Ohio,Overruled by," 1.  State ex rel. Crawford v. Industrial Com’n of Ohio 
143 N.E. 574 , 110 Ohio St. 271 , 2 Ohio Law Abs. 308 , 22 Ohio Law Rep. 92 , Ohio , (NO. 18205 )
","Apr. 29, 1924"
"Supreme Court of Ohio. November 02, 2005 108 Ohio St.3d 139 841 N.E.2d 766 2005 -Ohio- 5795
Extracted from page: 17
","Rust v. Lucas Cty. Bd. of Elections, No. 2005-1891, 2005-Ohio-5795, 108 Ohio St. 3d 139, 841 N.E.2d 766, 2005 WL 2898711 (Ohio Nov. 02, 2005)
","Nov. 02, 2005",Ohio,Overruled by," 1.  State ex rel. Ferrara v. Trumbull County Board of Elections  
182 N.E.3d 1142 , 166 Ohio St.3d 64 , 2021-Ohio-3156 , Ohio , (NO. 2021-1050 )
","Sep. 14, 2021"
"Supreme Court of Ohio. June 20, 1892 49 Ohio St. 475 28 W.L.B. 90
Extracted from page: 25
","Reece v. Kyle, 49 Ohio St. 475, 31 N.E. 747, 28 W.L.B. 90, 16 L.R.A. 723 (Ohio June 20, 1892)
","June 20, 1892",Ohio,Overruled by," 1.  Mahoning County Bar Ass’n v. Ruffalo 
199 N.E.2d 396 , 176 Ohio St. 263 , 8 A.L.R.3d 1142 , 27 O.O.2d 161 , Ohio , (NO. 57 )
","May 20, 1964"
"Supreme Court of Ohio. March 23, 1892 49 Ohio St. 230 27 W.L.B. 383
Extracted from page: 26
","Cincinnati, H. & D. R. Co. v. Kassen, 49 Ohio St. 230, 31 N.E. 282, 27 W.L.B. 383, 16 L.R.A. 674 (Ohio Mar. 23, 1892)
","Mar. 23, 1892",Ohio,Overruled by," 1.  Cleveland Ry. Co. v. Masterson 
183 N.E. 873 , 126 Ohio St. 42 , 92 A.L.R. 15 , 37 Ohio Law Rep. 337 , Ohio , (NO. 23597 )
","Dec. 21, 1932"
"Supreme Court of Ohio. January 25, 1933 126 Ohio St. 218 184 N.E. 837
Extracted from page: 27
","Bising v. City of Cincinnati, No. 23601, 126 Ohio St. 218, 184 N.E. 837, 37 Ohio Law Rep. 421 (Ohio Jan. 25, 1933)
","Jan. 25, 1933",Ohio,Overruled by," 1.  State ex rel. Ellis v. Urner  
186 N.E. 706 , 127 Ohio St. 84 , 38 Ohio Law Rep. 481 , Ohio , (NO. 24128 )
","June 21, 1933"
"Supreme Court of Ohio. October 21, 1959 170 Ohio St. 30 162 N.E.2d 118
Extracted from page: 31
","State ex rel. Wesselman v. Board of Elections of Hamilton County, No. 36265, 170 Ohio St. 30, 162 N.E.2d 118, 9 O.O.2d 364 (Ohio Oct. 21, 1959)
","Oct. 21, 1959",Ohio,Overruled by," 1.  State ex rel. Sibarco Corp. v. City of Berea  
218 N.E.2d 428 , 7 Ohio St.2d 85 , 36 O.O.2d 75 , Ohio , (NO. 39846 )
","July 06, 1966"
"Supreme Court of Ohio. June 03, 1959 169 Ohio St. 276 159 N.E.2d 430
Extracted from page: 33
","Hunt v. Hunt, No. 35650, 169 Ohio St. 276, 159 N.E.2d 430, 8 O.O.2d 286 (Ohio June 03, 1959)
","June 03, 1959",Ohio,Overruled by," 1.  In re Adams 
543 N.E.2d 797 , 45 Ohio St.3d 219 , Ohio , (NO. 88-1159 )
","Sep. 06, 1989"
"Supreme Court of Ohio. August 12, 1987 32 Ohio St.3d 45 512 N.E.2d 626
Extracted from page: 43
","Hardy v. VerMeulen, No. 86-1448, 32 Ohio St. 3d 45, 512 N.E.2d 626 (Ohio Aug. 12, 1987)
","Aug. 12, 1987",Ohio,Overruled by," 1.  Ruther v. Kaiser  
983 N.E.2d 291 , 134 Ohio St.3d 408 , 2012-Ohio-5686 , Ohio , (NO. 2011-0899 )
","Dec. 06, 2012"
"Supreme Court of Ohio. December 20, 1961 172 Ohio St. 516 178 N.E.2d 786
Extracted from page: 46
","State ex rel. Moran v. Welling, No. 37057, 172 Ohio St. 516, 178 N.E.2d 786, 18 O.O.2d 57 (Ohio Dec. 20, 1961)
","Dec. 20, 1961",Ohio,Overruled by," 1.  State ex rel. Sibarco Corp. v. City of Berea 
218 N.E.2d 428 , 7 Ohio St.2d 85 , 36 O.O.2d 75 , Ohio , (NO. 39846 )
","July 06, 1966"
"Supreme Court of Ohio. June 07, 1961 172 Ohio St. 309 175 N.E.2d 511
Extracted from page: 46
","State ex rel. Coury v. Ohio Bell Tel. Co., No. 36904, 172 Ohio St. 309, 175 N.E.2d 511, 16 O.O.2d 74 (Ohio June 07, 1961)
","June 07, 1961",Ohio,Overruled by," 1.  State ex rel. Sibarco Corp. v. City of Berea 
218 N.E.2d 428 , 7 Ohio St.2d 85 , 36 O.O.2d 75 , Ohio , (NO. 39846 )
","July 06, 1966"
"Supreme Court of Ohio. May 24, 1961 172 Ohio St. 285 175 N.E.2d 172
Extracted from page: 47
","Hoehn v. Empire Steel Co., No. 36815, 172 Ohio St. 285, 175 N.E.2d 172, 16 O.O.2d 4 (Ohio May 24, 1961)
","May 24, 1961",Ohio,Overruled by," 1.  Wasyk v. Trent 
191 N.E.2d 58 , 174 Ohio St. 525 , 23 O.O.2d 174 , Ohio , (NO. 37531 )
","May 15, 1963"
"Supreme Court of Ohio. June 14, 1961 172 Ohio St. 319 175 N.E.2d 741
Extracted from page: 48
","State v. Patterson, No. 36693, 172 Ohio St. 319, 175 N.E.2d 741, 16 O.O.2d 106 (Ohio June 14, 1961)
","June 14, 1961",Ohio,Overruled by," 1.  State v. Loudermill  
206 N.E.2d 198 , 2 Ohio St.2d 79 , 31 O.O.2d 60 , Ohio , (NO. 38663 )
","Apr. 07, 1965"
"Supreme Court of Ohio. July 12, 1961 172 Ohio St. 378 176 N.E.2d 227
Extracted from page: 49
","National City Bank of Cleveland v. Bowers, No. 36781, 172 Ohio St. 378, 176 N.E.2d 227, 16 O.O.2d 239 (Ohio July 12, 1961)
","July 12, 1961",Ohio,Overruled by," 1.  National City Bank of Cleveland v. Porterfield 
239 N.E.2d 61 , 15 Ohio St.2d 235 , 44 O.O.2d 202 , Ohio , (NO. 68-98 )
","July 17, 1968"
"Supreme Court of Ohio. March 21, 1962 173 Ohio St. 221 180 N.E.2d 921
Extracted from page: 51
","Hearing v. Wylie, No. 37131, 173 Ohio St. 221, 180 N.E.2d 921, 19 O.O.2d 42 (Ohio Mar. 21, 1962)
","Mar. 21, 1962",Ohio,Overruled by," 1.  Village v. General Motors Corp., G.M.A.D. 
472 N.E.2d 1079 , 15 Ohio St.3d 129 , 15 O.B.R. 279 , Ohio , (NO. 84-222 )
","Dec. 31, 1984"
"Supreme Court of Ohio. December 28, 1962 174 Ohio St. 148 187 N.E.2d 45
Extracted from page: 52
","Slater v. Motorists Mut. Ins. Co., No. 37362, 174 Ohio St. 148, 187 N.E.2d 45, 21 O.O.2d 420 (Ohio Dec. 28, 1962)
","Dec. 28, 1962",Ohio,Overruled by," 1.  Zoppo v. Homestead Ins. Co. 
644 N.E.2d 397 , 71 Ohio St.3d 552 , 1994-Ohio-461 , Ohio , (NO. 8484 , 93-1616 )
","Dec. 30, 1994"
"Supreme Court of Ohio. April 20, 1962 173 Ohio St. 317 181 N.E.2d 890
Extracted from page: 53
","State ex rel. Ferguson v. Brown, No. 37462, 173 Ohio St. 317, 181 N.E.2d 890, 19 O.O.2d 227 (Ohio Apr. 20, 1962)
","Apr. 20, 1962",Ohio,Overruled by," 1.  State ex rel. Saffold v. Timmins  
258 N.E.2d 112 , 22 Ohio St.2d 63 , 51 O.O.2d 95 , Ohio , (NO. 70-119 )
","Apr. 17, 1970"
"Supreme Court of Ohio. May 23, 1962 173 Ohio St. 387 183 N.E.2d 135
Extracted from page: 54
","Atlantic Finance Co. v. Fisher, No. 37324, 173 Ohio St. 387, 183 N.E.2d 135, 19 O.O.2d 384 (Ohio May 23, 1962)
","May 23, 1962",Ohio,Overruled by," 1.  Commercial Credit Corp. v. Pottmeyer  
197 N.E.2d 343 , 176 Ohio St. 1 , 26 O.O.2d 286 , Ohio , (NO. 38076 )
","Mar. 18, 1964"
"Supreme Court of Ohio. March 21, 1962 173 Ohio St. 239 181 N.E.2d 261
Extracted from page: 54
","State ex rel. Ohio High School Athletic Ass'n v. Judges of Court of Common Pleas of Stark County, No. 37342, 173 Ohio St. 239, 181 N.E.2d 261, 19 O.O.2d 52 (Ohio Mar. 21, 1962)
","Mar. 21, 1962",Ohio,Abrogated by," 1.  Ohio High School Athletic Association v. Ruehlman  
136 N.E.3d 436 , 157 Ohio St.3d 296 , 372 Ed. Law Rep. 1054 , 2019-Ohio-2845 , Ohio , (NO. 2018-1200 )
","July 16, 2019"
"Supreme Court of Ohio. January 25, 1978 53 Ohio St.2d 25 372 N.E.2d 583
Extracted from page: 55
","City of Columbus v. Fisher, No. 77-277, 53 Ohio St. 2d 25, 372 N.E.2d 583, 7 O.O.3d 78 (Ohio Jan. 25, 1978)
","Jan. 25, 1978",Ohio,Overruled by," 1.  State v. Lazzaro 
667 N.E.2d 384 , 76 Ohio St.3d 261 , 1996-Ohio-397 , Ohio , (NO. 22469 , 95-647 )
","Aug. 07, 1996"
"Supreme Court of Ohio. December 07, 1978 56 Ohio St.2d 269 383 N.E.2d 888
Extracted from page: 59
","Varholla v. Varholla, No. 78-491, 56 Ohio St. 2d 269, 383 N.E.2d 888, 10 O.O.3d 403 (Ohio Dec. 07, 1978)
","Dec. 07, 1978",Ohio,Overruled by," 1.  Shearer v. Shearer 
480 N.E.2d 388 , 18 Ohio St.3d 94 , 18 O.B.R. 129 , Ohio , (NO. 84-248 )
","July 03, 1985"
