DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Mississippi. July 25, 1990 566 So.2d 691 1990 WL 113500
Extracted from page: 17
","In Interest of T.L.C., No. 89-CA-789, 566 So. 2d 691, 1990 WL 113500 (Miss. July 25, 1990)
","July 25, 1990",Mississippi,Overruled by," 1.  In re J.T.  
188 So.3d 1192 , Miss. , (NO. 2015-CA-00160-SCT )
","Apr. 21, 2016"
"Supreme Court of Mississippi. June 04, 1986 490 So.2d 910
Extracted from page: 18
","Mann v. State, No. 2045, 490 So. 2d 910 (Miss. June 04, 1986)
","June 04, 1986",Mississippi,Overruled by," 1.  Rowland v. State 
42 So.3d 503 , Miss. , (NO. 2008-CT-00731-SCT )
","July 29, 2010"
"Supreme Court of Mississippi. July 23, 1986 492 So.2d 288
Extracted from page: 19
","Berryhill v. State, No. CC 2477, 492 So. 2d 288 (Miss. July 23, 1986)
","July 23, 1986",Mississippi,Overruled by," 1.  Gollott v. State 
646 So.2d 1297 , Miss. , (NO. 91-KA-00511 )
","Dec. 01, 1994"
"Supreme Court of Mississippi. March 19, 1986 485 So.2d 301
Extracted from page: 20
","Brinnon v. Wilson, No. 55,273, 485 So. 2d 301 (Miss. Mar. 19, 1986)
","Mar. 19, 1986",Mississippi,Overruled by," 1.  Ward v. Foster 
517 So.2d 513 , Miss. , (NO. 57,020 )
","Nov. 04, 1987"
"Supreme Court of Mississippi. June 04, 1986 491 So.2d 833
Extracted from page: 20
","Barrett v. State, No. 56,250, 491 So. 2d 833 (Miss. June 04, 1986)
","June 04, 1986",Mississippi,Overruled by," 1.  Jones v. City of Ridgeland 
48 So.3d 530 , Miss. , (NO. 2009-CT-00984-SCT )
","Nov. 18, 2010"
"Supreme Court of Mississippi. November 12, 1986 498 So.2d 321
Extracted from page: 21
","State for Use and Benefit of Brazeale v. Lewis, No. 55,985, 498 So. 2d 321 (Miss. Nov. 12, 1986)
","Nov. 12, 1986",Mississippi,Overruled by," 1.  Little v. Mississippi Dept. of Transp.  
129 So.3d 132 , Miss. , (NO. 2011-CT-00693-SCT )
","Oct. 17, 2013"
"Supreme Court of Mississippi. September 24, 1986 495 So.2d 475
Extracted from page: 23
","Seales v. State, No. 56,421, 495 So. 2d 475 (Miss. Sep. 24, 1986)
","Sep. 24, 1986",Mississippi,Overruled by," 1.  Smith v. State  
986 So.2d 290 , Miss. , (NO. 2006-KA-02149-SCT )
","June 26, 2008"
"Supreme Court of Mississippi. September 24, 1986 495 So.2d 468
Extracted from page: 24
","Sonford Products Corp. v. Freels, No. 55,727, 495 So. 2d 468 (Miss. Sep. 24, 1986)
","Sep. 24, 1986",Mississippi,Overruled by," 1.  Bickham v. Department of Mental Health 
592 So.2d 96 , Miss. , (NO. 89-CC-0516 , 89-CC-1022 )
","Dec. 18, 1991"
"Supreme Court of Mississippi. May 28, 1986 490 So.2d 849
Extracted from page: 27
","Killingsworth v. State, No. 57,026, 490 So. 2d 849 (Miss. May 28, 1986)
","May 28, 1986",Mississippi,Overruled by," 1.  Turner v. State  
818 So.2d 1186 , Miss. , (NO. 1999-KA-00411-SCT )
","June 07, 2001"
"Supreme Court of Mississippi. June 03, 2004 874 So.2d 959 2004 WL 1212100
Extracted from page: 35
","Jackpot Mississippi Riverboat, Inc. v. Smith, No. 2001-IA-01817-SCT, 874 So. 2d 959, 2004 WL 1212100 (Miss. June 03, 2004)
","June 03, 2004",Mississippi,Overruled by," 1.  Knight v. Knight 
85 So.3d 832 , Miss. , (NO. 2010-CA-01084-SCT , 2010-CA-01086-SCT )
","Jan. 19, 2012"
"Supreme Court of Mississippi. September 16, 2004 883 So.2d 1155 2004 WL 2065688
Extracted from page: 37
","Mississippi Com'n on Judicial Performance v. Gibson, No. 2004-JP-00442-SCT, 883 So. 2d 1155, 2004 WL 2065688 (Miss. Sep. 16, 2004)
","Sep. 16, 2004",Mississippi,Overruled by," 1.  Mississippi Com’n on Judicial Performance v. Boone  
60 So.3d 172 , Miss. , (NO. 2010-JP-01082-SCT )
","Apr. 28, 2011"
"Supreme Court of Mississippi. November 18, 2004 904 So.2d 981 2004 WL 2609976
Extracted from page: 41
","Mississippi Com'n on Judicial Performance v. Hartzog, No. 2002-JP-00255-SCT, 904 So. 2d 981, 2004 WL 2609976 (Miss. Nov. 18, 2004)
","Nov. 18, 2004",Mississippi,Overruled by," 1.  Mississippi Com’n on Judicial Performance v. Boone  
60 So.3d 172 , Miss. , (NO. 2010-JP-01082-SCT )
","Apr. 28, 2011"
"Supreme Court of Mississippi. June 10, 2004 880 So.2d 272 2004 WL 1277125
Extracted from page: 43
","Harrison County Development Com'n v. Daniels Real Estate, Inc., No. 2000-CA-00427-SCT, 880 So. 2d 272, 2004 WL 1277125 (Miss. June 10, 2004)
","June 10, 2004",Mississippi,Overruled by," 1.  City of Jackson v. Estate of Stewart ex rel. Womack 
908 So.2d 703 , Miss. , (NO. 1999-IA-01527-SCT )
","Aug. 04, 2005"
"Supreme Court of Mississippi. December 02, 2004 904 So.2d 1010 2004 WL 2749166
Extracted from page: 44
","Capital One Services, Inc. v. Rawls, No. 2003-CA-01050-SCT, 904 So. 2d 1010, 2004 WL 2749166 (Miss. Dec. 02, 2004)
","Dec. 02, 2004",Mississippi,Overruled by," 1.  BB Buggies, Inc. v. Leon  
150 So.3d 90 , Miss. , (NO. 2012-IA-01876-SCT )
","Oct. 30, 2014"
"Supreme Court of Mississippi. February 28, 2002 808 So.2d 928 2002 WL 307799
Extracted from page: 52
","Illinois Central R.R. Co. v. Travis, No. 2000-IA-01074-SCT, 808 So. 2d 928, 2002 WL 307799 (Miss. Feb. 28, 2002)
","Feb. 28, 2002",Mississippi,Overruled by," 1.  Capital City Ins. Co. v. G.B. “Boots” Smith Corp. 
889 So.2d 505 , Miss. , (NO. 2002-CA-01896-SCT )
","Oct. 28, 2004"
"Supreme Court of Mississippi. February 28, 2002 808 So.2d 928 2002 WL 307799
Extracted from page: 52
","Illinois Central R.R. Co. v. Travis, No. 2000-IA-01074-SCT, 808 So. 2d 928, 2002 WL 307799 (Miss. Feb. 28, 2002)
","Feb. 28, 2002",Mississippi,Abrogated by," 2.  Wyeth-Ayerst Laboratories v. Caldwell
905 So.2d 1205 , Miss. , (NO. 2003-IA-01390-SCT )
","Jan. 27, 2005"
"Supreme Court of Mississippi. April 11, 2002 813 So.2d 732 2002 WL 535897
Extracted from page: 54
","Prestage Farms, Inc. v. Norman, No. 2000-IA-01307-SCT, 813 So. 2d 732, 2002 WL 535897 (Miss. Apr. 11, 2002)
","Apr. 11, 2002",Mississippi,Abrogated by," 1.  Wyeth-Ayerst Laboratories v. Caldwell 
905 So.2d 1205 , Miss. , (NO. 2003-IA-01390-SCT )
","Jan. 27, 2005"
"Supreme Court of Mississippi. December 12, 2002 832 So.2d 508 2002 WL 31829166
Extracted from page: 56
","Curry v. Turner, No. 2000-CA-01309-SCT, 832 So. 2d 508, 2002 WL 31829166 (Miss. Dec. 12, 2002)
","Dec. 12, 2002",Mississippi,Overruled by," 1.  Pioneer Community Hospital of Newton v. Roberts  
214 So.3d 259 , Miss. , (NO. 2015-IA-01874-SCT )
","Mar. 23, 2017"
"Supreme Court of Mississippi. May 02, 2002 859 So.2d 971 2002 WL 827628
Extracted from page: 57
","Nguyen v. Mississippi Valley Gas Co., No. 2000-CA-01246-SCT, 859 So. 2d 971, 2002 WL 827628 (Miss. May 02, 2002)
","May 02, 2002",Mississippi,Abrogated by," 1.  Ralph Walker, Inc. v. Gallagher 
926 So.2d 890 , Miss. , (NO. 2005-IA-00586-SCT )
","Apr. 20, 2006"
"Supreme Court of Mississippi. September 05, 2002 825 So.2d 642 2002 WL 2027339
Extracted from page: 57
","Banks v. City Finance Co., No. 2001-CA-00862-SCT, 825 So. 2d 642, 2002 WL 2027339 (Miss. Sep. 05, 2002)
","Sep. 05, 2002",Mississippi,Overruled by," 1.  Sawyers v. Herrin-Gear Chevrolet Co., Inc.  
26 So.3d 1026 , Miss. , (NO. 2008-IA-01370-SCT )
","Jan. 07, 2010"
"Supreme Court of Mississippi. November 21, 2002 830 So.2d 1188 2002 WL 31619061
Extracted from page: 58
","McCord v. Spradling, No. 97-CT-01276-SCT, 830 So. 2d 1188, 2002 WL 31619061 (Miss. Nov. 21, 2002)
","Nov. 21, 2002",Mississippi,Abrogated by," 1.  Hillman v. Maretta 
133 S.Ct. 1943 , 569 U.S. 483 , 186 L.Ed.2d 43 , 81 USLW 4357 , 13 Cal. Daily Op. Serv. 5545 , 2013 Daily Journal D.A.R. 6983 , 24 Fla. L. Weekly Fed. S 227 , U.S.Va. , (NO. 11-1221 )
","June 03, 2013"
"Supreme Court of Mississippi. March 21, 2002 821 So.2d 794 2002 WL 436992
Extracted from page: 58
","Bennett v. Madakasira, No. 1999-CA-00266-SCT, 821 So. 2d 794, 2002 WL 436992 (Miss. Mar. 21, 2002)
","Mar. 21, 2002",Mississippi,Abrogated by," 1.  Hutzel v. City of Jackson 
33 So.3d 1116 , Miss. , (NO. 2008-CA-02134-SCT )
","May 06, 2010"
"Supreme Court of Mississippi. November 21, 2002 830 So.2d 1230 2002 WL 31619067
Extracted from page: 59
","American Income Life Ins. Co. v. Hollins, No. 1999-CA-00528-SCT, 830 So. 2d 1230, 2002 WL 31619067 (Miss. Nov. 21, 2002)
","Nov. 21, 2002",Mississippi,Overruled by," 1.  Mladineo v. Schmidt  
52 So.3d 1154 , Miss. , (NO. 2008-CA-02011-SCT )
","Oct. 28, 2010"
"Supreme Court of Mississippi. April 04, 2002 822 So.2d 239 2002 WL 503161
Extracted from page: 59
","Boston v. Hartford Acc. & Indem. Co., No. 2000-CA-00968-SCT, 822 So. 2d 239, 2002 WL 503161 (Miss. Apr. 04, 2002)
","Apr. 04, 2002",Mississippi,Overruled by," 1.  Capital City Ins. Co. v. G.B. “Boots” Smith Corp. 
889 So.2d 505 , Miss. , (NO. 2002-CA-01896-SCT )
","Oct. 28, 2004"
"Supreme Court of Mississippi. November 25, 1940 189 Miss. 675 198 So. 749
Extracted from page: 60
","Columbus & G. Ry. Co. v. Robinson, No. 34134, 189 Miss. 675, 198 So. 749 (Miss. Nov. 25, 1940)
","Nov. 25, 1940",Mississippi,Overruled by," 1.  Hollingsworth v. Bovaird Supply Co. 
465 So.2d 311 , Miss. , (NO. 55154 )
","Feb. 27, 1985"
"Supreme Court of Mississippi. May 01, 1939 185 Miss. 438 188 So. 295
Extracted from page: 5
","Ross v. State, No. 33583, 185 Miss. 438, 188 So. 295 (Miss. May 01, 1939)
","May 01, 1939",Mississippi,Overruled by," 1.  Harrison v. State  
534 So.2d 175 , Miss. , (NO. 57,898 )
","Nov. 09, 1988"
"16, 1939 186 Miss. 747 191 So. 415
Extracted from page: 6
","Farmers Gin Co. v. St. Paul Mercury Indem. Co., No. 33811, 186 Miss. 747, 191 So. 415 (Miss. Oct. 16, 1939)
","Oct. 16, 1939",Mississippi,Overruled by," 1.  Hartford Acc. & Indem. Co. v. Foster 
528 So.2d 255 , 56 USLW 2661 , Miss. , (NO. 56,468 )
","Apr. 06, 1988"
"Supreme Court of Mississippi. April 16, 2015 160 So.3d 1161 2015 WL 1737300
Extracted from page: 13
","Stallworth v. State, No. 2013-CA-01643-SCT, 160 So. 3d 1161, 2015 WL 1737300 (Miss. Apr. 16, 2015)
","Apr. 16, 2015",Mississippi,Overruled by," 1.  Ferguson v. Mississippi Department of Public Safety  
278 So.3d 1155 , Miss. , (NO. 2017-CT-00912-SCT )
","Sep. 26, 2019"
"Supreme Court of Mississippi. February 12, 2015 160 So.3d 1136 2015 WL 574761
Extracted from page: 14
","Wells v. State, No. 2012-KA-01781-SCT, 160 So. 3d 1136, 2015 WL 574761 (Miss. Feb. 12, 2015)
","Feb. 12, 2015",Mississippi,Overruled by," 1.  Rowsey v. State  
188 So.3d 486 , Miss. , (NO. 2014-KA-00501-SCT )
","Dec. 03, 2015"
"Supreme Court of Mississippi. February 12, 2015 158 So.3d 1106 2015 WL 574802
Extracted from page: 14
","Boroujerdi v. City of Starkville, No. 2012-CA-01458-SCT, 158 So. 3d 1106, 2015 WL 574802 (Miss. Feb. 12, 2015)
","Feb. 12, 2015",Mississippi,Overruled by," 1.  Wilcher v. Lincoln County Board of Supervisors and City of Brookhaven, Mississippi  
243 So.3d 177 , Miss. , (NO. 2016-CA-01429-SCT )
","May 24, 2018"
"Supreme Court of Mississippi. May 21, 2015 166 So.3d 499 2015 WL 3544898
Extracted from page: 16
","Burleson v. State, No. 2013-KA-00772-SCT, 166 So. 3d 499, 2015 WL 3544898 (Miss. May 21, 2015)
","May 21, 2015",Mississippi,Overruled by," 1.  Nevels v. State  
325 So.3d 627 , Miss. , (NO. 2020-KA-00335-SCT )
","Aug. 19, 2021"
"Banc. April 09, 1917 114 Miss. 115 74 So. 779
Extracted from page: 19
","Dickerson v. Western Union Telegraph Co., No. 18695, 114 Miss. 115, 74 So. 779 (Miss. Apr. 09, 1917)
","Apr. 09, 1917",Mississippi,Overruled by," 1.  Western Union Telegraph Co. v. Norman 
83 So. 465 , 121 Miss. 128 , Miss. , (NO. 20710 )
","Jan. 12, 1920"
"Supreme Court of Mississippi. February 05, 1917 112 Miss. 812 113 Miss. 786
Extracted from page: 19
","State v. Brantley, No. 19464, 112 Miss. 812, 74 So. 662, 113 Miss. 786, Am. Ann. Cas. 1917E,723 (Miss. Feb. 05, 1917)
","Feb. 05, 1917",Mississippi,Overruled by," 1.  Power v. Robertson 
93 So. 769 , 130 Miss. 188 , Miss. , (NO. 23128 )
","Oct. 23, 1922"
"24, 1916 111 Miss. 307 71 So. 565
Extracted from page: 20
","Planters' Lumber Co. v. Tompkins, 111 Miss. 307, 71 So. 565 (Miss. Apr. 24, 1916)
","Apr. 24, 1916",Mississippi,Overruled by," 1.  Chears Floor & Screen Co. v. Gidden  
131 So. 426 , 159 Miss. 288 , Miss. , (NO. 28945 )
","Dec. 15, 1930"
"Supreme Court of Mississippi. October 04, 2012 98 So.3d 1032 2012 WL 4711421
Extracted from page: 23
","Rowland v. State, No. 2011-CA-00813-SCT, 98 So. 3d 1032, 2012 WL 4711421 (Miss. Oct. 04, 2012)
","Oct. 04, 2012",Mississippi,Overruled by," 1.  Carson v. State 
212 So.3d 22 , Miss. , (NO. 2013-KA-02011-SCT )
","Nov. 17, 2016"
"Supreme Court of Mississippi. October 04, 2012 98 So.3d 1032 2012 WL 4711421
Extracted from page: 23
","Rowland v. State, No. 2011-CA-00813-SCT, 98 So. 3d 1032, 2012 WL 4711421 (Miss. Oct. 04, 2012)
","Oct. 04, 2012",Mississippi,Overruled by," 2.  Howell v. State  
358 So.3d 613 , Miss. , (NO. 2020-CA-00868-SCT )
","Jan. 26, 2023"
"Supreme Court of Mississippi. September 06, 2012 97 So.3d 68 2012 WL 3868266
Extracted from page: 23
","Pratt v. Gulfport-Biloxi Regional Airport Authority, No. 2009-CT-01202-SCT, 97 So. 3d 68, 2012 WL 3868266 (Miss. Sep. 06, 2012)
","Sep. 06, 2012",Mississippi,Abrogated by," 1.  Wilcher v. Lincoln County Board of Supervisors and City of Brookhaven, Mississippi  
243 So.3d 177 , Miss. , (NO. 2016-CA-01429-SCT )
","May 24, 2018"
"Supreme Court of Mississippi. November 03, 1890 68 Miss. 32 8 So. 257
Extracted from page: 29
","Edmondson v. Ingram, 68 Miss. 32, 8 So. 257 (Miss. Nov. 03, 1890)
","Nov. 03, 1890",Mississippi,Overruled by," 1.  Perret v. Borries 
30 So. 59 , 78 Miss. 934 , Miss.
","May 20, 1901"
"Supreme Court of Mississippi. October 01, 1892 70 Miss. 263 14 So. 22
Extracted from page: 29
","Pounds v. Clarke, 70 Miss. 263, 14 So. 22 (Miss. Oct 1892)
",Oct 1892,Mississippi,Overruled by," 1.  McDonald v. Sanford 
41 So. 369 , 88 Miss. 633 , 117 Am.St.Rep. 758 , 9 Am.Ann.Cas. 1 , Miss.
","July 06, 1906"
"Supreme Court of Mississippi. February 19, 1986 484 So.2d 339
Extracted from page: 34
","Wiley v. State, No. 56,373, 484 So. 2d 339 (Miss. Feb. 19, 1986)
","Feb. 19, 1986",Mississippi,Overruled by," 1.  Willie v. State
585 So.2d 660 , Miss. , (NO. 89-DP-1285 )
","July 24, 1991"
"High Court of Errors and Appeals of Mississippi. January 01, 1839 3 Howard 252 4 Miss. 252
Extracted from page: 36
","Carmichael v. Browder, 4 Miss. 252, 3 Howard 252, 1839 WL 1391 (Miss.Err. & App. 1839)
",& App. 1839,Mississippi,Overruled by," 1.  Wilson v. Duncan 
44 Miss. 642 , 1871 WL 8425 , Miss.
","Apr. 01, 1871"
"High Court of Errors and Appeals of Mississippi. January 01, 1838 2 Howard 856 3 Miss. 856
Extracted from page: 36
","Blanton v. King, 3 Miss. 856, 2 Howard 856, 1838 WL 2011 (Miss.Err. & App. 1838)
",& App. 1838,Mississippi,Overruled by," 1.  Wilson v. Duncan 
44 Miss. 642 , 1871 WL 8425 , Miss.
","Apr. 01, 1871"
"05, 1917 112 Miss. 802 73 So. 793
Extracted from page: 37
","Smith v. State, No. 19454, 112 Miss. 802, 73 So. 793 (Miss. Feb. 05, 1917)
","Feb. 05, 1917",Mississippi,Overruled by," 1.  Ladnier v. State 
124 So. 432 , 155 Miss. 348 , Miss. , (NO. 27795 )
","Nov. 11, 1929"
"Supreme Court of Mississippi. March 12, 1980 381 So.2d 170
Extracted from page: 38
","Rico v. Precision Engineering and Mfg. Co., Inc., No. 51657, 381 So. 2d 170 (Miss. Mar. 12, 1980)
","Mar. 12, 1980",Mississippi,Overruled by," 1.  Miller v. McRae’s, Inc. 
444 So.2d 368 , Miss. , (NO. 54050 )
","Jan. 18, 1984"
"Supreme Court of Mississippi. February 20, 1980 379 So.2d 1225
Extracted from page: 38
","Pattillo v. Cessna Aircraft Corp., No. 51706, 379 So. 2d 1225 (Miss. Feb. 20, 1980)
","Feb. 20, 1980",Mississippi,Overruled by," 1.  Toliver v. General Motors Corp. 
482 So.2d 213 , Prod.Liab.Rep. (CCH) P 10,764 , Miss. , (NO. 55,647 )
","Nov. 06, 1985"
"Supreme Court of Mississippi. January 23, 1980 379 So.2d 308
Extracted from page: 40
","M. T. Reed Const. Co. v. Nicholas Acoustics & Specialty Co., No. 51562, 379 So. 2d 308 (Miss. Jan. 23, 1980)
","Jan. 23, 1980",Mississippi,Abrogated by," 1.  Tideway Oil Programs, Inc. v. Serio 
431 So.2d 454 , 58 A.L.R.4th 819 , Miss. , (NO. 53626 )
","Apr. 20, 1983"
"Supreme Court of Mississippi. August 20, 1980 387 So.2d 101
Extracted from page: 40
","Gray v. State, No. 52022, 387 So. 2d 101 (Miss. Aug. 20, 1980)
","Aug. 20, 1980",Mississippi,Overruled by," 1.  Baker v. State 
391 So.2d 1010 , Miss. , (NO. 52,194 )
","Dec. 17, 1980"
"Supreme Court of Mississippi. February 13, 1980 381 So.2d 140
Extracted from page: 41
","Lucas v. State, No. 51648, 381 So. 2d 140 (Miss. Feb. 13, 1980)
","Feb. 13, 1980",Mississippi,Overruled by," 1.  Wharton v. State  
734 So.2d 985 , Miss. , (NO. 96-KA-00269-SCT )
","Nov. 25, 1998"
"Supreme Court of Mississippi. June 04, 1980 384 So.2d 610
Extracted from page: 43
","Thomas v. Purvis, No. 51974, 384 So. 2d 610 (Miss. June 04, 1980)
","June 04, 1980",Mississippi,Abrogated by," 1.  Irle v. Foster  
175 So.3d 1232 , Miss. , (NO. 2012-CT-00711-SCT )
","Oct. 08, 2015"
"Supreme Court of Mississippi. June 04, 1980 384 So.2d 1042
Extracted from page: 44
","Gaylord's of Meridian, Inc. v. Sicard, No. 51982, 384 So. 2d 1042 (Miss. June 04, 1980)
","June 04, 1980",Mississippi,Overruled by," 1.  C & C Trucking Co. v. Smith  
612 So.2d 1092 , 61 USLW 2420 , Miss. , (NO. 90-CA-0366 )
","Dec. 17, 1992"
"Supreme Court of Mississippi. February 21, 1955 223 Miss. 213 78 So.2d 124
Extracted from page: 47
","Parker v. Claypool, No. 39489, 223 Miss. 213, 78 So. 2d 124, 53 A.L.R.2d 340 (Miss. Feb. 21, 1955)
","Feb. 21, 1955",Mississippi,Overruled by," 1.  Pearce v. Ford Motor Co. 
235 So.2d 281 , Miss. , (NO. 45609 )
","Apr. 13, 1970"
"Supreme Court of Mississippi. January 24, 1955 222 Miss. 799 77 So.2d 308
Extracted from page: 48
","Ensminger v. Ensminger, No. 39426, 222 Miss. 799, 77 So. 2d 308 (Miss. Jan. 24, 1955)
","Jan. 24, 1955",Mississippi,Abrogated by," 1.  Burns v. Burns 
518 So.2d 1205 , 56 USLW 2468 , Miss. , (NO. 56,500 )
","Jan. 13, 1988"
"28, 1968 215 So.2d 240
Extracted from page: 53
","Jolliff v. Wilkinson County Bd. of Election Com'rs, No. 45154, 215 So. 2d 240 (Miss. Oct. 28, 1968)
","Oct. 28, 1968",Mississippi,Overruled by," 1.  Cumbest v. Commissioners of Election of Jackson County 
416 So.2d 683 , Miss. , (NO. 1297 )
","July 07, 1982"
"Supreme Court of Mississippi. June 10, 1968 211 So.2d 547
Extracted from page: 54
","St. Regis Paper Co. v. Seals, No. 44942, 211 So. 2d 547 (Miss. June 10, 1968)
","June 10, 1968",Mississippi,Overruled by," 1.  Lane v. Webb 
220 So.2d 281 , Miss. , (NO. 45123 )
","Jan. 06, 1969"
"Supreme Court of Mississippi. February 26, 1968 207 So.2d 636
Extracted from page: 54
","Holifield v. Nester Chevrolet Co., No. 44756, 207 So. 2d 636 (Miss. Feb. 26, 1968)
","Feb. 26, 1968",Mississippi,Overruled by," 1.  Hollingsworth v. Bovaird Supply Co. 
465 So.2d 311 , Miss. , (NO. 55154 )
","Feb. 27, 1985"
"Supreme Court of Mississippi. May 01, 1968 210 So.2d 47
Extracted from page: 55
","Jolliff v. State, No. 45154, 210 So. 2d 47 (Miss. May 01, 1968)
","May 01, 1968",Mississippi,Overruled by," 1.  Cumbest v. Commissioners of Election of Jackson County 
416 So.2d 683 , Miss. , (NO. 1297 )
","July 07, 1982"
"29, 1968 209 So.2d 809
Extracted from page: 56
","Hill v. Stewart, No. 44890, 209 So. 2d 809 (Miss. Apr. 29, 1968)
","Apr. 29, 1968",Mississippi,Overruled by," 1.  Hall v. Hilbun 
466 So.2d 856 , Miss. , (NO. 53,784 )
","Feb. 27, 1985"
"Supreme Court of Mississippi. October 28, 1968 215 So.2d 234
Extracted from page: 56
","Jolliff v. State, No. 45155, 215 So. 2d 234 (Miss. Oct. 28, 1968)
","Oct. 28, 1968",Mississippi,Overruled by," 1.  Cumbest v. Commissioners of Election of Jackson County  
416 So.2d 683 , Miss. , (NO. 1297 )
","July 07, 1982"
"Supreme Court of Mississippi. May 20, 1968 210 So.2d 629
Extracted from page: 57
","Harris v. Griffith, No. 44810, 210 So. 2d 629 (Miss. May 20, 1968)
","May 20, 1968",Mississippi,Overruled by," 1.  Thornhill v. System Fuels, Inc.  
523 So.2d 983 , Miss. , (NO. 56,166 )
","Apr. 06, 1988"
"Supreme Court of Mississippi. May 06, 1968 209 So.2d 906
Extracted from page: 57
","Marsh v. Johnson, No. 44644, 209 So. 2d 906 (Miss. May 06, 1968)
","May 06, 1968",Mississippi,Overruled by," 1.  Hollingsworth v. Bovaird Supply Co. 
465 So.2d 311 , Miss. , (NO. 55154 )
","Feb. 27, 1985"
