DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Pennsylvania. January 01, 1855 3 Am. Law Reg. 741 26 Pa. 9
Extracted from page: 59
","In re Williamson's Case, 26 Pa. 9, 3 Am. Law Reg. 741, 67 Am. Dec. 374, 3 Pitts. L.J. 122, 12 Leg. Int. 246, 2 Casey 9, 1855 WL 7059 (Pa. 1855)
","June 15, 1855",Pennsylvania,Overruled by," 1.  In re Messmore’s Estate 
141 A. 724 , 293 Pa. 63 , Pa.
","Apr. 16, 1928"
"Supreme Court of Pennsylvania. February 11, 1869 61 Pa. 9 1869 WL 7546
Extracted from page: 59
","In re McCandless' Estate, 61 Pa. 9, 11 P.F. Smith 9, 1869 WL 7546 (Pa. 1869)
","June 15, 1869",Pennsylvania,Overruled by," 1.  Yorks’ Appeal 
2 A. 65 , 110 Pa. 69 , Pa.
","Jan. 04, 1886"
"Supreme Court of Pennsylvania. May 07, 1869 62 Pa. 104 1869 WL 7622
Extracted from page: 59
","Appeal of Myers, 62 Pa. 104, 12 P.F. Smith 104, 1869 WL 7622 (Pa. 1869)
","June 15, 1869",Pennsylvania,Overruled by," 1.  Harris v. Sheldon 
1889 WL 4117 , 1 Monag. 188 , Pa.
","Feb. 18, 1889"
"Supreme Court of Pennsylvania. May 22, 1974 456 Pa. 320 319 A.2d 893
Extracted from page: 1
","In re Nakoneczny's Estate, 456 Pa. 320, 319 A.2d 893 (Pa. May 22, 1974)
","May 22, 1974",Pennsylvania,Overruled by," 1.  Estate of Grossman 
406 A.2d 726 , 486 Pa. 460 , Pa.
","Oct. 01, 1979"
"Supreme Court of Pennsylvania. March 26, 1974 456 Pa. 256 317 A.2d 245
Extracted from page: 5
","Johnson v. Yellow Cab Co. of Philadelphia, 456 Pa. 256, 317 A.2d 245, 1974 WL 427009 (Pa. Mar. 26, 1974)
","Mar. 26, 1974",Pennsylvania,Overruled by," 1.  Modesta v. Southeastern Pennsylvania Transp. Authority 
469 A.2d 1019 , 503 Pa. 437 , Pa. , (NO. 49 E.D. 1982 , J-280-1983 )
","Dec. 21, 1983"
"Supreme Court of Pennsylvania. January 24, 1974 455 Pa. 274 314 A.2d 506
Extracted from page: 7
","Com. v. Brown, 455 Pa. 274, 314 A.2d 506 (Pa. Jan. 24, 1974)
","Jan. 24, 1974",Pennsylvania,Overruled by," 1.  Com. v. Jones  
554 A.2d 50 , 520 Pa. 385 , Pa. , (NO. 157 E.D. APPEAL 1987 )
","Feb. 15, 1989"
"Supreme Court of Pennsylvania. January 05, 1931 302 Pa. 333 153 A. 621
Extracted from page: 13
","Montgomery County v. Ambler-Davis Co., 302 Pa. 333, 153 A. 621 (Pa. Jan. 05, 1931)
","Jan. 05, 1931",Pennsylvania,Overruled by," 1.  Commonwealth ex rel. Schnader v. Great American Indemnity Co. 
167 A. 793 , 312 Pa. 183 , Pa.
","June 30, 1933"
"Supreme Court of Pennsylvania. January 01, 1861 40 Pa. 335 1862 WL 5030
Extracted from page: 17
","Miller v. Franciscus, 40 Pa. 335, 9 Pitts. L.J. 330, 4 Wr. Pa. 335, 1862 WL 5030 (Pa. 1862)
","June 15, 1862",Pennsylvania,Overruled by," 1.  Warfield v. Fox 
53 Pa. 382 , 1867 WL 7399 , 3 P.F. Smith 382 , Pa.
","June 15, 1867"
"Supreme Court of Pennsylvania. January 01, 1861 37 Pa. 353 1861 WL 5857
Extracted from page: 18
","Diamond v. Lawrence County, 37 Pa. 353, 78 Am. Dec. 429, 8 Pitts. L.J. 209, 18 Leg. Int. 52, 1 Luz. L.O. 137, 1 Wr. Pa. 353, 1861 WL 5857 (Pa. 1861)
","June 15, 1861",Pennsylvania,Abrogated by," 1.  Mason v. Frick 
15 W.N.C. 359 , 105 Pa. 162 , 1884 WL 13044 , 51 Am.Rep. 191 , Pa.
","June 15, 1884"
"Supreme Court of Pennsylvania. January 07, 1861 37 Pa. 31 1861 WL 6134
Extracted from page: 18
","Kay v. Scates, 37 Pa. 31, 78 Am. Dec. 399, 39 Am. Rep. 101, 1 Wr. Pa. 31, 1861 WL 6134 (Pa. Jan. 07, 1861)
","Jan. 07, 1861",Pennsylvania,Abrogated by," 1.  Appeal of Barnett 
46 Pa. 392 , 1864 WL 4612 , 86 Am.Dec. 502 , 10 Wr.Pa. 392 , Pa.
","June 15, 1864"
"Supreme Court of Pennsylvania. November 25, 1929 298 Pa. 124 148 A. 61
Extracted from page: 19
","Uhl v. Mostoller, 298 Pa. 124, 148 A. 61 (Pa. Nov. 25, 1929)
","Nov. 25, 1929",Pennsylvania,Overruled by," 1.  Estate of Grossman 
406 A.2d 726 , 486 Pa. 460 , Pa.
","Oct. 01, 1979"
"Supreme Court of Pennsylvania. January 07, 1929 295 Pa. 140 145 A. 67
Extracted from page: 20
","Michelin Tire Co. v. Schulz, 295 Pa. 140, 145 A. 67 (Pa. Jan. 07, 1929)
","Jan. 07, 1929",Pennsylvania,Overruled by," 1.  AM/PM Franchise Ass’n v. Atlantic Richfield Co. 
584 A.2d 915 , 526 Pa. 110 , 14 UCC Rep.Serv.2d 11 , Pa. , (NO. 95 E.D. 1989 )
","Dec. 28, 1990"
"Supreme Court of Pennsylvania. February 04, 1929 295 Pa. 419 145 A. 512
Extracted from page: 20
","In re Wanzel's Estate, 295 Pa. 419, 145 A. 512 (Pa. Feb. 04, 1929)
","Feb. 04, 1929",Pennsylvania,Overruled by," 1.  In re Super’s Estate 
239 A.2d 380 , 428 Pa. 476 , Pa.
","Mar. 15, 1968"
"Supreme Court of Pennsylvania. January 20, 1967 424 Pa. 29 225 A.2d 892
Extracted from page: 34
","Burne v. Kearney, 424 Pa. 29, 225 A.2d 892 (Pa. Jan. 20, 1967)
","Jan. 20, 1967",Pennsylvania,Overruled by," 1.  Frye Const., Inc. v. City of Monongahela  
584 A.2d 946 , 526 Pa. 170 , Pa. , (NO. 26 W.D. 1989 )
","Jan. 09, 1991"
"Supreme Court of Pennsylvania. November 14, 1967 427 Pa. 408 235 A.2d 129
Extracted from page: 36
","In re Benedum's Estate, 427 Pa. 408, 235 A.2d 129 (Pa. Nov. 14, 1967)
","Nov. 14, 1967",Pennsylvania,Overruled by," 1.  Estate of Sykes 
383 A.2d 920 , 477 Pa. 254 , Pa.
","Mar. 23, 1978"
"Supreme Court of Pennsylvania. September 26, 1967 427 Pa. 265 234 A.2d 540
Extracted from page: 38
","Com. v. Phelan, 427 Pa. 265, 234 A.2d 540 (Pa. Sep. 26, 1967)
","Sep. 26, 1967",Pennsylvania,Overruled by," 1.  Com. v. Walzack 
360 A.2d 914 , 468 Pa. 210 , Pa.
","July 06, 1976"
"Supreme Court of Pennsylvania. November 14, 1967 427 Pa. 599 235 A.2d 349
Extracted from page: 38
","Com. ex rel. Washington v. Maroney, 427 Pa. 599, 235 A.2d 349 (Pa. Nov. 14, 1967)
","Nov. 14, 1967",Pennsylvania,Overruled by," 1.  Com. v. Pierce  
527 A.2d 973 , 515 Pa. 153 , Pa. , (NO. 47 E.D. 1986 )
","June 09, 1987"
"Supreme Court of Pennsylvania. March 14, 1967 424 Pa. 612 228 A.2d 195
Extracted from page: 38
","Argo v. Goodstein, 424 Pa. 612, 228 A.2d 195 (Pa. Mar. 14, 1967)
","Mar. 14, 1967",Pennsylvania,Overruled by," 1.  Com. v. Bradley  
459 A.2d 733 , 501 Pa. 25 , 43 A.L.R.4th 399 , Pa. , (NO. 80-3-741 )
","Apr. 28, 1983"
"Supreme Court of Pennsylvania. November 22, 1974 459 Pa. 234 328 A.2d 480
Extracted from page: 45
","In re Button's Estate, 459 Pa. 234, 328 A.2d 480 (Pa. Nov. 22, 1974)
","Nov. 22, 1974",Pennsylvania,Disavowed by," 1.  Adoption of S. H. 
383 A.2d 529 , 476 Pa. 608 , Pa.
","Mar. 23, 1978"
"Supreme Court of Pennsylvania. October 22, 1919 265 Pa. 394 110 A. 173
Extracted from page: 47
","Westmoreland County v. Miller, 265 Pa. 394, 110 A. 173 (Pa. Oct. 22, 1919)
","Oct. 22, 1919",Pennsylvania,Overruled by," 1.  Appeal of Bachman 
118 A. 363 , 274 Pa. 420 , Pa.
","May 25, 1922"
"Supreme Court of Pennsylvania. June 21, 1919 265 Pa. 291 108 A. 638
Extracted from page: 49
","Paolis v. Tower Hill Connellsville Coke Co., 265 Pa. 291, 108 A. 638 (Pa. June 21, 1919)
","June 21, 1919",Pennsylvania,Overruled by," 1.  Schreffler v. W.C.A.B. (Kocher Coal Co.) 
788 A.2d 963 , 567 Pa. 527 , Pa. , (NO. 104 MAP 2000 )
","Jan. 18, 2002"
"Supreme Court of Pennsylvania. June 21, 1919 265 Pa. 291 108 A. 638
Extracted from page: 49
","Paolis v. Tower Hill Connellsville Coke Co., 265 Pa. 291, 108 A. 638 (Pa. June 21, 1919)
","June 21, 1919",Pennsylvania,Abrogated by," 2.  Berwick Industries v. W.C.A.B. (Spaid)
643 A.2d 1066 , 537 Pa. 326 , Pa. , (NO. 62 E.D. 1992 )
","May 24, 1994"
"Supreme Court of Pennsylvania. January 21, 1964 413 Pa. 274 196 A.2d 738
Extracted from page: 52
","Rimpa v. Bell, 413 Pa. 274, 196 A.2d 738 (Pa. Jan. 21, 1964)
","Jan. 21, 1964",Pennsylvania,Overruled by," 1.  Restifo v. McDonald 
230 A.2d 199 , 426 Pa. 5 , 34 A.L.R.3d 1365 , Pa.
","May 24, 1967"
"Supreme Court of Pennsylvania. February 09, 1994 536 Pa. 228 639 A.2d 1
Extracted from page: 8
","Com. v. Kindler, No. 155 E.D. 1991, 536 Pa. 228, 639 A.2d 1, 1994 WL 45526 (Pa. Feb. 09, 1994)
","Feb. 09, 1994",Pennsylvania,Abrogated by," 1.  Com. v. Deemer 
705 A.2d 827 , 550 Pa. 290 , Pa. , (NO. 22 M.D. 1996 )
","Nov. 21, 1997"
"Supreme Court of Pennsylvania. October 06, 1994 538 Pa. 297 648 A.2d 315
Extracted from page: 8
","Com. v. Thompson, No. 22, 538 Pa. 297, 648 A.2d 315, 1994 WL 550637 (Pa. Oct. 06, 1994)
","Oct. 06, 1994",Pennsylvania,Overruled by," 1.  Com. v. Widmer  
744 A.2d 745 , 560 Pa. 308 , Pa. , (NO. 60 M.D. 99 )
","Jan. 20, 2000"
"Supreme Court of Pennsylvania. May 01, 1850 13 Pa. 531 1850 WL 5785
Extracted from page: 12
","Ewing v. Furness, 13 Pa. 531, 1 Harris 531, 1850 WL 5785 (Pa. 1850)
","June 15, 1850",Pennsylvania,Overruled by," 1.  Callender v. Keystone Mut. Life Ins. Co.  
23 Pa. 471 , 1854 WL 6382 , 11 Harris 471 , Pa.
","June 15, 1854"
"Supreme Court of Pennsylvania. May 01, 1850 13 Pa. 522 1850 WL 5782
Extracted from page: 12
","Berks County v. Bertolet, 13 Pa. 522, 1 Harris 522, 1850 WL 5782 (Pa. 1850)
","June 15, 1850",Pennsylvania,Overruled by," 1.  Com. v. Campbell 
33 Pa. 380 , 1859 WL 8721 , 9 Casey 380 , Pa.
","June 15, 1859"
"Supreme Court of Pennsylvania. March 01, 1850 13 Pa. 253 1850 WL 5736
Extracted from page: 13
","Appeal of McKonkey, 13 Pa. 253, 1 Harris 253, 1850 WL 5736 (Pa. 1850)
","June 15, 1850",Pennsylvania,Overruled by," 1.  In re Pennock’s Estate 
20 Pa. 268 , 1853 WL 6273 , 59 Am.Dec. 718 , 8 Harris 268 , Pa.
","June 15, 1853"
"Supreme Court of Pennsylvania. May 20, 1996 544 Pa. 451 677 A.2d 317
Extracted from page: 23
","Com. v. Speight, No. 58C.A., 544 Pa. 451, 677 A.2d 317, 1996 WL 275315 (Pa. May 20, 1996)
","May 20, 1996",Pennsylvania,Abrogated by,"    1.  Com. v. Freeman 
827 A.2d 385 , 573 Pa. 532 , Pa. , (NO. 234 CAPITAL APPEAL )
","May 30, 2003"
"Supreme Court of Pennsylvania. April 24, 2013 619 Pa. 549 65 A.3d 339
Extracted from page: 28
","Com. v. Edmiston, No. 613 CAP, 619 Pa. 549, 65 A.3d 339, 2013 WL 1749830 (Pa. Apr. 24, 2013)
","Apr. 24, 2013",Pennsylvania,Overruled by," 1.  Commonwealth v. Small 
238 A.3d 1267 , 662 Pa. 309 , Pa. , (NO. 8 EAP 2019 )
","Oct. 01, 2020"
"Supreme Court of Pennsylvania. October 31, 2013 622 Pa. 663 81 A.3d 767
Extracted from page: 30
","Com. v. Weiss, No. 655 CAP, 622 Pa. 663, 81 A.3d 767, 2013 WL 5848710 (Pa. Oct. 31, 2013)
","Oct. 31, 2013",Pennsylvania,Abrogated by," 1.  Commonwealth v. Yale  
249 A.3d 1001 , 665 Pa. 635 , Pa. , (NO. 9 MAP 2020 )
","Apr. 29, 2021"
"Supreme Court of Pennsylvania. January 04, 1904 207 Pa. 548 56 A. 1087
Extracted from page: 31
","Columbia Nat. Bank v. Dunn, 207 Pa. 548, 56 A. 1087 (Pa. Jan. 04, 1904)
","Jan. 04, 1904",Pennsylvania,Overruled by," 1.  Shaffer v. Smith 
673 A.2d 872 , 543 Pa. 526 , Pa. , (NO. 22E.D.1995 )
","Mar. 28, 1996"
"Supreme Court of Pennsylvania. May 23, 1904 209 Pa. 256 58 A. 486
Extracted from page: 34
","Hendler v. Lehigh Valley R. Co., 209 Pa. 256, 58 A. 486, 103 Am. St. Rep. 1005 (Pa. May 23, 1904)
","May 23, 1904",Pennsylvania,Overruled by," 1.  Hall v. Delaware, L. & W. R. Co. 
113 A. 669 , 270 Pa. 468 , 21 A.L.R. 1128 , Pa.
","May 09, 1921"
"Supreme Court of Pennsylvania. January 28, 1879 88 Pa. 492 1879 WL 11986
Extracted from page: 36
","Appeal of Smith, 88 Pa. 492, 36 Leg. Int. 226, 1879 WL 11986 (Pa. 1879)
","June 15, 1879",Pennsylvania,Abrogated by," 1.  Appeal of Appleton 
20 A. 521 , 136 Pa. 354 , Pa.
","Oct. 06, 1890"
"Supreme Court of Pennsylvania. December 01, 1797 2 U.S. 280 2 Dall. 280
Extracted from page: 37
","Camberling v. McCall, 2 U.S. 280, 1 L. Ed. 381, 2 Dall. 280, 2 Yeates 281, 1 Am. Dec. 341, 1797 WL 820 (Pa. Dec. 01, 1797)
","Dec. 01, 1797",Pennsylvania,Overruled by," 1.  Camberling v. McCall 
1798 WL 611 , 3 U.S. 477 , 3 Dall. 477 , 1 L.Ed. 687 , Pa.
","Dec. 01, 1798"
"Supreme Court of Pennsylvania. March 01, 1799 3 U.S. 491 3 Dall. 491
Extracted from page: 38
","Murgatroyd v. Crawford, 3 U.S. 491, 1 L. Ed. 692, 3 Dall. 491, 2 Yeates 420, 1799 WL 782 (Pa. Mar. 01, 1799)
","Mar. 01, 1799",Pennsylvania,Overruled by," 1.  Duncanson v. McLure 
1804 WL 1107 , 4 U.S. 308 , 4 Dall. 308 , 1 L.Ed. 845 , Pa.
","Sep. 01, 1804"
"Supreme Court of Pennsylvania. January 01, 1811 3 Binn. 306 1811 WL 1503
Extracted from page: 39
","Steele v. Phoenix Ins. Co., 3 Binn. 306, 1811 WL 1503 (Pa. 1811)
","June 15, 1811",Pennsylvania,Overruled by," 1.  McClelland v. Mahon 
1 Pa. 364 , 1845 WL 5110 , 1 Barr. 364 , Pa.
","June 15, 1845"
"Supreme Court of Pennsylvania. January 20, 1998 550 Pa. 423 706 A.2d 814
Extracted from page: 42
","Parsonese v. Midland Nat. Ins. Co., No. 64 E.D. 1996, 550 Pa. 423, 706 A.2d 814, 1998 WL 15821 (Pa. Jan. 20, 1998)
","Jan. 20, 1998",Pennsylvania,Abrogated by," 1.  Sveen v. Melin 
138 S.Ct. 1815 , 584 U.S. --- , 201 L.Ed.2d 180 , 86 USLW 4392 , 2018 Employee Benefits Cas. 205,361 , 18 Cal. Daily Op. Serv. 5634 , 2018 Daily Journal D.A.R. 5588 , 27 Fla. L. Weekly Fed. S 317 , U.S. , (NO. 16-1432 )
","June 11, 2018"
"Supreme Court of Pennsylvania. October 01, 1998 553 Pa. 214 718 A.2d 778
Extracted from page: 46
","White by Pearsall v. School Dist. of Philadelphia, No. 41 E.D. 1997, 553 Pa. 214, 718 A.2d 778, 129 Ed. Law Rep. 1115, 1998 WL 672890 (Pa. Oct. 01, 1998)
","Oct. 01, 1998",Pennsylvania,Abrogated by," 1.  Balentine v. Chester Water Authority 
191 A.3d 799 , 648 Pa. 105 , Pa. , (NO. 119 MAP 2016 )
","Aug. 21, 2018"
"Supreme Court of Pennsylvania. January 29, 1998 550 Pa. 435 706 A.2d 820
Extracted from page: 49
","Com. v. Verticelli, No. 90 E.D. 1996, 550 Pa. 435, 706 A.2d 820, 1998 WL 31868 (Pa. Jan. 29, 1998)
","Jan. 29, 1998",Pennsylvania,Abrogated by," 1.  Com. v. Taylor  
831 A.2d 587 , 574 Pa. 390 , Pa. , (NO. 59 WAP 2002 )
","Sep. 10, 2003"
"Supreme Court of Pennsylvania. April 02, 1998 551 Pa. 258 710 A.2d 31
Extracted from page: 50
","Com. v. Clark, No. 92 CAP.APP., 551 Pa. 258, 710 A.2d 31, 1998 WL 149460 (Pa. Apr. 02, 1998)
","Apr. 02, 1998",Pennsylvania,Abrogated by,"    1.  Com. v. Freeman 
827 A.2d 385 , 573 Pa. 532 , Pa. , (NO. 234 CAPITAL APPEAL )
","May 30, 2003"
"Supreme Court of Pennsylvania. November 26, 1975 464 Pa. 625 347 A.2d 716
Extracted from page: 54
","Com. v. Brown, 464 Pa. 625, 347 A.2d 716 (Pa. Nov. 26, 1975)
","Nov. 26, 1975",Pennsylvania,Overruled by," 1.  Com. v. Richardson 
473 A.2d 1361 , 504 Pa. 358 , Pa. , (NO. 103 E.D. 1983 , J-3-84 )
","Apr. 11, 1984"
"Supreme Court of Pennsylvania. July 07, 1975 463 Pa. 90 343 A.2d 669
Extracted from page: 54
","Com. v. McCutchen, 463 Pa. 90, 343 A.2d 669 (Pa. July 07, 1975)
","July 07, 1975",Pennsylvania,Overruled by," 1.  Com. v. Christmas 
465 A.2d 989 , 502 Pa. 218 , Pa. , (NO. 81-3-380 , J-118-83 )
","Sep. 26, 1983"
"Supreme Court of Pennsylvania. January 28, 1977 472 Pa. 259 372 A.2d 687
Extracted from page: 16
","Com. v. Hubbard, 472 Pa. 259, 372 A.2d 687 (Pa. Jan. 28, 1977)
","Jan. 28, 1977",Pennsylvania,Overruled by," 1.  Com. v. Grant 
813 A.2d 726 , 572 Pa. 48 , Pa. , (NO. 57 WAP 2001 )
","Dec. 31, 2002"
"Supreme Court of Pennsylvania. December 18, 2008 599 Pa. 341 961 A.2d 786
Extracted from page: 22
","Com. v. Steele, No. 358 CAP, 599 Pa. 341, 961 A.2d 786, 2008 WL 5250893 (Pa. Dec. 18, 2008)
","Dec. 18, 2008",Pennsylvania,Abrogated by," 1.  Pena-Rodriguez v. Colorado 
137 S.Ct. 855 , 580 U.S. 206 , 197 L.Ed.2d 107 , 85 USLW 4071 , 102 Fed. R. Evid. Serv. 1084 , 17 Cal. Daily Op. Serv. 2025 , 2017 Daily Journal D.A.R. 2037 , 26 Fla. L. Weekly Fed. S 445 , U.S. , (NO. 15-606 )
","Mar. 06, 2017"
"Supreme Court of Pennsylvania. December 18, 2002 571 Pa. 289 812 A.2d 539
Extracted from page: 28
","Com. v. Marshall, No. 226 CAP.APP., 571 Pa. 289, 812 A.2d 539, 2002 WL 31833720 (Pa. Dec. 18, 2002)
","Dec. 18, 2002",Pennsylvania,Overruled by," 1.  Com. v. Tharp  
101 A.3d 736 , 627 Pa. 673 , Pa. , (NO. 637 CAP )
","Sep. 24, 2014"
"Supreme Court of Pennsylvania. December 31, 2002 572 Pa. 48 813 A.2d 726
Extracted from page: 30
","Com. v. Grant, No. 57 WAP 2001, 572 Pa. 48, 813 A.2d 726, 2002 WL 31898393 (Pa. Dec. 31, 2002)
","Dec. 31, 2002",Pennsylvania,Abrogated by," 1.  Commonwealth v. Bradley  
261 A.3d 381 , Pa. , (NO. 37 EAP 2020 )
","Oct. 20, 2021"
"March 15, 2002 568 Pa. 128 794 A.2d 325
Extracted from page: 31
","Erfer v. Com., No. 14 MM 2002, 568 Pa. 128, 794 A.2d 325, 2002 WL 418371 (Pa. Mar. 15, 2002)
","Mar. 15, 2002",Pennsylvania,Abrogated by," 1.  League of Women Voters v. Commonwealth  
178 A.3d 737 , 645 Pa. 1 , Pa. , (NO. 159 MM 2017 )
","Feb. 07, 2018"
"Supreme Court of Pennsylvania. March 16, 1979 484 Pa. 349 399 A.2d 111
Extracted from page: 34
","Com. v. Johnson, 484 Pa. 349, 399 A.2d 111 (Pa. Mar. 16, 1979)
","Mar. 16, 1979",Pennsylvania,Abrogated by," 1.  Duckworth v. Eagan  
109 S.Ct. 2875 , 492 U.S. 195 , 106 L.Ed.2d 166 , 57 USLW 4942 , U.S.Ind. , (NO. 88-317 )
","June 26, 1989"
"Supreme Court of Pennsylvania. July 06, 1979 485 Pa. 475 402 A.2d 1371
Extracted from page: 35
","Com. v. Beck, 485 Pa. 475, 402 A.2d 1371 (Pa. July 06, 1979)
","July 06, 1979",Pennsylvania,Overruled by," 1.  Com. v. Christine  
125 A.3d 394 , 633 Pa. 389 , Pa. , (NO. 8 MAP 2014 )
","Oct. 27, 2015"
"Supreme Court of Pennsylvania. December 21, 1979 487 Pa. 387 409 A.2d 404
Extracted from page: 36
","In re Involuntary Termination of Parental Rights to B. M. D., 487 Pa. 387, 409 A.2d 404 (Pa. Dec. 21, 1979)
","Dec. 21, 1979",Pennsylvania,Abrogated by," 1.  Chalkey v. Roush 
805 A.2d 491 , 569 Pa. 462 , Pa. , (NO. 10 WAP 2001 )
","Aug. 21, 2002"
