DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Rhode Island. November 21, 1896 19 R.I. 644 35 A. 882
Extracted from page: 55
","Hartwell v. Tefft, 19 R.I. 644, 35 A. 882, 34 L.R.A. 500 (R.I. Nov. 21, 1896)
","Nov. 21, 1896",Rhode,Overruled by," 1.  Smith v. Bradford
154 A. 272 , 51 R.I. 289 , R.I. , (NO. 951 )
","Apr. 06, 1931"
"Supreme Court of Rhode Island. November 21, 1896 19 R.I. 644 35 A. 882
Extracted from page: 55
","Hartwell v. Tefft, 19 R.I. 644, 35 A. 882, 34 L.R.A. 500 (R.I. Nov. 21, 1896)
","Nov. 21, 1896",Rhode,Overruled by," 2.  Rhode Island Hospital Trust Co. v. Hooker 
219 A.2d 772 , 101 R.I. 12 , R.I. , (NO. C.Q. 1-79 )
","May 26, 1966"
"Supreme Court of Rhode Island. April 06, 1959 88 R.I. 469 149 A.2d 919
Extracted from page: 59
","State v. Montella, No. EX. 9790, 88 R.I. 469, 149 A.2d 919 (R.I. Apr. 06, 1959)
","Apr. 06, 1959",Rhode,Abrogated by," 1.  State v. Caruolo 
524 A.2d 575 , R.I. , (NO. 85-533-C.A. )
","Apr. 23, 1987"
"Supreme Court of Rhode Island. April 15, 1931 51 R.I. 301 154 A. 276
Extracted from page: 2
","Correia v. McCormick, No. 937, 51 R.I. 301, 154 A. 276 (R.I. Apr. 15, 1931)
","Apr. 15, 1931",Rhode,Overruled by," 1.  St. Goddard v. Potter & Johnson Machine Co. 
31 A.2d 20 , 69 R.I. 90 , R.I. , (NO. 1630 )
","Mar. 17, 1943"
"Supreme Court of Rhode Island. June 26, 1931 51 R.I. 452 155 A. 526
Extracted from page: 3
","Luft v. Factory Mut. Liability Ins. Co. of America, No. 6952, 51 R.I. 452, 155 A. 526, 83 A.L.R. 745 (R.I. June 26, 1931)
","June 26, 1931",Rhode,Overruled by," 1.  Frazier v. Liberty Mutual Insurance Company  
229 A.3d 56 , R.I. , (NO. 2018-288-APPEAL. )
","June 12, 2020"
"Supreme Court of Rhode Island. March 04, 1965 99 R.I. 348 207 A.2d 389
Extracted from page: 7
","Town of North Kingstown v. Robinson, No. M.P. 1672, 99 R.I. 348, 207 A.2d 389 (R.I. Mar. 04, 1965)
","Mar. 04, 1965",Rhode,Overruled by," 1.  Jacob v. Burke 
296 A.2d 456 , 110 R.I. 661 , R.I. , (NO. 1585-APPEAL )
","Nov. 06, 1972"
"Supreme Court of Rhode Island. April 24, 1989 557 A.2d 1195 1989 WL 39533
Extracted from page: 12
","State v. Chiellini, No. 88-83-C.A., 557 A.2d 1195, 1989 WL 39533 (R.I. Apr. 24, 1989)
","Apr. 24, 1989",Rhode,Abrogated by," 1.  State v. Werner 
615 A.2d 1010 , R.I. , (NO. 90-470-C.A. )
","Nov. 04, 1992"
"Supreme Court of Rhode Island. July 09, 1901 23 R.I. 169 49 A. 704
Extracted from page: 16
","Gorman v. Budlong, 23 R.I. 169, 49 A. 704, 91 Am. St. Rep. 629, 55 L.R.A. 118 (R.I. July 09, 1901)
","July 09, 1901",Rhode,Overruled by," 1.  Sylvia v. Gobeille 
220 A.2d 222 , 101 R.I. 76 , R.I. , (NO. APPEAL 10 , APPEAL 9 )
","June 17, 1966"
"Supreme Court of Rhode Island. May 15, 1964 98 R.I. 174 200 A.2d 461
Extracted from page: 17
","Karczmarczyk v. Quinn, No. EX 10589, 98 R.I. 174, 200 A.2d 461 (R.I. May 15, 1964)
","May 15, 1964",Rhode,Overruled by," 1.  Becker v. Beaudoin 
261 A.2d 896 , 106 R.I. 562 , R.I. , (NO. 617-APPEAL )
","Feb. 09, 1970"
"Supreme Court of Rhode Island. May 03, 2005 872 A.2d 282 2005 WL 1017984
Extracted from page: 21
","Olshansky v. Rehrig Intern., No. 2004-184-APPEAL, 872 A.2d 282, 57 UCC Rep. Serv. 2d 474, 2005 WL 1017984 (R.I. May 03, 2005)
","May 03, 2005",Rhode,Abrogated by," 1.  Cruz v. DaimlerChrysler Motors Corp.  
66 A.3d 446 , R.I. , (NO. 2012-56-APPEAL )
","May 20, 2013"
"Supreme Court of Rhode Island. May 10, 1984 474 A.2d 1252
Extracted from page: 26
","Shola v. Dworkin Const. Co., No. 81-552-APPEAL, 474 A.2d 1252 (R.I. May 10, 1984)
","May 10, 1984",Rhode,Overruled by," 1.  Aguiar v. Control Power Industries, Inc. 
496 A.2d 147 , R.I. , (NO. 81-396-APPEAL , 82-539-APPEAL )
","July 26, 1985"
"Supreme Court of Rhode Island. March 30, 1951 78 R.I. 118 79 A.2d 760
Extracted from page: 51
","Lacombe v. Lacombe, No. EX. 9130, 78 R.I. 118, 79 A.2d 760 (R.I. Mar. 30, 1951)
","Mar. 30, 1951",Rhode,Overruled by," 1.  Lacombe v. Lacombe 
87 A.2d 700 , 79 R.I. 287 , R.I. , (NO. EX. 9259 )
","Apr. 04, 1952"
"Supreme Court of Rhode Island. August 07, 1951 78 R.I. 505 82 A.2d 893
Extracted from page: 51
","Plante v. Lorraine Mfg. Co., No. EX. 9188, 78 R.I. 505, 82 A.2d 893, 28 A.L.R.2d 190 (R.I. Aug. 07, 1951)
","Aug. 07, 1951",Rhode,Overruled by," 1.  Haddad v. First Nat. Stores, Inc. 
280 A.2d 93 , 109 R.I. 59 , R.I. , (NO. 1254-APPEAL )
","Aug. 04, 1971"
"Supreme Court of Rhode Island. August 01, 1951 78 R.I. 464 82 A.2d 875
Extracted from page: 51
","Halladay v. Ingram, No. EX. 9205, 78 R.I. 464, 82 A.2d 875 (R.I. Aug. 01, 1951)
","Aug. 01, 1951",Rhode,Overruled by," 1.  Arlan v. Cervini  
478 A.2d 976 , R.I. , (NO. 82-86-APPEAL )
","July 25, 1984"
"Supreme Court of Rhode Island. July 01, 1899 21 R.I. 364 43 A. 847
Extracted from page: 53
","Capen v. Hall, 21 R.I. 364, 43 A. 847 (R.I. July 01, 1899)
","July 01, 1899",Rhode,Abrogated by," 1.  Dodge v. Parish of Church of Transfiguration 
259 A.2d 843 , 106 R.I. 342 , R.I. , (NO. 685-APPEAL )
","Dec. 10, 1969"
"Supreme Court of Rhode Island. May 20, 1899 21 R.I. 311 43 A. 848
Extracted from page: 54
","Mathewson v. Ham, 21 R.I. 311, 43 A. 848 (R.I. May 20, 1899)
","May 20, 1899",Rhode,Overruled by," 1.  State v. Holliday 
280 A.2d 333 , 109 R.I. 93 , R.I. , (NO. 1062-M.P. , 1148-M.P. )
","Aug. 11, 1971"
"Supreme Court of Rhode Island. July 28, 1980 418 A.2d 817 1980 WL 716761
Extracted from page: 1
","State v. Robalewski, No. 79-20 C.A., 418 A.2d 817, 1980 WL 716761 (R.I. July 28, 1980)
","July 28, 1980",Rhode,Abrogated by," 1.  Horton v. California 
110 S.Ct. 2301 , 496 U.S. 128 , 110 L.Ed.2d 112 , 58 USLW 4694 , U.S.Cal. , (NO. 88-7164 )
","June 04, 1990"
"Supreme Court of Rhode Island. July 27, 1979 122 R.I. 74 403 A.2d 1387
Extracted from page: 2
","Brown v. Hope Service Station, Inc., No. 77-407-APPEAL, 122 R.I. 74, 403 A.2d 1387 (R.I. July 27, 1979)
","July 27, 1979",Rhode,Overruled by," 1.  Aguiar v. Control Power Industries, Inc. 
496 A.2d 147 , R.I. , (NO. 81-396-APPEAL , 82-539-APPEAL )
","July 26, 1985"
"Supreme Court of Rhode Island. February 07, 1979 121 R.I. 216 397 A.2d 524
Extracted from page: 2
","Nocera v. Lembo, No. 76-280-APPEAL, 121 R.I. 216, 397 A.2d 524 (R.I. Feb. 07, 1979)
","Feb. 07, 1979",Rhode,Abrogated by," 1.  Robinson v. Delfino 
710 A.2d 154 , R.I. , (NO. 96-316-APPEAL )
","Apr. 03, 1998"
"Supreme Court of Rhode Island. January 09, 1979 121 R.I. 131 396 A.2d 107
Extracted from page: 3
","Gnys v. Amica Mut. Ins. Co., No. 77-50-APPEAL, 121 R.I. 131, 396 A.2d 107 (R.I. Jan. 09, 1979)
","Jan. 09, 1979",Rhode,Abrogated by," 1.  Shayer v. Bohan 
708 A.2d 158 , R.I. , (NO. 96-9-APPEAL )
","Feb. 13, 1998"
"Supreme Court of Rhode Island. July 11, 1979 121 R.I. 844 403 A.2d 658
Extracted from page: 4
","CIC-Newport Associates v. Stein, No. 77-378-APPEAL, 121 R.I. 844, 403 A.2d 658 (R.I. July 11, 1979)
","July 11, 1979",Rhode,Abrogated by," 1.  Rock Ridge Ltd. v. Assessor of Taxes 
667 A.2d 778 , R.I. , (NO. 94-644-APPEAL )
","Dec. 11, 1995"
"Supreme Court of Rhode Island. December 13, 1907 28 R.I. 483 68 A. 417
Extracted from page: 9
","Moore v. Stillman, 28 R.I. 483, 68 A. 417 (R.I. Dec. 13, 1907)
","Dec. 13, 1907",Rhode,Overruled by," 1.  Blake v. Atlantic Nat. Bank 
80 A. 181 , 33 R.I. 109 , R.I.
","July 07, 1911"
"Supreme Court of Rhode Island. June 11, 1913 35 R.I. 321 87 A. 1
Extracted from page: 10
","Pendar v. H. & B. American Mach. Co., 35 R.I. 321, 87 A. 1, L.R.A. 1916A,428 (R.I. June 11, 1913)
","June 11, 1913",Rhode,Overruled by," 1.  Woodward v. Stewart 
243 A.2d 917 , 104 R.I. 290 , R.I. , (NO. 191-APPEAL )
","July 09, 1968"
"Supreme Court of Rhode Island. April 08, 1904 26 R.I. 129 58 A. 630
Extracted from page: 11
","Davis v. Smith, 26 R.I. 129, 58 A. 630, 106 Am. St. Rep. 691, 3 Am. Ann. Cas. 832, 66 L.R.A. 478 (R.I. Apr. 08, 1904)
","Apr. 08, 1904",Rhode,Overruled by," 1.  Rampone v. Wanskuck Buildings, Inc. 
227 A.2d 586 , 102 R.I. 30 , R.I. , (NO. EX. 10519 )
","Mar. 27, 1967"
"Supreme Court of Rhode Island. June 10, 1983 461 A.2d 369
Extracted from page: 22
","State v. Eiseman, No. 81-502-C.A., 461 A.2d 369 (R.I. June 10, 1983)
","June 10, 1983",Rhode,Abrogated by," 1.  Horton v. California 
110 S.Ct. 2301 , 496 U.S. 128 , 110 L.Ed.2d 112 , 58 USLW 4694 , U.S.Cal. , (NO. 88-7164 )
","June 04, 1990"
"Supreme Court of Rhode Island. December 12, 1972 110 R.I. 740 297 A.2d 645
Extracted from page: 24
","State v. Wilson, No. 1543-EX. &C., 110 R.I. 740, 297 A.2d 645 (R.I. Dec. 12, 1972)
","Dec. 12, 1972",Rhode,Overruled by," 1.  State v. DeMasi 
419 A.2d 285 , R.I. , (NO. 78-35-C.A. , 79-36-C.A. )
","Aug. 29, 1980"
"Supreme Court of Rhode Island. July 14, 1972 110 R.I. 368 292 A.2d 884
Extracted from page: 24
","Martin v. Estrella, No. 1584-APPEAL, 110 R.I. 368, 292 A.2d 884 (R.I. July 14, 1972)
","July 14, 1972",Rhode,Overruled by," 1.  Landrigan v. McElroy  
457 A.2d 1056 , R.I. , (NO. 80-213-APPEAL )
","Mar. 16, 1983"
"Supreme Court of Rhode Island. February 01, 1851 1 R.I. 411 1851 WL 1807
Extracted from page: 28
","Kenyon v. Nichols, 1 R.I. 411, 1851 WL 1807 (R.I. Feb. 01, 1851)
","Feb. 01, 1851",Rhode,Overruled by," 1.  Knowles v. Knowles  
12 R.I. 400 , 1879 WL 3552 , R.I.
","July 26, 1879"
"Supreme Court of Rhode Island. March 01, 1857 4 R.I. 490 1857 WL 2362
Extracted from page: 29
","Sadlier v. Fallon, 4 R.I. 490, 1857 WL 2362 (R.I. Mar. 01, 1857)
","Mar. 01, 1857",Rhode,Overruled by," 1.  Smith v. Millett 
11 R.I. 528 , 1877 WL 5038 , R.I.
","Mar. 10, 1877"
"Supreme Court of Rhode Island. August 01, 1852 2 R.I. 198 1852 WL 1698
Extracted from page: 32
","Knowles v. Nichols, 2 R.I. 198, 1852 WL 1698 (R.I. Aug. 01, 1852)
","Aug. 01, 1852",Rhode,Overruled by," 1.  Knowles v. Knowles  
12 R.I. 400 , 1879 WL 3552 , R.I.
","July 26, 1879"
"Supreme Court of Rhode Island. November 21, 1881 13 R.I. 454 1881 WL 3880
Extracted from page: 32
","Wixon v. City of Newport, 13 R.I. 454, 43 Am. Rep. 35, 1881 WL 3880 (R.I. Nov. 21, 1881)
","Nov. 21, 1881",Rhode,Overruled by," 1.  Becker v. Beaudoin 
261 A.2d 896 , 106 R.I. 562 , R.I. , (NO. 617-APPEAL )
","Feb. 09, 1970"
"Supreme Court of Rhode Island. July 03, 1880 13 R.I. 90 1880 WL 4370
Extracted from page: 37
","Petition of William Knowles, 13 R.I. 90, 1880 WL 4370 (R.I. July 03, 1880)
","July 03, 1880",Rhode,Overruled by," 1.  Allen v. Danielson 
8 A. 705 , 15 R.I. 480 , R.I.
","Mar. 05, 1887"
"Supreme Court of Rhode Island. August 21, 1973 112 R.I. 276 308 A.2d 796
Extracted from page: 38
","State v. Duffy, No. 1708-EX.&C., 112 R.I. 276, 308 A.2d 796 (R.I. Aug. 21, 1973)
","Aug. 21, 1973",Rhode,Overruled by," 1.  State v. McGehearty  
394 A.2d 1348 , 121 R.I. 55 , R.I. , (NO. 77-272-C.A. )
","Dec. 05, 1978"
"Supreme Court of Rhode Island. January 25, 1971 108 R.I. 127 273 A.2d 307
Extracted from page: 42
","Lessard v. Lessard, No. 1010-APPEAL, 108 R.I. 127, 273 A.2d 307 (R.I. Jan. 25, 1971)
","Jan. 25, 1971",Rhode,Overruled by," 1.  D’Ambra v. Cole  
572 A.2d 268 , R.I. , (NO. 88-433-APPEAL )
","Mar. 27, 1990"
"Supreme Court of Rhode Island. October 26, 1971 109 R.I. 166 283 A.2d 34
Extracted from page: 42
","State v. Maloney, No. 769-EX. & C, 109 R.I. 166, 283 A.2d 34 (R.I. Oct. 26, 1971)
","Oct. 26, 1971",Rhode,Overruled by," 1.  State v. DeMasi 
419 A.2d 285 , R.I. , (NO. 78-35-C.A. , 79-36-C.A. )
","Aug. 29, 1980"
"Supreme Court of Rhode Island. August 11, 1971 109 R.I. 93 280 A.2d 333
Extracted from page: 44
","State v. Holliday, No. 1062-M.P., 109 R.I. 93, 280 A.2d 333 (R.I. Aug. 11, 1971)
","Aug. 11, 1971",Rhode,Abrogated by," 1.  Advisory Opinion to the Governor  
666 A.2d 813 , R.I. , (NO. 95-265-M.P. )
","Nov. 10, 1995"
"Supreme Court of Rhode Island. July 02, 1934 54 R.I. 411 173 A. 627
Extracted from page: 54
","Rose v. Socony-Vacuum Corp., No. 7407, 54 R.I. 411, 173 A. 627 (R.I. July 02, 1934)
","July 02, 1934",Rhode,Abrogated by," 1.  Splendorio v. Bilray Demolition Co., Inc. 
682 A.2d 461 , R.I. , (NO. 94-696-APPEAL )
","Sep. 12, 1996"
"Supreme Court of Rhode Island. October 27, 1898 21 R.I. 29 41 A. 571
Extracted from page: 56
","Kelly v. Cook, 21 R.I. 29, 41 A. 571 (R.I. Oct. 27, 1898)
","Oct. 27, 1898",Rhode,Overruled by," 1.  Becker v. Beaudoin 
261 A.2d 896 , 106 R.I. 562 , R.I. , (NO. 617-APPEAL )
","Feb. 09, 1970"
"Supreme Court of Rhode Island. April 12, 1957 85 R.I. 305 131 A.2d 235
Extracted from page: 2
","Santilli v. Original Bradford Soap Works, Inc., No. EQ 2539, 85 R.I. 305, 131 A.2d 235 (R.I. Apr. 12, 1957)
","Apr. 12, 1957",Rhode,Overruled by," 1.  Brown v. Hope Service Station, Inc.  
403 A.2d 1387 , 122 R.I. 74 , R.I. , (NO. 77-407-APPEAL )
","July 27, 1979"
"Supreme Court of Rhode Island. July 30, 1952 80 R.I. 1 90 A.2d 769
Extracted from page: 9
","Previte v. Wanskuck Co., No. EX. 9273, 80 R.I. 1, 90 A.2d 769 (R.I. July 30, 1952)
","July 30, 1952",Rhode,Overruled by," 1.  Haddad v. First Nat. Stores, Inc.
280 A.2d 93 , 109 R.I. 59 , R.I. , (NO. 1254-APPEAL )
","Aug. 04, 1971"
"Supreme Court of Rhode Island. July 30, 1952 80 R.I. 1 90 A.2d 769
Extracted from page: 9
","Previte v. Wanskuck Co., No. EX. 9273, 80 R.I. 1, 90 A.2d 769 (R.I. July 30, 1952)
","July 30, 1952",Rhode,Overruled by," 2.  Mariorenzi v. Joseph DiPonte, Inc. 
333 A.2d 127 , 114 R.I. 294 , R.I. , (NO. 73-47-APPEAL )
","Feb. 24, 1975"
"Supreme Court of Rhode Island. August 02, 1887 15 R.I. 608 10 A. 659
Extracted from page: 11
","In re Liquors of McSoley, 15 R.I. 608, 10 A. 659 (R.I. Aug. 02, 1887)
","Aug. 02, 1887",Rhode,Overruled by," 1.  State v. Holliday 
280 A.2d 333 , 109 R.I. 93 , R.I. , (NO. 1062-M.P. , 1148-M.P. )
","Aug. 11, 1971"
"Supreme Court of Rhode Island. January 04, 1889 16 R.I. 388 17 A. 171
Extracted from page: 13
","O'Reilly v. New York & N.E.R. Co., 16 R.I. 388, 17 A. 171 (R.I. Jan. 04, 1889)
","Jan. 04, 1889",Rhode,Overruled by," 1.  Woodward v. Stewart 
243 A.2d 917 , 104 R.I. 290 , R.I. , (NO. 191-APPEAL )
","July 09, 1968"
"Supreme Court of Rhode Island. May 24, 1974 113 R.I. 230 319 A.2d 344
Extracted from page: 15
","Angelone v. Union Mut. Ins. Co. of Providence, No. 73-98-APPEAL, 113 R.I. 230, 319 A.2d 344 (R.I. May 24, 1974)
","May 24, 1974",Rhode,Abrogated by," 1.  Peerless Ins. Co. v. Viegas 
667 A.2d 785 , R.I. , (NO. 93-624-APPEAL )
","Dec. 13, 1995"
"Supreme Court of Rhode Island. April 08, 1974 113 R.I. 45 317 A.2d 433
Extracted from page: 15
","Grenga v. National Sur. Corp., No. 1992-APPEAL, 113 R.I. 45, 317 A.2d 433 (R.I. Apr. 08, 1974)
","Apr. 08, 1974",Rhode,Abrogated by," 1.  Peerless Ins. Co. v. Viegas 
667 A.2d 785 , R.I. , (NO. 93-624-APPEAL )
","Dec. 13, 1995"
"Supreme Court of Rhode Island. February 13, 1974 112 R.I. 687 314 A.2d 627
Extracted from page: 17
","State v. Nault, No. 1938-C.A., 112 R.I. 687, 314 A.2d 627 (R.I. Feb. 13, 1974)
","Feb. 13, 1974",Rhode,Overruled by," 1.  State v. Johnson 
383 A.2d 1012 , 119 R.I. 749 , R.I. , (NO. 75-220-APPEAL )
","Mar. 03, 1978"
"Supreme Court of Rhode Island. November 30, 1976 117 R.I. 221 366 A.2d 539
Extracted from page: 24
","State v. Rattenni, No. 75-47-C.A., 117 R.I. 221, 366 A.2d 539 (R.I. Nov. 30, 1976)
","Nov. 30, 1976",Rhode,Overruled by," 1.  State v. DeMasi 
419 A.2d 285 , R.I. , (NO. 78-35-C.A. , 79-36-C.A. )
","Aug. 29, 1980"
"Supreme Court of Rhode Island. June 30, 1976 116 R.I. 575 359 A.2d 689
Extracted from page: 27
","State v. Beaulieu, No. 75-40-C.A., 116 R.I. 575, 359 A.2d 689 (R.I. June 30, 1976)
","June 30, 1976",Rhode,Abrogated by," 1.  State v. Lamoureux  
623 A.2d 9 , R.I. , (NO. 91-432-C.A. )
","Apr. 06, 1993"
"Supreme Court of Rhode Island. July 22, 1980 417 A.2d 895 1980 WL 708297
Extracted from page: 46
",Abrogated by," 1.  State v. Werner  
615 A.2d 1010 , R.I. , (NO. 90-470-C.A. )
","Nov. 04, 1992"
"Supreme Court of Rhode Island. August 05, 1980 418 A.2d 5
Extracted from page: 46
",Abrogated by," 1.  Cruz v. DaimlerChrysler Motors Corp. 
66 A.3d 446 , R.I. , (NO. 2012-56-APPEAL )
","May 20, 2013"
