DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Judicial Court of Maine. March 04, 1909 105 Me. 237 74 A. 23
Extracted from page: 16
","Stone v. Forest City Exp. Co., 105 Me. 237, 74 A. 23 (Me. Mar. 04, 1909)
","Mar. 04, 1909",Maine,Overruled by," 1.  Mizula v. Sawyer 
157 A. 239 , 130 Me. 428 , Me.
","Nov. 18, 1931"
"Supreme Judicial Court of Maine. October 09, 1909 106 Me. 92 75 A. 291
Extracted from page: 17
","Hutchins v. Blaisdell, 106 Me. 92, 75 A. 291 (Me. Oct. 09, 1909)
","Oct. 09, 1909",Maine,Overruled by," 1.  Mitchell v. Page 
78 A. 570 , 107 Me. 388 , Me.
","Dec. 15, 1910"
"Supreme Judicial Court of Maine. January 01, 1867 55 Me. 469 1867 WL 1931
Extracted from page: 17
","Inhabitants of Livermore v. Inhabitants of Peru, 55 Me. 469, 1867 WL 1931 (Me. 1867)
","June 15, 1867",Maine,Overruled by," 1.  Inhabitants of City of Biddeford v. Benoit 
147 A. 151 , 128 Me. 240 , Me.
","July 15, 1929"
"Supreme Judicial Court of Maine. April 20, 1972 290 A.2d 193
Extracted from page: 19
","State v. LeBlanc, 290 A.2d 193 (Me. Apr. 20, 1972)
","Apr. 20, 1972",Maine,Abrogated by," 1.  State v. Nichols 
698 A.2d 521 , 1997 ME 178 , Me. , (NO. KNO-96-597 )
","Aug. 05, 1997"
"Supreme Judicial Court of Maine. June 17, 1931 130 Me. 288 155 A. 642
Extracted from page: 22
","Cheney v. Richards, 130 Me. 288, 155 A. 642 (Me. June 17, 1931)
","June 17, 1931",Maine,Overruled by," 1.  Stern v. Chandler 
134 A.2d 550 , 153 Me. 62 , Me.
","Sep. 11, 1957"
"Supreme Judicial Court of Maine. June 01, 1836 13 Me. 284 1836 WL 552
Extracted from page: 23
","Smith v. Ingalls, 13 Me. 284, 1 Shep. 284, 1836 WL 552 (Me. June 01, 1836)
","June 01, 1836",Maine,Overruled by," 1.  Foster v. Dwinel 
49 Me. 44 , 1861 WL 1711 , Me.
","June 15, 1861"
"Supreme Judicial Court of Maine. April 17, 1973 303 A.2d 794
Extracted from page: 26
","Danforth v. State Dept. of Health and Welfare, 303 A.2d 794 (Me. Apr. 17, 1973)
","Apr. 17, 1973",Maine,Abrogated by," 1.  Lassiter v. Department of Social Services of Durham County, N. C. 
101 S.Ct. 2153 , 452 U.S. 18 , 68 L.Ed.2d 640 , U.S.N.C. , (NO. 79-6423 )
","June 01, 1981"
"Supreme Judicial Court of Maine. February 28, 1973 300 A.2d 755
Extracted from page: 27
","State v. McKeough, 300 A.2d 755 (Me. Feb. 28, 1973)
","Feb. 28, 1973",Maine,Abrogated by," 1.  State v. Pabon  
28 A.3d 1147 , 2011 ME 100 , Me. , (NO. CUM-08-206 )
","Sep. 13, 2011"
"Supreme Judicial Court of Maine. December 03, 1973 312 A.2d 535
Extracted from page: 27
","State v. Warren, 312 A.2d 535 (Me. Dec. 03, 1973)
","Dec. 03, 1973",Maine,Abrogated by," 1.  State v. Quimby 
589 A.2d 28 , Me. , (NO. 5756 , PIS-90-73 )
","Mar. 29, 1991"
"Supreme Judicial Court of Maine. January 01, 1858 46 Me. 297 1858 WL 2499
Extracted from page: 30
","Hilton v. Lothrop, 46 Me. 297, 1858 WL 2499 (Me. 1858)
","June 15, 1858",Maine,Overruled by," 1.  Strout v. Lord  
69 A. 694 , 103 Me. 410 , Me.
","Feb. 10, 1908"
"Supreme Judicial Court of Maine. January 01, 1858 45 Me. 250 1858 WL 2386
Extracted from page: 31
","Mace v. Cushman, 45 Me. 250, 1858 WL 2386 (Me. 1858)
","June 15, 1858",Maine,Overruled by," 1.  Lord v. Bourne 
63 Me. 368 , 1873 WL 3149 , 18 Am.Rep. 234 , Me.
","June 15, 1873"
"Supreme Judicial Court of Maine. May 08, 1878 68 Me. 187 1878 WL 3671
Extracted from page: 32
","State v. Intoxicating Liquors, 68 Me. 187, 1878 WL 3671 (Me. May 08, 1878)
","May 08, 1878",Maine,Overruled by,"1.  State v. Intoxicating Liquors and Vessels 
63 A. 666 , 101 Me. 161 , Me.
","Feb. 16, 1906"
"Supreme Judicial Court of Maine. July 27, 1878 68 Me. 380 1878 WL 3725
Extracted from page: 33
","Slade v. Patten, 68 Me. 380, 1878 WL 3725 (Me. July 27, 1878)
","July 27, 1878",Maine,Overruled by," 1.  Pulitzer v. Livingston 
36 A. 635 , 89 Me. 359 , Me.
","Dec. 02, 1896"
"Supreme Judicial Court of Maine. January 01, 1854 38 Me. 54 1854 WL 1756
Extracted from page: 36
","Dolloff v. Hartwell, 38 Me. 54, 1854 WL 1756 (Me. 1854)
","June 15, 1854",Maine,Overruled by," 1.  Colby v. Sawyer 
76 Me. 545 , 1884 WL 3039 , Me.
","Dec. 27, 1884"
"Supreme Judicial Court of Maine. April 29, 1997 692 A.2d 1386 1997 WL 218637
Extracted from page: 37
","Sordyl v. Sordyl, No. HAN-96-439, 1997 ME 87, 692 A.2d 1386, 1997 WL 218637 (Me. Apr. 29, 1997)
","Apr. 29, 1997",Maine,Overruled by," 1.  Chretien v. Chretien  
170 A.3d 260 , 2017 ME 192 , Me. , (NO. PEN-16-442 )
","Sep. 12, 2017"
"Supreme Judicial Court of Maine. December 12, 1997 704 A.2d 370 1997 WL 765737
Extracted from page: 38
","State v. Platt, No. PEN-96-301, 1997 ME 229, 704 A.2d 370, 1997 WL 765737 (Me. Dec. 12, 1997)
","Dec. 12, 1997",Maine,Overruled by," 1.  State v. Larsen 
65 A.3d 1203 , 2013 ME 38 , Me. , (NO. ARO-12-64 )
","Mar. 28, 2013"
"Supreme Judicial Court of Maine. August 05, 1997 699 A.2d 1139 1997 WL 437230
Extracted from page: 42
","State v. Brewer, No. SAG-95-622, 1997 ME 177, 699 A.2d 1139, 1997 WL 437230 (Me. Aug. 05, 1997)
","Aug. 05, 1997",Maine,Abrogated by," 1.  Manley v. State 
123 A.3d 219 , 2015 ME 117 , Me. , (NO. SAG-14-168 )
","Aug. 20, 2015"
"Supreme Judicial Court of Maine. December 21, 2017 176 A.3d 717 2017 WL 6520882
Extracted from page: 44
","KeyBank National Association v. Estate of Quint, No. YOR-17-198, 2017 ME 237, 176 A.3d 717, 2017 WL 6520882 (Me. Dec. 21, 2017)
","Dec. 21, 2017",Maine,Abrogated by," 1.  Bank of New York Mellon v. Shone  
239 A.3d 671 , 2020 ME 122 , Me. , (NO. CUM-19-48 )
","Oct. 22, 2020"
"Supreme Judicial Court of Maine. May 09, 2017 160 A.3d 1190 2017 WL 1901707
Extracted from page: 45
","Gaudette v. Davis, No. YOR-15-564, 2017 ME 86, 160 A.3d 1190, 2017 WL 1901707 (Me. May 09, 2017)
","May 09, 2017",Maine,Abrogated by," 1.  Thurlow v. Nelson  
263 A.3d 494 , 397 Ed. Law Rep. 656 , 2021 ME 58 , Me. , (NO. CUM-20-63 )
","Nov. 23, 2021"
"Supreme Judicial Court of Maine. October 14, 1980 420 A.2d 1229
Extracted from page: 47
","Upham v. Van Baalen Pac. Corp., No. 2435, 420 A.2d 1229 (Me. Oct. 14, 1980)
","Oct. 14, 1980",Maine,Abrogated by," 1.  Jensen v. S.D. Warren Co. 
968 A.2d 528 , 2009 ME 35 , Me. , (NO. WCB-08-114 )
","Apr. 07, 2009"
"Supreme Judicial Court of Maine. March 21, 1967 227 A.2d 455
Extracted from page: 52
","Chase v. State, 227 A.2d 455 (Me. Mar. 21, 1967)
","Mar. 21, 1967",Maine,Abrogated by," 1.  Fortune v. State 
158 A.3d 512 , 2017 ME 61 , Me. , (NO. KEN-16-18 )
","Apr. 04, 2017"
"Supreme Judicial Court of Maine. July 01, 1845 25 Me. 468 1845 WL 1285
Extracted from page: 57
","Noyes v. Dyer, 25 Me. 468, 12 Shep. 468, 1845 WL 1285 (Me. July 01, 1845)
","July 01, 1845",Maine,Overruled by," 1.  Walsh v. Wheelwright 
52 A. 649 , 96 Me. 174 , Me.
","Feb. 24, 1902"
"Supreme Judicial Court of Maine. May 30, 1979 402 A.2d 50
Extracted from page: 57
","Sutherland v. Pepsi-Cola Bottling Co., 402 A.2d 50 (Me. May 30, 1979)
","May 30, 1979",Maine,Abrogated by," 1.  DeMello v. Department of Environmental Protection 
611 A.2d 985 , Me. , (NO. 6293 , KEN-91-405 )
","Aug. 07, 1992"
"Supreme Judicial Court of Maine. February 20, 1979 397 A.2d 998
Extracted from page: 57
","State v. Hanks, 397 A.2d 998 (Me. Feb. 20, 1979)
","Feb. 20, 1979",Maine,Overruled by," 1.  State v. Brewer 
505 A.2d 774 , Me. , (NO. 3955 , AND-85-147 )
","Oct. 31, 1985"
"Supreme Judicial Court of Maine. January 01, 1852 34 Me. 208 1852 WL 1567
Extracted from page: 2
","Knight v. Nichols, 34 Me. 208, 1852 WL 1567 (Me. 1852)
","June 15, 1852",Maine,Overruled by," 1.  Shaw v. Wilshire 
65 Me. 485 , 1876 WL 4172 , Me.
","Feb. 14, 1876"
"Supreme Judicial Court of Maine. January 01, 1866 54 Me. 95 1866 WL 1410
Extracted from page: 6
","Dane v. Derby, 54 Me. 95, 89 Am. Dec. 722, 1866 WL 1410 (Me. 1866)
","June 15, 1866",Maine,Overruled by," 1.  Young v. Johnson 
207 A.2d 392 , 161 Me. 64 , Me.
","Feb. 26, 1965"
"Supreme Judicial Court of Maine. September 17, 1970 269 A.2d 117
Extracted from page: 7
","Wallace v. Coca-Cola Bottling Plants, Inc., 269 A.2d 117 (Me. Sep. 17, 1970)
","Sep. 17, 1970",Maine,Overruled by," 1.  Culbert v. Sampson’s Supermarkets Inc. 
444 A.2d 433 , Me. , (NO. 2946 , LAW-81-124 )
","Apr. 30, 1982"
"Supreme Judicial Court of Maine. June 10, 1970 266 A.2d 222
Extracted from page: 8
","State v. Pullen, 266 A.2d 222 (Me. June 10, 1970)
","June 10, 1970",Maine,Overruled by," 1.  State v. Brewer 
505 A.2d 774 , Me. , (NO. 3955 , AND-85-147 )
","Oct. 31, 1985"
"Supreme Judicial Court of Maine. June 10, 1970 266 A.2d 222
Extracted from page: 8
","State v. Pullen, 266 A.2d 222 (Me. June 10, 1970)
","June 10, 1970",Maine,Abrogated by," 2.  State v. Nichols
698 A.2d 521 , 1997 ME 178 , Me. , (NO. KNO-96-597 )
","Aug. 05, 1997"
"Supreme Judicial Court of Maine. December 19, 2013 82 A.3d 845 2013 WL 6685017
Extracted from page: 14
","Lamarre v. State, No. CUM-12-471, 2013 ME 110, 82 A.3d 845, 2013 WL 6685017 (Me. Dec. 19, 2013)
","Dec. 19, 2013",Maine,Abrogated by," 1.  Fortune v. State 
158 A.3d 512 , 2017 ME 61 , Me. , (NO. KEN-16-18 )
","Apr. 04, 2017"
"Supreme Judicial Court of Maine. January 01, 1850 32 Me. 329 1850 WL 1750
Extracted from page: 29
","Marden v. Chase, 32 Me. 329, 1850 WL 1750 (Me. 1850)
","June 15, 1850",Maine,Overruled by," 1.  Wyman v. Brown 
50 Me. 139 , 1863 WL 1227 , Me.
","June 15, 1863"
"Supreme Judicial Court of Maine. January 01, 1850 32 Me. 279 1850 WL 1706
Extracted from page: 29
","State v. Clements, 32 Me. 279, 1850 WL 1706 (Me. 1850)
","June 15, 1850",Maine,Overruled by," 1.  Young v. Braman 
75 A. 120 , 105 Me. 494 , Me.
","Aug. 10, 1909"
"Supreme Judicial Court of Maine. June 01, 1847 27 Me. 453 1847 WL 1464
Extracted from page: 30
","Sayward v. Warren, 27 Me. 453, 14 Shep. 453, 1847 WL 1464 (Me. June 01, 1847)
","June 01, 1847",Maine,Overruled by," 1.  Ramsdell v. Buswell  
54 Me. 546 , 1867 WL 1913 , Me.
","June 15, 1867"
"Supreme Judicial Court of Maine. August 27, 1904 99 Me. 195 58 A. 994
Extracted from page: 33
","Dyer v. Maine Cent. R. Co., 99 Me. 195, 58 A. 994, 2 Am. Ann. Cas. 457, 67 L.R.A. 416 (Me. Aug. 27, 1904)
","Aug. 27, 1904",Maine,Overruled by," 1.  Farren v. Maine Cent. R. Co.  
90 A. 497 , 112 Me. 81 , 52 L.R.A.N.S. 203 , Me.
","May 13, 1914"
"Supreme Judicial Court of Maine. November 02, 1932 131 Me. 333 162 A. 783
Extracted from page: 34
","McKay Radio & Tel. Co. v. Inhabitants of Town of Cushing, 131 Me. 333, 162 A. 783 (Me. Nov. 02, 1932)
","Nov. 02, 1932",Maine,Overruled by," 1.  Assessors, Town of Bristol v. Eldridge 
392 A.2d 37 , Me.
","Oct. 11, 1978"
"Supreme Judicial Court of Maine. October 25, 1932 131 Me. 318 162 A. 785
Extracted from page: 34
","Winslow v. Tibbetts, No. 5466-5468, 131 Me. 318, 162 A. 785 (Me. Oct. 25, 1932)
","Oct. 25, 1932",Maine,Overruled by," 1.  Beaulieu v. Beaulieu  
265 A.2d 610 , Me.
","May 27, 1970"
"Supreme Judicial Court of Maine. July 27, 1932 131 Me. 294 161 A. 802
Extracted from page: 34
","State v. O'Donnell, 131 Me. 294, 161 A. 802 (Me. July 27, 1932)
","July 27, 1932",Maine,Overruled by," 1.  State v. Brewer 
505 A.2d 774 , Me. , (NO. 3955 , AND-85-147 )
","Oct. 31, 1985"
"Supreme Judicial Court of Maine. June 01, 1971 277 A.2d 731
Extracted from page: 36
","Newell v. State, 277 A.2d 731 (Me. June 01, 1971)
","June 01, 1971",Maine,Overruled by," 1.  State v. Cook 
706 A.2d 603 , 1998 ME 40 , Me. , (NO. CUM-96-698 )
","Feb. 27, 1998"
"Supreme Judicial Court of Maine. October 15, 1999 739 A.2d 368 1999 WL 820889
Extracted from page: 38
","Hardy v. St. Clair, No. WAL-99-107, 1999 ME 142, 739 A.2d 368, 1999 WL 820889 (Me. Oct. 15, 1999)
","Oct. 15, 1999",Maine,Overruled by," 1.  Brown v. Crown Equipment Corp. 
960 A.2d 1188 , 2008 ME 186 , Me. , (NO. FED-07-521 )
","Dec. 11, 2008"
"Supreme Judicial Court of Maine. July 29, 1999 734 A.2d 1120 1999 WL 550034
Extracted from page: 41
","Central Maine Power Co. v. Public Utilities Com'n, No. PUC-98-290, 1999 ME 119, 734 A.2d 1120, 195 P.U.R.4th 184, 1999 WL 550034 (Me. July 29, 1999)
","July 29, 1999",Maine,Overruled by," 1.  Conservation Law Foundation v. Public Utilities Commission 
192 A.3d 596 , 2018 ME 120 , Me. , (NO. PUC-17-185 )
","Aug. 16, 2018"
"Supreme Judicial Court of Maine. January 01, 1856 41 Me. 594 1856 WL 2207
Extracted from page: 42
","Inhabitants of Cutler v. Maker, 41 Me. 594, 1856 WL 2207 (Me. 1856)
","June 15, 1856",Maine,Overruled by," 1.  Inhabitants of Veazie v. Inhabitants of Howland 
53 Me. 39 , 1865 WL 854 , Me.
","June 15, 1865"
"Supreme Judicial Court of Maine. March 10, 2000 747 A.2d 1191 2000 WL 264197
Extracted from page: 46
","Lewis v. State, No. SOM-98-263, 2000 ME 44, 747 A.2d 1191, 2000 WL 264197 (Me. Mar. 10, 2000)
","Mar. 10, 2000",Maine,Overruled by," 1.  Price v. State  
1 A.3d 426 , 2010 ME 66 , Me. , (NO. SAG-09-475 )
","July 20, 2010"
"Supreme Judicial Court of Maine. December 14, 2000 762 A.2d 941 2000 WL 1844918
Extracted from page: 49
","In re Ashley S., No. 00-194, 2000 ME 212, 762 A.2d 941, 2000 WL 1844918 (Me. Dec. 14, 2000)
","Dec. 14, 2000",Maine,Overruled by," 1.  In re B.C. 
58 A.3d 1118 , 2012 ME 140 , Me. , (NO. AND-12-174 )
","Dec. 20, 2012"
"Supreme Judicial Court of Maine. March 07, 2000 747 A.2d 580 2000 WL 251630
Extracted from page: 49
","Derrig v. Fels Co., No. WCB-98-555, 1999 ME 162, 747 A.2d 580, 2000 WL 251630 (Me. Mar. 07, 2000)
","Mar. 07, 2000",Maine,Abrogated by," 1.  Jensen v. S.D. Warren Co.  
968 A.2d 528 , 2009 ME 35 , Me. , (NO. WCB-08-114 )
","Apr. 07, 2009"
"Supreme Judicial Court of Maine. June 02, 1976 358 A.2d 557
Extracted from page: 55
","Mullen v. Brown Homes, Inc., 358 A.2d 557 (Me. June 02, 1976)
","June 02, 1976",Maine,Overruled by," 1.  Dionne v. Libby-Owens Ford Co. 
565 A.2d 657 , Me. , (NO. 5223 , WCC-89-157 )
","Oct. 13, 1989"
"Supreme Judicial Court of Maine. July 09, 1976 361 A.2d 897
Extracted from page: 55
","State v. Mann, 361 A.2d 897 (Me. July 09, 1976)
","July 09, 1976",Maine,Overruled by," 1.  State v. Gilman  
489 A.2d 1100 , Me. , (NO. 3762 , SOM-84-306 )
","Mar. 29, 1985"
"Supreme Judicial Court of Maine. April 03, 2018 182 A.3d 1241 2018 WL 1598516
Extracted from page: 57
","Deutsche Bank National Trust Company v. Eddins, No. PEN-17-342, 2018 ME 47, 182 A.3d 1241, 2018 WL 1598516 (Me. Apr. 03, 2018)
","Apr. 03, 2018",Maine,Abrogated by," 1.  Bank of New York Mellon v. Shone  
239 A.3d 671 , 2020 ME 122 , Me. , (NO. CUM-19-48 )
","Oct. 22, 2020"
"Supreme Judicial Court of Maine. August 16, 2018 192 A.3d 601 2018 WL 3909702
Extracted from page: 58
","M & T Bank v. Plaisted, No. PEN-17-510, 2018 ME 121, 192 A.3d 601, 2018 WL 3909702 (Me. Aug. 16, 2018)
","Aug. 16, 2018",Maine,Abrogated by," 1.  Bank of New York Mellon v. Shone  
239 A.3d 671 , 2020 ME 122 , Me. , (NO. CUM-19-48 )
","Oct. 22, 2020"
"Supreme Judicial Court of Maine. November 23, 1914 112 Me. 371 92 A. 290
Extracted from page: 60
","Watson v. French, 112 Me. 371, 92 A. 290, L.R.A. 1915C,355 (Me. Nov. 23, 1914)
","Nov. 23, 1914",Maine,Overruled by," 1.  Bowers v. Andrews  
557 A.2d 606 , Me. , (NO. 5043 , AND-88-351 )
","Apr. 07, 1989"
"Supreme Judicial Court of Maine. January 19, 1979 396 A.2d 529
Extracted from page: 1
","Teel v. Colson, 396 A.2d 529 (Me. Jan. 19, 1979)
","Jan. 19, 1979",Maine,Disavowed by," 1.  Henry v. Brown  
495 A.2d 324 , Me. , (NO. 3857 , YOR-85-29 )
","July 08, 1985"
"Supreme Judicial Court of Maine. August 08, 1979 404 A.2d 590
Extracted from page: 1
","State v. Porter, 404 A.2d 590 (Me. Aug. 08, 1979)
","Aug. 08, 1979",Maine,Abrogated by," 1.  State v. Quimby 
589 A.2d 28 , Me. , (NO. 5756 , PIS-90-73 )
","Mar. 29, 1991"
"Supreme Judicial Court of Maine. December 20, 1979 409 A.2d 229 1979 WL 543562
Extracted from page: 3
","State v. Blanchard, 409 A.2d 229, 1979 WL 543562 (Me. Dec. 20, 1979)
","Dec. 20, 1979",Maine,Overruled by," 1.  State v. Berube  
698 A.2d 509 , 1997 ME 165 , Me. , (NO. YOR-96-422 )
","July 23, 1997"
"Supreme Judicial Court of Maine. October 29, 1979 407 A.2d 715
Extracted from page: 5
","State v. Ann Marie C, 407 A.2d 715 (Me. Oct. 29, 1979)
","Oct. 29, 1979",Maine,Overruled by," 1.  State v. Cloutier  
678 A.2d 1040 , Me. , (NO. 7721 , KEN-95-240 )
","June 21, 1996"
"Supreme Judicial Court of Maine. September 13, 1979 406 A.2d 70
Extracted from page: 5
","Tibbetts v. Tibbetts, 406 A.2d 70 (Me. Sep. 13, 1979)
","Sep. 13, 1979",Maine,Overruled by," 1.  Long v. Long  
697 A.2d 1317 , 1997 ME 171 , Me. , (NO. PIS-96-679 )
","July 24, 1997"
"Supreme Judicial Court of Maine. July 12, 1982 447 A.2d 473
Extracted from page: 9
","Thornton v. Lothridge, No. 2995, 447 A.2d 473 (Me. July 12, 1982)
","July 12, 1982",Maine,Abrogated by," 1.  Goldman v. Town of Lovell 
592 A.2d 165 , Me. , (NO. 5831 , OXF-90-613 )
","May 31, 1991"
"Supreme Judicial Court of Maine. March 04, 1988 538 A.2d 278 1988 WL 20289
Extracted from page: 16
","State v. Poulin, No. 4684, 538 A.2d 278, 1988 WL 20289 (Me. Mar. 04, 1988)
","Mar. 04, 1988",Maine,Abrogated by," 1.  State v. Armstrong 
237 A.3d 185 , 2020 ME 97 , Me. , (NO. KEN-19-413 )
","July 14, 2020"
"Supreme Judicial Court of Maine. February 25, 1988 537 A.2d 1158 1988 WL 17352
Extracted from page: 17
","Commissioner of Dept. of Human Services v. Massey, No. 4673, 537 A.2d 1158, 1988 WL 17352 (Me. Feb. 25, 1988)
","Feb. 25, 1988",Maine,Abrogated by," 1.  DeMello v. Department of Environmental Protection 
611 A.2d 985 , Me. , (NO. 6293 , KEN-91-405 )
","Aug. 07, 1992"
"Supreme Judicial Court of Maine. July 29, 1988 544 A.2d 1277 1988 WL 82100
Extracted from page: 19
","State v. Cloutier, No. 4845, 544 A.2d 1277, 1988 WL 82100 (Me. July 29, 1988)
","July 29, 1988",Maine,Abrogated by," 1.  Horton v. California 
110 S.Ct. 2301 , 496 U.S. 128 , 110 L.Ed.2d 112 , 58 USLW 4694 , U.S.Cal. , (NO. 88-7164 )
","June 04, 1990"
"Supreme Judicial Court of Maine. August 24, 1981 434 A.2d 51
Extracted from page: 21
","State v. Emery, No. DEC.NO. 2722, 434 A.2d 51 (Me. Aug. 24, 1981)
","Aug. 24, 1981",Maine,Abrogated by," 1.  State v. Woodburn 
559 A.2d 343 , Me. , (NO. 5087 , LIN-88-35 )
","May 30, 1989"
"Supreme Judicial Court of Maine. January 02, 1981 424 A.2d 145
Extracted from page: 24
","Burke v. Hamilton Beach Division, Scovill Mfg. Co., No. 2482, 424 A.2d 145 (Me. Jan. 02, 1981)
","Jan. 02, 1981",Maine,Overruled by," 1.  Adams v. Buffalo Forge Co. 
443 A.2d 932 , Me. , (NO. 2915 , 81-136 )
","Apr. 05, 1982"
"Supreme Judicial Court of Maine. January 02, 1981 423 A.2d 960 31 UCC Rep.Serv. 1290
Extracted from page: 25
","Hurd v. Hurd, No. 2483, 423 A.2d 960, 31 UCC Rep. Serv. 1290 (Me. Jan. 02, 1981)
","Jan. 02, 1981",Maine,Overruled by," 1.  Adams v. Buffalo Forge Co. 
443 A.2d 932 , Me. , (NO. 2915 , 81-136 )
","Apr. 05, 1982"
"Supreme Judicial Court of Maine. August 06, 2009 976 A.2d 929 2009 WL 2392969
Extracted from page: 31
","Downeast Mortg. Corp. v. Cutler, No. HAN-09-8, 2009 ME 84, 976 A.2d 929, 2009 WL 2392969 (Me. Aug. 06, 2009)
","Aug. 06, 2009",Maine,Abrogated by," 1.  Richter v. Ercolini  
994 A.2d 404 , 2010 ME 38 , Me. , (NO. CUM-09-304 )
","May 11, 2010"
"Supreme Judicial Court of Maine. August 06, 2009 976 A.2d 935 2009 WL 2392970
Extracted from page: 32
","In re Baby Duncan, No. PEN-08-585, 2009 ME 85, 976 A.2d 935, 2009 WL 2392970 (Me. Aug. 06, 2009)
","Aug. 06, 2009",Maine,Overruled by," 1.  In re Adoption of Tobias D. 
40 A.3d 990 , 2012 ME 45 , Me. , (NO. HAN-11-186 )
","Mar. 29, 2012"
"Supreme Judicial Court of Maine. July 05, 2011 23 A.3d 185 2011 WL 2611279
Extracted from page: 34
","Gauthier v. State, No. AND-10-427, 2011 ME 75, 23 A.3d 185, 2011 WL 2611279 (Me. July 05, 2011)
","July 05, 2011",Maine,Abrogated by," 1.  Manley v. State 
123 A.3d 219 , 2015 ME 117 , Me. , (NO. SAG-14-168 )
","Aug. 20, 2015"
"Supreme Judicial Court of Maine. July 07, 2011 25 A.3d 96 2011 WL 2649988
Extracted from page: 35
","Beneficial Maine Inc. v. Carter, No. YOR-10-568, 2011 ME 77, 25 A.3d 96, 2011 WL 2649988 (Me. July 07, 2011)
","July 07, 2011",Maine,Abrogated by," 1.  Bank of New York Mellon v. Shone  
239 A.3d 671 , 2020 ME 122 , Me. , (NO. CUM-19-48 )
","Oct. 22, 2020"
