DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Alaska. May 21, 1976 550 P.2d 359
Extracted from page: 1
","Isakson v. Rickey, No. 2550, 550 P.2d 359 (Alaska May 21, 1976)
","May 21, 1976",Alaska,Abrogated by," 1.  Commercial Fisheries Entry Commission v. Apokedak  
606 P.2d 1255 , Alaska , (NO. 4464 )
","Feb. 05, 1980"
"Supreme Court of Alaska. April 13, 1973 508 P.2d 1192
Extracted from page: 3
","Thessen v. State, No. 1607, 508 P.2d 1192 (Alaska Apr. 13, 1973)
","Apr. 13, 1973",Alaska,Overruled by," 1.  State v. Dunlop  
721 P.2d 604 , Alaska , (NO. S-1163 , S-923 )
","June 13, 1986"
"Supreme Court of Alaska. September 12, 1973 513 P.2d 1104
Extracted from page: 5
","State v. City of Anchorage, No. 1743, 513 P.2d 1104 (Alaska Sep. 12, 1973)
","Sep. 12, 1973",Alaska,Disavowed by," 1.  State v. Alex 
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. December 08, 1975 543 P.2d 406
Extracted from page: 6
","State v. Gibson, No. 2415, 543 P.2d 406 (Alaska Dec. 08, 1975)
","Dec. 08, 1975",Alaska,Overruled by," 1.  State v. Dunlop 
721 P.2d 604 , Alaska , (NO. S-1163 , S-923 )
","June 13, 1986"
"Supreme Court of Alaska. July 14, 1975 538 P.2d 100
Extracted from page: 6
","McCurry v. State, No. 2168, 538 P.2d 100 (Alaska July 14, 1975)
","July 14, 1975",Alaska,Overruled by," 1.  Howe v. State  
589 P.2d 421 , Alaska , (NO. 4129 )
","Jan. 26, 1979"
"Supreme Court of Alaska. December 08, 1975 543 P.2d 218
Extracted from page: 7
","Skagway City School Bd. v. Davis, No. 2265, 543 P.2d 218 (Alaska Dec. 08, 1975)
","Dec. 08, 1975",Alaska,Overruled by," 1.  Diedrich v. City of Ketchikan 
805 P.2d 362 , Alaska , (NO. 3661 , S-3568 , S-3659 )
","Jan. 25, 1991"
"Supreme Court of Alaska. May 21, 1975 536 P.2d 105
Extracted from page: 7
","State v. Campbell, No. 2294, 536 P.2d 105 (Alaska May 21, 1975)
","May 21, 1975",Alaska,Overruled by," 1.  Kimoktoak v. State  
584 P.2d 25 , Alaska , (NO. 3177 )
","Sep. 01, 1978"
"Supreme Court of Alaska. May 21, 1975 535 P.2d 1043
Extracted from page: 8
","Layland v. State, No. 2264, 535 P.2d 1043 (Alaska May 21, 1975)
","May 21, 1975",Alaska,Overruled by," 1.  Anchorage v. Geber 
592 P.2d 1187 , Alaska , (NO. 3827 , 4016 , 4037 , 4046 )
","Mar. 30, 1979"
"Supreme Court of Alaska. May 21, 1975 535 P.2d 1043
Extracted from page: 8
","Layland v. State, No. 2264, 535 P.2d 1043 (Alaska May 21, 1975)
","May 21, 1975",Alaska,Overruled by," 2.  State v. Blank 
90 P.3d 156 , Alaska , (NO. S-9721 )
","Apr. 30, 2004"
"Supreme Court of Alaska. April 03, 1975 534 P.2d 528 94 A.L.R.3d 621
Extracted from page: 8
","McGalliard v. Liberty Leasing Co. of Alaska, Inc., No. 2003, 534 P.2d 528, 94 A.L.R.3d 621, 16 UCC Rep. Serv. 906 (Alaska Apr. 03, 1975)
","Apr. 03, 1975",Alaska,Overruled by," 1.  Western Enterprises, Inc. v. Arctic Office Machines, Inc. 
667 P.2d 1232 , 36 UCC Rep.Serv. 1331 , Alaska , (NO. 2707 , 6851 )
","July 29, 1983"
"Supreme Court of Alaska. November 12, 1975 542 P.2d 251
Extracted from page: 9
","Poulin v. Zartman, No. 2120, 542 P.2d 251 (Alaska Nov. 12, 1975)
","Nov. 12, 1975",Alaska,Disavowed by," 1.  State v. Alex 
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. June 23, 1969 456 P.2d 462
Extracted from page: 9
","Martin v. City of Fairbanks, No. 1048, 456 P.2d 462 (Alaska June 23, 1969)
","June 23, 1969",Alaska,Overruled by," 1.  Whitton v. State 
479 P.2d 302 , Alaska , (NO. 1153 )
","Dec. 23, 1970"
"Supreme Court of Alaska. April 18, 1969 453 P.2d 412
Extracted from page: 10
","Amick v. Metropolitan Mortg. & Securities Co., No. 951, 453 P.2d 412 (Alaska Apr. 18, 1969)
","Apr. 18, 1969",Alaska,Overruled by," 1.  Wickwire v. City and Borough of Juneau 
557 P.2d 783 , Alaska , (NO. 2760 , 2772 )
","Dec. 06, 1976"
"Supreme Court of Alaska. July 21, 1969 457 P.2d 231
Extracted from page: 10
","Merrill v. State, No. 1037, 457 P.2d 231 (Alaska July 21, 1969)
","July 21, 1969",Alaska,Overruled by," 1.  Donnelly v. State 
516 P.2d 396 , Alaska , (NO. 1808 )
","Nov. 30, 1973"
"Supreme Court of Alaska. December 31, 1981 638 P.2d 671
Extracted from page: 12
","Nazareno v. Urie, No. 4807, 638 P.2d 671 (Alaska Dec. 31, 1981)
","Dec. 31, 1981",Alaska,Overruled by," 1.  Kavorkian v. Tommy’s Elbow Room, Inc.  
711 P.2d 521 , Alaska , (NO. 3003 , S-62 , S-79 )
","Dec. 27, 1985"
"Supreme Court of Alaska. January 16, 1981 622 P.2d 429
Extracted from page: 12
","Rostel v. Rostel, No. 5077, 622 P.2d 429 (Alaska Jan. 16, 1981)
","Jan. 16, 1981",Alaska,Overruled by," 1.  Moffitt v. Moffitt 
749 P.2d 343 , Alaska , (NO. 3261 , S-1656 )
","Jan. 15, 1988"
"Supreme Court of Alaska. February 20, 1981 624 P.2d 275
Extracted from page: 13
","Vessell v. State, No. 2295, 624 P.2d 275 (Alaska Feb. 20, 1981)
","Feb. 20, 1981",Alaska,Overruled by," 1.  Young v. State  
374 P.3d 395 , Alaska , (NO. S-15665 )
","June 17, 2016"
"Supreme Court of Alaska. May 01, 1981 627 P.2d 641
Extracted from page: 14
","Van Horn Lodge, Inc. v. White, No. 2336, 627 P.2d 641 (Alaska May 01, 1981)
","May 01, 1981",Alaska,Overruled by," 1.  Lee Houston & Associates, Ltd. v. Racine  
806 P.2d 848 , Alaska , (NO. 3668 )
","Mar. 01, 1991"
"Supreme Court of Alaska. March 13, 1981 625 P.2d 297
Extracted from page: 15
","Hinchey v. Hinchey, No. 2312, 625 P.2d 297 (Alaska Mar. 13, 1981)
","Mar. 13, 1981",Alaska,Overruled by," 1.  Dowling v. Dowling 
679 P.2d 480 , Alaska , (NO. 2809 , 6454 )
","Mar. 30, 1984"
"Supreme Court of Alaska. March 23, 1979 592 P.2d 367
Extracted from page: 21
","White v. Alaska Ins. Guar. Ass'n, No. 3796, 592 P.2d 367 (Alaska Mar. 23, 1979)
","Mar. 23, 1979",Alaska,Disavowed by," 1.  State v. Alex  
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. November 09, 1979 602 P.2d 452
Extracted from page: 21
","Holden v. State, No. 3753, 602 P.2d 452 (Alaska Nov. 09, 1979)
","Nov. 09, 1979",Alaska,Overruled by," 1.  Young v. State  
374 P.3d 395 , Alaska , (NO. S-15665 )
","June 17, 2016"
"Supreme Court of Alaska. December 28, 1979 604 P.2d 1099
Extracted from page: 21
","O'Leary v. State, No. 3466, 604 P.2d 1099 (Alaska Dec. 28, 1979)
","Dec. 28, 1979",Alaska,Overruled by," 1.  Evans v. State 
645 P.2d 155 , Alaska , (NO. 2505 , 4086 )
","May 21, 1982"
"Supreme Court of Alaska. September 07, 1979 599 P.2d 700
Extracted from page: 23
","Eben v. State, No. 3525, 599 P.2d 700 (Alaska Sep. 07, 1979)
","Sep. 07, 1979",Alaska,Disavowed by," 1.  Copelin v. State  
659 P.2d 1206 , Alaska , (NO. 2617 , 5453 , 5708 )
","Feb. 18, 1983"
"Supreme Court of Alaska. April 06, 1979 594 P.2d 38
Extracted from page: 23
","Sturm, Ruger & Co., Inc. v. Day, No. 3092, 594 P.2d 38 (Alaska Apr. 06, 1979)
","Apr. 06, 1979",Alaska,Overruled by," 1.  Dura Corp. v. Harned 
703 P.2d 396 , Prod.Liab.Rep. (CCH) P 10,842 , Alaska , (NO. S-445 )
","July 19, 1985"
"Supreme Court of Alaska. May 11, 1979 595 P.2d 626 1979 WL 531148
Extracted from page: 23
","City and Borough of Juneau v. Thibodeau, No. 3636, 595 P.2d 626, 1979 WL 531148 (Alaska May 11, 1979)
","May 11, 1979",Alaska,Disavowed by," 1.  State v. Alex 
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. December 30, 1960 358 P.2d 375
Extracted from page: 24
","Knudsen v. City of Anchorage, No. 58, 358 P.2d 375 (Alaska Dec. 30, 1960)
","Dec. 30, 1960",Alaska,Overruled by," 1.  Roberts v. State 
458 P.2d 340 , Alaska , (NO. 992 )
","Sep. 05, 1969"
"Supreme Court of Alaska. December 30, 1960 358 P.2d 375
Extracted from page: 24
","Knudsen v. City of Anchorage, No. 58, 358 P.2d 375 (Alaska Dec. 30, 1960)
","Dec. 30, 1960",Alaska,Overruled by," 2.  Glasgow v. State
469 P.2d 682 , Alaska , (NO. 1049 )
","May 29, 1970"
"Supreme Court of Alaska. December 30, 1960 358 P.2d 375
Extracted from page: 24
","Knudsen v. City of Anchorage, No. 58, 358 P.2d 375 (Alaska Dec. 30, 1960)
","Dec. 30, 1960",Alaska,Overruled by," 3.  Baker v. City of Fairbanks  
471 P.2d 386 , Alaska , (NO. 1141 )
","June 05, 1970"
"Supreme Court of Alaska. May 01, 2015 349 P.3d 162 2015 WL 1958674
Extracted from page: 25
","Payton S. v. State, Dept. of Health and Social Services, Office of Children's Services, No. S-15581, 349 P.3d 162, 2015 WL 1958674 (Alaska May 01, 2015)
","May 01, 2015",Alaska,Abrogated by," 1.  State v. Cissy A.  
513 P.3d 999 , Alaska , (NO. S-18088 , S-18092 )
","July 22, 2022"
"Supreme Court of Alaska. July 03, 2008 186 P.3d 568 2008 WL 2612031
Extracted from page: 25
","Edenshaw v. Safeway, Inc., No. S-12583, 186 P.3d 568, 2008 WL 2612031 (Alaska July 03, 2008)
","July 03, 2008",Alaska,Abrogated by," 1.  Buntin v. Schlumberger Technology Corporation 
487 P.3d 595 , 171 Lab.Cas. P 62,118 , 2021 Wage & Hour Cas.2d (BNA) 219,868 , Alaska , (NO. S-17309 , S-17519 )
","June 11, 2021"
"Supreme Court of Alaska. September 19, 2008 193 P.3d 295 2008 WL 4276204
Extracted from page: 26
","In re Guardianship of McGregory, No. S-12597, 193 P.3d 295, 2008 WL 4276204 (Alaska Sep. 19, 2008)
","Sep. 19, 2008",Alaska,Abrogated by," 1.  In re Vernon H.  
332 P.3d 565 , Alaska , (NO. S-14960 )
","Aug. 22, 2014"
"Supreme Court of Alaska. January 04, 2008 177 P.3d 258 2008 WL 54204
Extracted from page: 27
","Millette v. Millette, No. S-12107, 177 P.3d 258, 2008 WL 54204 (Alaska Jan. 04, 2008)
","Jan. 04, 2008",Alaska,Overruled by," 1.  Geldermann v. Geldermann  
428 P.3d 477 , Alaska , (NO. S-16381 , S-16401 )
","Aug. 31, 2018"
"Supreme Court of Alaska. September 12, 2008 193 P.3d 719 2008 WL 4182741
Extracted from page: 27
","Braun v. Borough, No. S-12050, 193 P.3d 719, 2008 WL 4182741 (Alaska Sep. 12, 2008)
","Sep. 12, 2008",Alaska,Abrogated by," 1.  Matter of 2021 Redistricting Cases  
528 P.3d 40 , Alaska , (NO. 18332 , 18419 )
","Apr. 21, 2023"
"Supreme Court of Alaska. July 01, 2016 375 P.3d 51 2016 WL 3600217
Extracted from page: 28
","Matter of Mark V., No. S-15536, 375 P.3d 51, 2016 WL 3600217 (Alaska July 01, 2016)
","July 01, 2016",Alaska,Abrogated by," 1.  Matter of Naomi B. 
435 P.3d 918 , Alaska , (NO. S-15859 , S-16467 )
","Jan. 11, 2019"
"Supreme Court of Alaska. March 25, 2016 370 P.3d 1101 2016 WL 1171299
Extracted from page: 28
","Attorneys Liability Protection Society, Inc., v. Ingaldson Fitzgerald, P.C., No. S-15683, 370 P.3d 1101, 2016 WL 1171299 (Alaska Mar. 25, 2016)
","Mar. 25, 2016",Alaska,Abrogated by," 1.  Buntin v. Schlumberger Technology Corporation  
487 P.3d 595 , 171 Lab.Cas. P 62,118 , 2021 Wage & Hour Cas.2d (BNA) 219,868 , Alaska , (NO. S-17309 , S-17519 )
","June 11, 2021"
"Supreme Court of Alaska. November 04, 2016 382 P.3d 1168 2016 WL 6543323
Extracted from page: 28
","Metcalfe v. State, No. S-15528, 382 P.3d 1168, 62 Employee Benefits Cas. 2889, 2016 WL 6543323 (Alaska Nov. 04, 2016)
","Nov. 04, 2016",Alaska,Abrogated by," 1.  Hahn v. GEICO Choice Insurance Company  
420 P.3d 1160 , Alaska , (NO. S-16441 )
","May 11, 2018"
"Supreme Court of Alaska. October 05, 2001 31 P.3d 1284 2001 WL 1173973
Extracted from page: 2
","Pauley v. Anchorage School Dist., No. S-9213, 31 P.3d 1284, 157 Ed. Law Rep. 363, 2001 WL 1173973 (Alaska Oct. 05, 2001)
","Oct. 05, 2001",Alaska,Abrogated by," 1.  Lane v. City of Juneau  
421 P.3d 83 , Alaska , (NO. S-16102 )
","Apr. 27, 2018"
"Supreme Court of Alaska. April 12, 2001 21 P.3d 344 2001 WL 370223
Extracted from page: 5
","Federal Deposit Ins. Corp. v. Laidlaw Transit, Inc., No. S-8540, 21 P.3d 344, 52 ERC 1488, 2001 WL 370223 (Alaska Apr. 12, 2001)
","Apr. 12, 2001",Alaska,Abrogated by," 1.  Buntin v. Schlumberger Technology Corporation  
487 P.3d 595 , 171 Lab.Cas. P 62,118 , 2021 Wage & Hour Cas.2d (BNA) 219,868 , Alaska , (NO. S-17309 , S-17519 )
","June 11, 2021"
"Supreme Court of Alaska. December 18, 1992 843 P.2d 1214 1992 WL 372220
Extracted from page: 10
","Matter of F.P., No. 3906, 843 P.2d 1214, 1992 WL 372220 (Alaska Dec. 18, 1992)
","Dec. 18, 1992",Alaska,Overruled by," 1.  In re C.R.H. 
29 P.3d 849 , Alaska , (NO. S-9677 )
","Aug. 31, 2001"
"Supreme Court of Alaska. July 29, 1974 525 P.2d 12 1974 WL 450553
Extracted from page: 13
","Alaska Public Emp. Ass'n v. State, No. 1999, 525 P.2d 12 (Alaska July 29, 1974)
","July 29, 1974",Alaska,Disavowed by," 2.  State v. Alex 
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. May 22, 1974 522 P.2d 543
Extracted from page: 14
","Hendricks v. Knik Supply, Inc., No. 1894, 522 P.2d 543 (Alaska May 22, 1974)
","May 22, 1974",Alaska,Disavowed by," 1.  Alyeska Pipeline Service Co. v. O’Kelley 
645 P.2d 767 , Alaska , (NO. 2510 , 5136 , 5137 )
","May 28, 1982"
"Supreme Court of Alaska. November 22, 1974 528 P.2d 450
Extracted from page: 14
","Roderick v. Sullivan, No. 2243, 528 P.2d 450 (Alaska Nov. 22, 1974)
","Nov. 22, 1974",Alaska,Disavowed by," 1.  State v. Alex 
646 P.2d 203 , Alaska , (NO. 2488 , 5065 , 5086 , 5142 )
","Apr. 23, 1982"
"Supreme Court of Alaska. November 15, 1974 528 P.2d 456 1974 WL 451941
Extracted from page: 15
","Boucher v. Engstrom, No. 2232, 528 P.2d 456 (Alaska Nov. 15, 1974)
","Nov. 15, 1974",Alaska,Overruled by," 1.  McAlpine v. University of Alaska  
762 P.2d 81 , 49 Ed. Law Rep. 803 , Alaska , (NO. 3382 , S-2674 )
","Sep. 09, 1988"
"Supreme Court of Alaska. August 11, 2000 6 P.3d 264 2000 WL 1137283
Extracted from page: 16
","Kim v. National Indem. Co., No. 5305, 6 P.3d 264, 2000 WL 1137283 (Alaska Aug. 11, 2000)
","Aug. 11, 2000",Alaska,Overruled by," 1.  Shaw v. State Farm Mut. Auto. Ins. Companies 
19 P.3d 588 , Alaska , (NO. S-9257 )
","Mar. 16, 2001"
"Supreme Court of Alaska. December 15, 2000 14 P.3d 946 2000 WL 1839722
Extracted from page: 16
","L.G. v. State, Dept. of Health and Social Services, No. S-9140, 14 P.3d 946, 2000 WL 1839722 (Alaska Dec. 15, 2000)
","Dec. 15, 2000",Alaska,Abrogated by," 1.  State v. Cissy A.  
513 P.3d 999 , Alaska , (NO. S-18088 , S-18092 )
","July 22, 2022"
"Supreme Court of Alaska. May 19, 2000 2 P.3d 78 2000 WL 641056
Extracted from page: 17
","Samaniego v. City of Kodiak, No. 5275, 2 P.3d 78, 2000 WL 641056 (Alaska May 19, 2000)
","May 19, 2000",Alaska,Overruled by," 1.  Sheldon v. City of Ambler  
178 P.3d 459 , Alaska , (NO. S-12298 )
","Mar. 14, 2008"
"Supreme Court of Alaska. November 06, 1987 744 P.2d 1173
Extracted from page: 19
","Matter of K.E., No. 3242, 744 P.2d 1173 (Alaska Nov. 06, 1987)
","Nov. 06, 1987",Alaska,Overruled by," 1.  In re C.R.H. 
29 P.3d 849 , Alaska , (NO. S-9677 )
","Aug. 31, 2001"
"Supreme Court of Alaska. November 27, 1987 745 P.2d 1371 1987 WL 20803
Extracted from page: 19
","Langdon v. Champion, No. S-1919, 745 P.2d 1371, 56 USLW 2378, 1987 WL 20803 (Alaska Nov. 27, 1987)
","Nov. 27, 1987",Alaska,Overruled by," 1.  Harrold-Jones v. Drury  
422 P.3d 568 , Alaska , (NO. S-16436 )
","June 22, 2018"
"Supreme Court of Alaska. October 30, 1987 744 P.2d 658
Extracted from page: 20
","Pattee v. Pattee, No. S-1651, 744 P.2d 658 (Alaska Oct. 30, 1987)
","Oct. 30, 1987",Alaska,Overruled by," 1.  Nass v. Seaton  
904 P.2d 412 , Alaska , (NO. 4275 , S-5827 )
","Oct. 20, 1995"
"Supreme Court of Alaska. March 29, 1996 914 P.2d 206 1996 WL 141648 107
Extracted from page: 23
","Brown v. Brown, No. S-6816, 914 P.2d 206, 1996 WL 141648 (Alaska Mar. 29, 1996)
","Mar. 29, 1996",Alaska,Abrogated by," 1.  Beals v. Beals 
303 P.3d 453 , Alaska , (NO. S-14688 )
","June 28, 2013"
"Supreme Court of Alaska. October 30, 1984 690 P.2d 1225
Extracted from page: 27
","Wood v. Superior Court, No. 2884, 690 P.2d 1225 (Alaska Oct. 30, 1984)
","Oct. 30, 1984",Alaska,Overruled by," 1.  DeLisio v. Alaska Superior Court  
740 P.2d 437 , Alaska , (NO. 3200 , S-608 )
","July 21, 1987"
"Supreme Court of Alaska. June 25, 2010 233 P.3d 1091 2010 WL 2541144
Extracted from page: 2
","Sparks v. Sparks, No. S-12935, 233 P.3d 1091, 2010 WL 2541144 (Alaska June 25, 2010)
","June 25, 2010",Alaska,Overruled by," 1.  Engstrom v. Engstrom  
350 P.3d 766 , Alaska , (NO. S-14752 )
","May 15, 2015"
"Supreme Court of Alaska. February 25, 1983 660 P.2d 428
Extracted from page: 3
","Yukon Equipment, Inc. v. Gordon, No. 2630, 660 P.2d 428 (Alaska Feb. 25, 1983)
","Feb. 25, 1983",Alaska,Overruled by," 1.  Williford v. L.J. Carr Investments, Inc.  
783 P.2d 235 , Alaska , (NO. 3530 , S-2519 )
","Nov. 24, 1989"
"Supreme Court of Alaska. May 13, 1983 664 P.2d 562
Extracted from page: 3
","State, Dept. of Natural Resources v. Dupree, No. 2668, 664 P.2d 562 (Alaska May 13, 1983)
","May 13, 1983",Alaska,Overruled by," 1.  Brunke v. Rogers & Babler  
714 P.2d 795 , Alaska , (NO. 3020 , S-680 )
","Feb. 21, 1986"
"Supreme Court of Alaska. July 29, 1983 667 P.2d 1223
Extracted from page: 4
","McKibben v. Mohawk Oil Co., Ltd., No. 2706, 667 P.2d 1223 (Alaska July 29, 1983)
","July 29, 1983",Alaska,Disavowed by," 1.  Wien Air Alaska v. Bubbel  
723 P.2d 627 , Alaska , (NO. S-854 , S-878 )
","Aug. 22, 1986"
"Supreme Court of Alaska. December 13, 2013 314 P.3d 535 2013 WL 6516413
Extracted from page: 7
","Glover v. Ranney, No. S-14610, 314 P.3d 535, 2013 WL 6516413 (Alaska Dec. 13, 2013)
","Dec. 13, 2013",Alaska,Abrogated by," 1.  Howell v. Howell 
137 S.Ct. 1400 , 581 U.S. 214 , 197 L.Ed.2d 781 , 85 USLW 4245 , 17 Cal. Daily Op. Serv. 4423 , 2017 Daily Journal D.A.R. 4449 , 26 Fla. L. Weekly Fed. S 568 , U.S.Ariz. , (NO. 15-1031 )
","May 15, 2017"
"Supreme Court of Alaska. January 09, 2013 291 P.3d 957 2013 WL 120914
Extracted from page: 7
","Thea G. v. State, Dept. of Health & Social Services, Office of Children's Services, No. S-14663, 291 P.3d 957, 2013 WL 120914 (Alaska Jan. 09, 2013)
","Jan. 09, 2013",Alaska,Abrogated by," 1.  State v. Cissy A.  
513 P.3d 999 , Alaska , (NO. S-18088 , S-18092 )
","July 22, 2022"
"Supreme Court of Alaska. November 05, 2004 100 P.3d 881 2004 WL 2486272
Extracted from page: 14
","Fred Meyer of Alaska, Inc. v. Bailey, No. S-10958, 100 P.3d 881, 2004 WL 2486272 (Alaska Nov. 05, 2004)
","Nov. 05, 2004",Alaska,Overruled by," 1.  Buntin v. Schlumberger Technology Corporation  
487 P.3d 595 , 171 Lab.Cas. P 62,118 , 2021 Wage & Hour Cas.2d (BNA) 219,868 , Alaska , (NO. S-17309 , S-17519 )
","June 11, 2021"
"Supreme Court of Alaska. April 30, 2004 90 P.3d 147 2004 WL 926063
Extracted from page: 15
","Cline v. Cline, No. S-10821, 90 P.3d 147, 2004 WL 926063 (Alaska Apr. 30, 2004)
","Apr. 30, 2004",Alaska,Abrogated by," 1.  Gross v. Wilson  
424 P.3d 390 , Alaska , (NO. S-16302 )
","July 27, 2018"
"Supreme Court of Alaska. September 02, 2011 260 P.3d 1046 2011 WL 3862750
Extracted from page: 17
","James v. State, Dept. of Corrections, No. S-13916, 260 P.3d 1046, 2011 WL 3862750 (Alaska Sep. 02, 2011)
","Sep. 02, 2011",Alaska,Overruled by," 1.  Walker v. State, Department of Corrections  
421 P.3d 74 , Alaska , (NO. S-16202 )
","Apr. 27, 2018"
"Supreme Court of Alaska. April 15, 2011 251 P.3d 1008 2011 WL 1441856
Extracted from page: 17
","Cameron v. Chang-Craft, No. S-13489, 251 P.3d 1008, 2011 WL 1441856 (Alaska Apr. 15, 2011)
","Apr. 15, 2011",Alaska,Abrogated by," 1.  Christensen v. Alaska Sales & Service, Inc. 
335 P.3d 514 , Prod.Liab.Rep. (CCH) P 19,485 , Alaska , (NO. S-14963 )
","Oct. 10, 2014"
"Supreme Court of Alaska. January 11, 1989 774 P.2d 786 1989 WL 51123
Extracted from page: 23
","Finkelstein v. Stout, No. S-3107, 774 P.2d 786, 1989 WL 51123 (Alaska Jan. 11, 1989)
","Jan. 11, 1989",Alaska,Abrogated by," 1.  Nageak v. Mallott  
426 P.3d 930 , Alaska , (NO. S-16462 , S-16492 , S-16494 )
","Aug. 31, 2018"
"Supreme Court of Alaska. February 17, 1989 768 P.2d 1112 1989 WL 11808
Extracted from page: 24
","Messerli v. Department of Natural Resources, State of Alaska, No. 3412, 768 P.2d 1112, 1989 WL 11808 (Alaska Feb. 17, 1989)
","Feb. 17, 1989",Alaska,Abrogated by," 1.  Olson v. State, Dept. of Natural Resources 
799 P.2d 289 , Alaska , (NO. 3623 , 3AN-87-8270 CI , 3AN-88-1497 CI , S-3246 )
","Aug. 03, 1990"
"Supreme Court of Alaska. July 24, 2020 467 P.3d 1091 2020 WL 4249431
Extracted from page: 25
","Matter of April S., No. S-17544, 467 P.3d 1091, 2020 WL 4249431 (Alaska July 24, 2020)
","July 24, 2020",Alaska,Abrogated by," 1.  State v. Cissy A.  
513 P.3d 999 , Alaska , (NO. S-18088 , S-18092 )
","July 22, 2022"
"Supreme Court of Alaska. October 30, 2020 474 P.3d 1153 2020 WL 6373346
Extracted from page: 25
","Department of Health & Social Services , Office of Children's Services v. Zander B., No. S-17399, 474 P.3d 1153, 2020 WL 6373346 (Alaska Oct. 30, 2020)
","Oct. 30, 2020",Alaska,Overruled by," 1.  Blythe P. v. Department of Health & Social Services, Office of Children’s Services  
524 P.3d 238 , Alaska , (NO. S-18296 )
","Feb. 10, 2023"
"Supreme Court of Alaska. June 11, 1965 403 P.2d 34
Extracted from page: 26
","Maier v. City of Ketchikan, No. 489, 403 P.2d 34 (Alaska June 11, 1965)
","June 11, 1965",Alaska,Overruled by," 1.  Johnson v. City of Fairbanks 
583 P.2d 181 , Alaska , (NO. 3444 )
","July 28, 1978"
"Supreme Court of Alaska. April 13, 2007 156 P.3d 371 2007 WL 1098416
Extracted from page: 27
","Wetherhorn v. Alaska Psychiatric Institute, No. S-11939, 156 P.3d 371, 2007 WL 1098416 (Alaska Apr. 13, 2007)
","Apr. 13, 2007",Alaska,Overruled by," 1.  Matter of Naomi B.  
435 P.3d 918 , Alaska , (NO. S-15859 , S-16467 )
","Jan. 11, 2019"
"Supreme Court of Alaska. September 30, 1976 554 P.2d 1148
Extracted from page: 29
","Trans-World Investments v. Drobny, No. 2990, 554 P.2d 1148 (Alaska Sep. 30, 1976)
","Sep. 30, 1976",Alaska,Abrogated by," 1.  Harrold-Jones v. Drury  
422 P.3d 568 , Alaska , (NO. S-16436 )
","June 22, 2018"
