DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Florida. May 12, 1976 333 So.2d 9
Extracted from page: 32
","Shevin ex rel. State v. Public Service Commission, No. 48404, 333 So. 2d 9 (Fla. May 12, 1976)
","May 12, 1976",Florida,Abrogated by," 1.  In re Emergency Amendments to Rules of Appellate Procedure. 
381 So.2d 1370 , Fla. , (NO. 50409-C )
","Mar. 27, 1980"
"Supreme Court of Florida. January 14, 1976 327 So.2d 18
Extracted from page: 39
","State v. Jones, No. 45802, 327 So. 2d 18 (Fla. Jan. 14, 1976)
","Jan. 14, 1976",Florida,Overruled by," 1.  State v. Holmes 
360 So.2d 380 , Fla. , (NO. 51608 )
","Apr. 27, 1978"
"Supreme Court of Florida. March 22, 1979 369 So.2d 943
Extracted from page: 41
","David v. State, No. 52394, 369 So. 2d 943 (Fla. Mar. 22, 1979)
","Mar. 22, 1979",Florida,Disavowed by," 1.  Long v. State 
494 So.2d 213 , 11 Fla. L. Weekly 489 , Fla. , (NO. 67,031 , 67,091 )
","Sep. 18, 1986"
"Supreme Court of Florida. March 15, 1979 371 So.2d 482
Extracted from page: 46
","Hallman v. State, No. 51633, 371 So. 2d 482 (Fla. Mar. 15, 1979)
","Mar. 15, 1979",Florida,Abrogated by," 1.  Jones v. State  
591 So.2d 911 , 16 Fla. L. Weekly S745 , Fla. , (NO. 78,907 )
","Nov. 14, 1991"
"Supreme Court of Florida. March 31, 1983 430 So.2d 440
Extracted from page: 57
","State v. Meyer, No. 62,257, 430 So. 2d 440 (Fla. Mar. 31, 1983)
","Mar. 31, 1983",Florida,Abrogated by," 1.  State v. District Court of Appeal of Florida, First Dist. 
569 So.2d 439 , 15 Fla. L. Weekly S577 , Fla. , (NO. 75,563 )
","Nov. 01, 1990"
"Supreme Court of Florida. June 06, 1939 138 Fla. 492 189 So. 708
Extracted from page: 8
","State ex rel. Green v. Capehart, 138 Fla. 492, 189 So. 708 (Fla. June 06, 1939)
","June 06, 1939",Florida,Overruled by," 1.  Headley v. Selkowitz  
171 So.2d 368 , 12 A.L.R.3d 1443 , Fla. , (NO. 33480 )
","Jan. 20, 1965"
"Supreme Court of Florida, Division B. December 19, 1939 141 Fla. 155 192 So. 621
Extracted from page: 8
","Clark v. Atlantic Coast Line R. Co., 141 Fla. 155, 192 So. 621 (Fla. Dec. 19, 1939)
","Dec. 19, 1939",Florida,Abrogated by," 1.  Florida Power Corp. v. Webster 
760 So.2d 120 , 25 Fla. L. Weekly S384 , Fla. , (NO. SC95122 )
","May 18, 2000"
"25, 1939 139 Fla. 458 190 So. 789
Extracted from page: 8
","Wartmann v. Burleson, 139 Fla. 458, 190 So. 789 (Fla. July 25, 1939)
","July 25, 1939",Florida,Abrogated by," 1.  In re Carpenter’s Estate 
253 So.2d 697 , Fla. , (NO. 40359 )
","June 09, 1971"
"19, 1939 141 Fla. 132 192 So. 802
Extracted from page: 13
","Haddock v. State, 141 Fla. 132, 192 So. 802 (Fla. Dec. 19, 1939)
","Dec. 19, 1939",Florida,Overruled by," 1.  Strazzulla v. Hendrick 
177 So.2d 1 , Fla. , (NO. 33968 )
","June 30, 1965"
"Supreme Court of Florida. September 18, 1957 97 So.2d 16
Extracted from page: 16
","Dahlke v. Dahlke, 97 So. 2d 16 (Fla. Sep. 18, 1957)
","Sep. 18, 1957",Florida,Overruled by," 1.  Bohn v. Rhoades 
121 So.2d 777 , Fla.
","June 17, 1960"
"06, 1957 93 So.2d 351
Extracted from page: 16
","Hinchee v. Fisher, 93 So. 2d 351 (Fla. Mar. 06, 1957)
","Mar. 06, 1957",Florida,Overruled by," 1.  May v. State ex rel. Ervin 
96 So.2d 126 , Fla.
","June 19, 1957"
"16, 1952 62 So.2d 1
Extracted from page: 24
","Florida State Bd. of Architecture v. Seymour, 62 So. 2d 1 (Fla. Dec. 16, 1952)
","Dec. 16, 1952",Florida,Overruled by," 1.  Headley v. Baron 
228 So.2d 281 , Fla. , (NO. 37579 )
","July 16, 1969"
"04, 1952 62 So.2d 427
Extracted from page: 29
","Moore v. Boyd, 62 So. 2d 427 (Fla. Nov. 04, 1952)
","Nov. 04, 1952",Florida,Overruled by," 1.  Stevenson v. Arnold 
250 So.2d 270 , Fla. , (NO. 40833 )
","June 30, 1971"
"20, 1952 62 So.2d 43
Extracted from page: 30
","Borrego v. State, 62 So. 2d 43 (Fla. May 20, 1952)
","May 20, 1952",Florida,Overruled by," 1.  Perez v. State 
81 So.2d 201 , Fla.
","Sep. 21, 1955"
"29, 1952 57 So.2d 427
Extracted from page: 30
","Thomas Awning Co. v. Morgan, 57 So. 2d 427 (Fla. Feb. 29, 1952)
","Feb. 29, 1952",Florida,Overruled by,"1.  Villanueva v. Shayne, Inc. 
96 So.2d 537 , Fla.
","July 31, 1957"
"04, 1952 56 So.2d 509
Extracted from page: 31
","Seaboard Air Line R. Co. v. Martin, 56 So. 2d 509 (Fla. Jan. 04, 1952)
","Jan. 04, 1952",Florida,Overruled by," 1.  Loftin v. Nolin 
86 So.2d 161 , 59 A.L.R.2d 1257 , Fla.
","Feb. 10, 1956"
"03, 1952 59 So.2d 366 30 L.R.R.M. (BNA) 2301
Extracted from page: 32
","Hotel & Restaurants Emp. & Bartenders' Union Local No. 156, American Federation of Labor v. Cothron, 59 So. 2d 366, 30 L.R.R.M. (BNA) 2301, 21 Lab. Cas. P 67002 (Fla. June 03, 1952)
","June 03, 1952",Florida,Overruled by," 1.  Boca Raton Club v. Hotel Emp. Union, Local No. 255 (A. F. of L.)  
83 So.2d 11 , 36 L.R.R.M. (BNA) 2775 , 29 Lab.Cas. P 69,513 , Fla.
","Oct. 19, 1955"
"12, 1952 60 So.2d 663
Extracted from page: 33
","Adams v. Housing Authority of City of Daytona Beach, 60 So. 2d 663 (Fla. Aug. 12, 1952)
","Aug. 12, 1952",Florida,Overruled by," 1.  Baycol, Inc. v. Downtown Development Authority of City of Fort Lauderdale 
315 So.2d 451 , Fla. , (NO. 45103 )
","June 23, 1975"
"14, 1952 61 So.2d 420
Extracted from page: 36
","Ripley v. Ewell, 61 So. 2d 420 (Fla. Nov. 14, 1952)
","Nov. 14, 1952",Florida,Overruled by," 1.  Gates v. Foley 
247 So.2d 40 , Fla. , (NO. 39694 )
","Apr. 07, 1971"
"Supreme Court of Florida. December 12, 1922 84 Fla. 646 94 So. 505
Extracted from page: 39
","Jackson v. State, 84 Fla. 646, 94 So. 505 (Fla. Dec. 12, 1922)
","Dec. 12, 1922",Florida,Overruled by," 1.  Franklin v. State 
257 So.2d 21 , Fla. , (NO. 40757 , 40758 )
","Dec. 17, 1971"
"Supreme Court of Florida. August 14, 1922 84 Fla. 206 93 So. 667
Extracted from page: 40
","State v. Shepard, 84 Fla. 206, 93 So. 667 (Fla. Aug. 14, 1922)
","Aug. 14, 1922",Florida,Overruled by," 1.  State v. Watkins  
102 So. 347 , 88 Fla. 392 , Fla.
","Apr. 28, 1923"
"Supreme Court of Florida. July 05, 1921 82 Fla. 93 89 So. 344
Extracted from page: 48
","Ephraim v. State, 82 Fla. 93, 89 So. 344 (Fla. July 05, 1921)
","July 05, 1921",Florida,Overruled by," 1.  Franklin v. State 
257 So.2d 21 , Fla. , (NO. 40757 , 40758 )
","Dec. 17, 1971"
"Supreme Court of Florida. January 01, 1883 19 Fla. 664 1883 WL 2591
Extracted from page: 50
","Basnett v. City of Jacksonville, 19 Fla. 664, 1883 WL 2591 (Fla. 1883)
","June 15, 1883",Florida,Overruled by," 1.  City of Pensacola v. Louisville & N.R. Co. 
21 Fla. 492 , 1885 WL 1790 , Fla.
","June 01, 1885"
"Supreme Court of Florida. January 10, 1890 25 Fla. 917 7 So. 29
Extracted from page: 51
","Savannah, F. & W. Ry. Co. v. Davis, 25 Fla. 917, 7 So. 29 (Fla. Jan. 10, 1890)
","Jan. 10, 1890",Florida,Overruled by," 1.  Jacksonville, T. & K.W. Ry. Co. v. Lockwood 
15 So. 327 , 33 Fla. 573 , Fla.
","May 01, 1894"
"Supreme Court of Florida. November 23, 1891 28 Fla. 511 10 So. 106
Extracted from page: 52
","Adams v. State, 28 Fla. 511, 10 So. 106 (Fla. Nov. 23, 1891)
","Nov. 23, 1891",Florida,Overruled by," 1.  Hannewacker v. City of Jacksonville Beach 
419 So.2d 308 , Fla. , (NO. 61062 )
","July 22, 1982"
"Supreme Court of Florida. June 09, 1892 29 Fla. 494 11 So. 181
Extracted from page: 53
","Brown v. State, 29 Fla. 494, 11 So. 181 (Fla. June 09, 1892)
","June 09, 1892",Florida,Overruled by," 1.  Chapman v. St. Stephens Protestant Episcopal Church 
138 So. 630 , 105 Fla. 683 , Fla.
","Jan. 06, 1932"
"Supreme Court of Florida. August 15, 1892 30 Fla. 41 11 So. 492
Extracted from page: 53
","Baker v. State, 30 Fla. 41, 11 So. 492 (Fla. Aug. 15, 1892)
","Aug. 15, 1892",Florida,Overruled by," 1.  Tipton v. State  
97 So.2d 277 , Fla.
","Oct. 02, 1957"
"Supreme Court of Florida. June 09, 1892 29 Fla. 384 11 So. 176
Extracted from page: 53
","Lovett v. State, 29 Fla. 384, 11 So. 176, 16 L.R.A. 313 (Fla. June 09, 1892)
","June 09, 1892",Florida,Overruled by," 1.  Chapman v. St. Stephens Protestant Episcopal Church 
138 So. 630 , 105 Fla. 683 , Fla.
","Jan. 06, 1932"
"Supreme Court of Florida. June 21, 1887 23 Fla. 308 2 So. 667
Extracted from page: 54
","Savannah, F. & W. Ry. Co. v. Clark, 23 Fla. 308, 2 So. 667 (Fla. June 21, 1887)
","June 21, 1887",Florida,Overruled by," 1.  Webster v. Wailes 
17 So. 571 , 35 Fla. 267 , Fla.
","Jan. 23, 1895"
"June 15, 1887 23 Fla. 355 2 So. 612
Extracted from page: 54
","Jones v. Townsend, 23 Fla. 355, 2 So. 612 (Fla. June 15, 1887)
","June 15, 1887",Florida,Overruled by," 1.  State ex rel. H. E. Wolfe Const. Co. v. Parks 
175 So. 786 , 129 Fla. 50 , Fla.
","July 31, 1937"
"Supreme Court of Florida. June 01, 1884 20 Fla. 800 1884 WL 468
Extracted from page: 55
","Dickson v. State, 20 Fla. 800, 1884 WL 468 (Fla. Jun Term 1884)
",Jun Term 1884,Florida,Abrogated by," 1.  Tingley v. State 
549 So.2d 649 , 14 Fla. L. Weekly 445 , Fla. , (NO. 69,651 )
","Sep. 14, 1989"
"Supreme Court of Florida. January 01, 1884 20 Fla. 661 1884 WL 2085
Extracted from page: 55
","Ballard v. Eckman, 20 Fla. 661, 1884 WL 2085 (Fla. 1884)
","June 15, 1884",Florida,Overruled by," 1.  Oppenheimer v. Guckenheimer 
23 So. 9 , 39 Fla. 617 , Fla.
","Dec. 21, 1897"
"Supreme Court of Florida. June 17, 1886 22 Fla. 637 1 So. 129
Extracted from page: 57
","W.U. Tel. Co. v. Hyer Bros., 22 Fla. 637, 1 So. 129, 1 Am. St. Rep. 222 (Fla. June 17, 1886)
","June 17, 1886",Florida,Overruled by," 1.  W.U. Tel. Co. v. Wilson  
14 So. 1 , 32 Fla. 527 , 22 L.R.A. 434 , 37 Am.St.Rep. 125 , Fla.
","Nov. 08, 1893"
"Supreme Court of Florida. December 13, 1886 22 Fla. 616 1 So. 10
Extracted from page: 57
","Jacksonville St. Ry. Co. v. Chappell, 22 Fla. 616, 1 So. 10 (Fla. Dec. 13, 1886)
","Dec. 13, 1886",Florida,Overruled by," 1.  State ex rel. H. E. Wolfe Const. Co. v. Parks  
175 So. 786 , 129 Fla. 50 , Fla.
","July 31, 1937"
"Supreme Court of Florida. July 15, 1893 32 Fla. 244 13 So. 361
Extracted from page: 59
","Nelson v. State, 32 Fla. 244, 13 So. 361 (Fla. July 15, 1893)
","July 15, 1893",Florida,Overruled by," 1.  Fine v. State
70 So. 379 , 70 Fla. 412 , Fla.
","Nov. 19, 1915"
"Supreme Court of Florida. July 15, 1893 32 Fla. 244 13 So. 361
Extracted from page: 59
","Nelson v. State, 32 Fla. 244, 13 So. 361 (Fla. July 15, 1893)
","July 15, 1893",Florida,Overruled by," 2.  Antone v. State 
382 So.2d 1205 , Fla. , (NO. 50240 )
","Mar. 27, 1980"
"Supreme Court of Florida. October 09, 1893 32 Fla. 387 13 So. 896
Extracted from page: 60
","Simmons v. State, 32 Fla. 387, 13 So. 896 (Fla. Oct. 09, 1893)
","Oct. 09, 1893",Florida,Overruled by," 1.  Daniels v. State 
41 So. 609 , 52 Fla. 18 , Fla.
","July 03, 1906"
"16, 1942 151 Fla. 584 10 So.2d 130
Extracted from page: 60
","Nowling v. State, 151 Fla. 584, 10 So. 2d 130 (Fla. Oct. 16, 1942)
","Oct. 16, 1942",Florida,Overruled by," 1.  Brown v. State  
13 So.2d 458 , 152 Fla. 853 , Fla.
","May 04, 1943"
"26, 1924 88 Fla. 113 101 So. 203
Extracted from page: 5
","Mock v. Evans Light & Ice Co., 88 Fla. 113, 101 So. 203 (Fla. June 26, 1924)
","June 26, 1924",Florida,Overruled by," 1.  Haddock, for Use and Benefit of Wiggins v. Florida Motor Lines Corp. 
9 So.2d 98 , 150 Fla. 848 , Fla.
","June 30, 1942"
"22, 1924 88 Fla. 285 102 So. 252
Extracted from page: 5
","R.E.L. McCaskill Co. v. Dekle, 88 Fla. 285, 102 So. 252 (Fla. Oct. 22, 1924)
","Oct. 22, 1924",Florida,Overruled by," 1.  Clements v. Leonard  
70 So.2d 840 , Fla.
","Mar. 02, 1954"
"Supreme Court of Florida. November 20, 1997 701 So.2d 865 1997 WL 717873
Extracted from page: 6
","McEachern v. State, No. 89,859, 701 So. 2d 865, 22 Fla. L. Weekly S723, 1997 WL 717873 (Fla. Nov. 20, 1997)
","Nov. 20, 1997",Florida,Abrogated by," 1.  State v. Powell 
703 So.2d 444 , 22 Fla. L. Weekly S715 , Fla. , (NO. 89,964 )
","Nov. 20, 1997"
"Supreme Court of Florida. September 04, 1997 699 So.2d 235 1997 WL 539436
Extracted from page: 15
","Abernethy v. Fishkin, No. 87,957, 699 So. 2d 235, 22 Fla. L. Weekly S533, 1997 WL 539436 (Fla. Sep. 04, 1997)
","Sep. 04, 1997",Florida,Abrogated by," 1.  Howell v. Howell  
137 S.Ct. 1400 , 581 U.S. 214 , 197 L.Ed.2d 781 , 85 USLW 4245 , 17 Cal. Daily Op. Serv. 4423 , 2017 Daily Journal D.A.R. 4449 , 26 Fla. L. Weekly Fed. S 568 , U.S.Ariz. , (NO. 15-1031 )
","May 15, 2017"
"Supreme Court of Florida. July 10, 1997 699 So.2d 988 1997 WL 377595
Extracted from page: 23
","Escobar v. State, No. 77736, 699 So. 2d 988, 22 Fla. L. Weekly S623, 22 Fla. L. Weekly S414, 1997 WL 377595 (Fla. July 10, 1997)
","July 10, 1997",Florida,Abrogated by," 1.  Connor v. State 
803 So.2d 598 , 26 Fla. L. Weekly S579 , Fla. , (NO. SC93697 )
","Sep. 06, 2001"
"Supreme Court of Florida. January 01, 1872 14 Fla. 130 1872 WL 2153
Extracted from page: 30
","Fridenberg v. Robinson, 14 Fla. 130, 1872 WL 2153 (Fla. 1872)
","June 15, 1872",Florida,Overruled by," 1.  Weaver v. State 
50 So. 539 , 58 Fla. 135 , Fla.
","Oct. 26, 1909"
"Supreme Court of Florida. January 01, 1859 8 Fla. 276 1859 WL 2321
Extracted from page: 30
","Jones v. Dexter, 8 Fla. 276, 1859 WL 2321 (Fla. 1859)
","June 15, 1859",Florida,Overruled by," 1.  Bushnell v. Dennison 
13 Fla. 77 , 1869 WL 1537 , Fla.
","June 15, 1869"
"Supreme Court of Florida. January 01, 1853 5 Fla. 305 1853 WL 1280
Extracted from page: 31
","Wilson v. Lott, 5 Fla. 305, 1853 WL 1280 (Fla. 1853)
","June 15, 1853",Florida,Overruled by," 1.  Oppenheimer v. Guckenheimer 
23 So. 9 , 39 Fla. 617 , Fla.
","Dec. 21, 1897"
"Supreme Court of Florida. January 01, 1846 1 Fla. 1 1846 WL 996
Extracted from page: 31
","Stewart v. Preston, 1 Fla. 1, 1846 WL 996 (Fla. 1846)
","June 15, 1846",Florida,Abrogated by," 1.  Inerarity v. Curtis 
4 Fla. 175 , 1851 WL 1103 , Fla.
","June 15, 1851"
"Supreme Court of Florida. January 01, 1847 1 Fla. 198 1847 WL 1038
Extracted from page: 31
","Beatty v. Ross, 1 Fla. 198, 1847 WL 1038 (Fla. 1847)
","June 15, 1847",Florida,Abrogated by," 1.  Inerarity v. Curtis 
4 Fla. 175 , 1851 WL 1103 , Fla.
","June 15, 1851"
"Supreme Court of Florida. January 01, 1868 12 Fla. 278 1868 WL 1382
Extracted from page: 32
","State v. Kirke, 12 Fla. 278, 95 Am. Dec. 314, 1868 WL 1382 (Fla. 1868)
","June 15, 1868",Florida,Overruled by," 1.  Richardson v. State 
192 So. 876 , 141 Fla. 218 , Fla.
","Jan. 02, 1940"
"12, 1934 117 Fla. 603 158 So. 106
Extracted from page: 36
","Frohock v. Frohock, 117 Fla. 603, 158 So. 106 (Fla. Dec. 12, 1934)
","Dec. 12, 1934",Florida,Overruled by," 1.  Vinson v. Vinson  
190 So. 454 , 139 Fla. 146 , Fla.
","July 07, 1939"
"10, 1934 116 Fla. 148 156 So. 337
Extracted from page: 37
","Commander v. Pedersen, 116 Fla. 148, 156 So. 337 (Fla. Aug. 10, 1934)
","Aug. 10, 1934",Florida,Overruled by," 1.  Campbell v. Jacksonville Kennel Club 
66 So.2d 495 , Fla.
","July 24, 1953"
"30, 1934 114 Fla. 635 154 So. 894
Extracted from page: 37
","Bay View Estates Corp. v. Southerland, 114 Fla. 635, 154 So. 894 (Fla. Apr. 30, 1934)
","Apr. 30, 1934",Florida,Overruled by," 1.  B. A. Lott, Inc. v. Padgett 
14 So.2d 667 , 153 Fla. 304 , Fla.
","July 09, 1943"
"Supreme Court of Florida. April 27, 1966 185 So.2d 701
Extracted from page: 39
","Fretwell v. Wainwright, No. 35100, 185 So. 2d 701 (Fla. Apr. 27, 1966)
","Apr. 27, 1966",Florida,Overruled by," 1.  Lawson v. State 
231 So.2d 205 , Fla. , (NO. 38957 )
","Jan. 28, 1970"
"Supreme Court of Florida. April 20, 1966 185 So.2d 466
Extracted from page: 41
","Johnson v. State, No. 34874, 185 So. 2d 466 (Fla. Apr. 20, 1966)
","Apr. 20, 1966",Florida,Overruled by," 1.  Brumit v. Wainwright 
290 So.2d 39 , Fla. , (NO. 44202 )
","Nov. 28, 1973"
"Supreme Court of Florida. April 12, 2007 959 So.2d 702 2007 WL 1074931
Extracted from page: 43
","Cherry v. State, No. SC02-2023, 959 So. 2d 702, 32 Fla. L. Weekly S151, 2007 WL 1074931 (Fla. Apr. 12, 2007)
","Apr. 12, 2007",Florida,Abrogated by," 1.  Hall v. Florida 
134 S.Ct. 1986 , 572 U.S. 701 , 188 L.Ed.2d 1007 , 82 USLW 4373 , 14 Cal. Daily Op. Serv. 5686 , 2014 Daily Journal D.A.R. 6488 , 24 Fla. L. Weekly Fed. S 779 , U.S.Fla. , (NO. 12-10882 )
","May 27, 2014"
"Supreme Court of Florida. April 20, 2017 215 So.3d 1237 2017 WL 1409660
Extracted from page: 5
","Johnson v. State, No. SC13-711, 42 Fla. L. Weekly S470, 2017 WL 1409660 (Fla. Apr. 20, 2017)
","Apr. 20, 2017",Florida,Abrogated by," 1.  Pedroza v. State  
291 So.3d 541 , 45 Fla. L. Weekly S93 , Fla. , (NO. SC18-964 )
","Mar. 12, 2020"
"Supreme Court of Florida. May 11, 2017 221 So.3d 512 2017 WL 1954977
Extracted from page: 6
","Wright v. State, No. SC14-2410, 221 So. 3d 512, 42 Fla. L. Weekly S587, 2017 WL 1954977 (Fla. May 11, 2017)
","May 11, 2017",Florida,Abrogated by," 1.  Bush v. State 
295 So.3d 179 , 45 Fla. L. Weekly S145 , Fla. , (NO. SC18-227 )
","May 14, 2020"
"Supreme Court of Florida. October 18, 1935 121 Fla. 268 163 So. 523
Extracted from page: 7
","Utley v. City of St. Petersburg, 121 Fla. 268, 163 So. 523 (Fla. Oct. 18, 1935)
","Oct. 18, 1935",Florida,Overruled by," 1.  Strazzulla v. Hendrick 
177 So.2d 1 , Fla. , (NO. 33968 )
","June 30, 1965"
"Supreme Court of Florida. December 27, 1935 122 Fla. 77 164 So. 848
Extracted from page: 7
","English v. State, 122 Fla. 77, 164 So. 848 (Fla. Dec. 27, 1935)
","Dec. 27, 1935",Florida,Overruled by," 1.  Franklin v. State 
257 So.2d 21 , Fla. , (NO. 40757 , 40758 )
","Dec. 17, 1971"
"18, 1935 119 Fla. 440 160 So. 884
Extracted from page: 8
","Grand Court Order of Calanthe of North America, South America, Europe, Asia, Africa, and Australia, Jurisdiction of Florida, v. Johnson, 119 Fla. 440, 160 So. 884 (Fla. Apr. 18, 1935)
","Apr. 18, 1935",Florida,Overruled by," 1.  Grand Lodge, K. P., of North America, South America, Europe, Asia, Africa and Australia v. Williams 
165 So. 688 , 122 Fla. 147 , Fla.
","May 16, 1935"
"20, 1935 122 Fla. 710 166 So. 813
Extracted from page: 9
","New Amsterdam Cas. Co. v. James, 122 Fla. 710, 166 So. 813 (Fla. Dec. 20, 1935)
","Dec. 20, 1935",Florida,Overruled by," 1.  Stockman v. Downs 
573 So.2d 835 , 16 Fla. L. Weekly 160 , Fla. , (NO. 75,635 )
","Jan. 31, 1991"
"20, 1935 118 Fla. 832 160 So. 199
Extracted from page: 9
","Franklin Life Ins. Co. v. Tharpe, 118 Fla. 832, 160 So. 199 (Fla. Mar. 20, 1935)
","Mar. 20, 1935",Florida,Overruled by," 1.  Slaughter v. Tyler  
171 So. 320 , 126 Fla. 515 , Fla.
","Dec. 14, 1936"
"Supreme Court of Florida. March 02, 1933 108 Fla. 541 146 So. 549
Extracted from page: 16
","State v. Taylor, 108 Fla. 541, 146 So. 549 (Fla. Mar. 02, 1933)
","Mar. 02, 1933",Florida,Overruled by," 1.  Gray v. Bryant  
125 So.2d 846 , Fla.
","Dec. 19, 1960"
"05, 1953 64 So.2d 920
Extracted from page: 19
","Grimes v. State, 64 So. 2d 920 (Fla. May 05, 1953)
","May 05, 1953",Florida,Overruled by," 1.  Johnson v. State 
91 So.2d 185 , Fla.
","May 23, 1956"
"21, 1975 313 So.2d 690
Extracted from page: 30
","Morgan Drive Away of Florida, Inc. v. Florida Public Service Commission, No. 45264, 313 So. 2d 690 (Fla. May 21, 1975)
","May 21, 1975",Florida,Overruled by," 1.  Kimball v. Hawkins 
364 So.2d 463 , Fla. , (NO. 53363 )
","Nov. 02, 1978"
"Supreme Court of Florida. March 28, 1995 653 So.2d 374 1995 WL 134745
Extracted from page: 35
","Porter v. State, No. 85,404, 653 So. 2d 374, 20 Fla. L. Weekly S152, 1995 WL 134745 (Fla. Mar. 28, 1995)
","Mar. 28, 1995",Florida,Abrogated by," 1.  Wyatt v. State 
71 So.3d 86 , 36 Fla. L. Weekly Supp. 417 , 92 A.L.R.6th 725 , Fla. , (NO. SC08-655 , SC09-556 )
","July 08, 2011"
"Supreme Court of Florida. April 29, 1982 419 So.2d 618
Extracted from page: 49
","R. M. P. v. Jones, No. 60,223, 419 So. 2d 618 (Fla. Apr. 29, 1982)
","Apr. 29, 1982",Florida,Overruled by," 1.  A.A. v. Rolle 
604 So.2d 813 , 17 Fla. L. Weekly S561 , Fla. , (NO. 78,142 , 78,571 , 78,572 , 78,577 , 78,665 , 79,071 , 79071 )
","July 23, 1992"
