DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Connecticut. September 06, 1977 173 Conn. 438 378 A.2d 540
Extracted from page: 4
","Healy v. White, 173 Conn. 438, 378 A.2d 540, 1977 WL 497727 (Conn. Sep. 06, 1977)
","Sep. 06, 1977",Connecticut,Overruled by," 1.  Petriello v. Kalman  
576 A.2d 474 , 215 Conn. 377 , Conn. , (NO. 13814 , 13815 )
","June 19, 1990"
"Supreme Court of Errors of Connecticut. July 30, 1906 79 Conn. 218 64 A. 223
Extracted from page: 14
","Coughlin v. Knights of Columbus, 79 Conn. 218, 64 A. 223 (Conn. July 30, 1906)
","July 30, 1906",Connecticut,Overruled by," 1.  Perrigo v. Connecticut Commercial Travelers’ Mut. Acc. Ass’n 
127 A. 10 , 101 Conn. 648 , Conn.
","Dec. 12, 1924"
"Supreme Court of Errors of Connecticut. May 03, 1906 79 Conn. 46 63 A. 777
Extracted from page: 14
","In re O'Brien's Petition, 79 Conn. 46, 63 A. 777 (Conn. May 03, 1906)
","May 03, 1906",Connecticut,Overruled by," 1.  Application of Dinan 
244 A.2d 608 , 157 Conn. 67 , Conn.
","July 23, 1968"
"Supreme Court of Errors of Connecticut. December 19, 1911 85 Conn. 128 81 A. 958
Extracted from page: 16
","Dyer v. City of Danbury, 85 Conn. 128, 81 A. 958, 39 L.R.A.N.S. 405, Am. Ann. Cas. 1913A,784 (Conn. Dec. 19, 1911)
","Dec. 19, 1911",Connecticut,Abrogated by," 1.  Roman v. City of Stamford  
559 A.2d 710 , 211 Conn. 396 , Conn. , (NO. 13531 )
","June 06, 1989"
"Supreme Court of Errors of Connecticut. January 06, 1911 84 Conn. 9 78 A. 582
Extracted from page: 17
","Marri v. Stamford St. R. Co., 84 Conn. 9, 78 A. 582, 33 L.R.A.N.S. 1042, Am. Ann. Cas. 1912B,1120 (Conn. Jan. 06, 1911)
","Jan. 06, 1911",Connecticut,Overruled by," 1.  Hopson v. St. Mary’s Hospital  
408 A.2d 260 , 176 Conn. 485 , Conn.
","Jan. 23, 1979"
"Supreme Court of Errors of Connecticut. July 14, 1948 135 Conn. 16 60 A.2d 510
Extracted from page: 18
","Celentano v. Zoning Bd. of Appeals of Hartford, 135 Conn. 16, 60 A.2d 510 (Conn. July 14, 1948)
","July 14, 1948",Connecticut,Overruled by," 1.  Parsons v. Board of Zoning Appeals of City of New Haven 
99 A.2d 149 , 140 Conn. 290 , Conn.
","Aug. 11, 1953"
"Supreme Court of Errors of Connecticut. March 10, 1948 134 Conn. 440 58 A.2d 523
Extracted from page: 19
","Rice v. Rice, 134 Conn. 440, 58 A.2d 523 (Conn. Mar. 10, 1948)
","Mar. 10, 1948",Connecticut,Overruled by," 1.  Spalding v. Spalding 
368 A.2d 14 , 171 Conn. 220 , Conn.
","June 22, 1976"
"Supreme Court of Connecticut. March 21, 1973 164 Conn. 482 325 A.2d 239
Extracted from page: 25
","Berlinski v. Ovellette, 164 Conn. 482, 325 A.2d 239 (Conn. Mar. 21, 1973)
","Mar. 21, 1973",Connecticut,Overruled by," 1.  Westchester Fire Ins. Co. v. Allstate Ins. Co.  
672 A.2d 939 , 236 Conn. 362 , Conn. , (NO. 15158 )
","Mar. 19, 1996"
"Supreme Court of Connecticut. November 26, 1974 167 Conn. 315 355 A.2d 279
Extracted from page: 30
","Costello Const. Corp. v. Teamsters Local 559, 167 Conn. 315, 355 A.2d 279, 88 L.R.R.M. (BNA) 2999, 76 Lab. Cas. P 53550 (Conn. Nov. 26, 1974)
","Nov. 26, 1974",Connecticut,Overruled by," 1.  Town of East Hartford v. East Hartford Mun. Employees Union, Inc. 
539 A.2d 125 , 206 Conn. 643 , Conn. , (NO. 13187 )
","Mar. 22, 1988"
"Supreme Court of Errors of Connecticut. May 16, 1933 116 Conn. 691 166 A. 252
Extracted from page: 35
","State v. La Louche, 116 Conn. 691, 166 A. 252 (Conn. May 16, 1933)
","May 16, 1933",Connecticut,Overruled by," 1.  State v. Tillman 
202 A.2d 494 , 152 Conn. 15 , Conn.
","July 07, 1964"
"Supreme Court of Connecticut. April 23, 1968 156 Conn. 387 242 A.2d 725
Extracted from page: 38
","Curtin v. Franchetti, 156 Conn. 387, 242 A.2d 725 (Conn. Apr. 23, 1968)
","Apr. 23, 1968",Connecticut,Overruled by," 1.  Bolan v. Avalon Farms Property Owners Ass’n, Inc.  
735 A.2d 798 , 250 Conn. 135 , Conn. , (NO. 16066 )
","Aug. 10, 1999"
"Supreme Court of Connecticut. July 23, 1991 219 Conn. 605 595 A.2d 306
Extracted from page: 44
","State v. Famiglietti, No. 13991, 219 Conn. 605, 595 A.2d 306, 1991 WL 134898 (Conn. July 23, 1991)
","July 23, 1991",Connecticut,Overruled by," 1.  State v. Douglas C.  
285 A.3d 1067 , 345 Conn. 421 , Conn. , (NO. SC 20456 )
","Dec. 13, 2022"
"Supreme Court of Connecticut. February 26, 1991 217 Conn. 588 587 A.2d 126
Extracted from page: 47
","Port Clinton Associates v. Board of Selectmen of Town of Clinton, No. 14115, 217 Conn. 588, 587 A.2d 126, 1991 WL 22896 (Conn. Feb. 26, 1991)
","Feb. 26, 1991",Connecticut,Abrogated by,"    1.  Mangiafico v. Town of Farmington  
204 A.3d 1138 , 331 Conn. 404 , Conn. , (NO. 19993 )
","Apr. 16, 2019"
"Supreme Court of Connecticut. June 11, 1991 219 Conn. 179 592 A.2d 912
Extracted from page: 48
","Sanzone v. Board of Police Com'rs of City of Bridgeport, No. 14102, 219 Conn. 179, 592 A.2d 912, 1991 WL 99980 (Conn. June 11, 1991)
","June 11, 1991",Connecticut,Abrogated by," 1.  State v. Courchesne  
816 A.2d 562 , 262 Conn. 537 , Conn. , (NO. 16665 )
","Mar. 11, 2003"
"Supreme Court of Connecticut. July 27, 1993 226 Conn. 652 628 A.2d 964
Extracted from page: 56
","Marshak v. Marshak, No. 14667, 226 Conn. 652, 628 A.2d 964, 1993 WL 278923 (Conn. July 27, 1993)
","July 27, 1993",Connecticut,Overruled by," 1.  State v. Vakilzaden  
742 A.2d 767 , 251 Conn. 656 , Conn. , (NO. SC16022 )
","Dec. 21, 1999"
"Supreme Court of Connecticut. July 13, 1993 226 Conn. 446 627 A.2d 1329
Extracted from page: 60
","Scrapchansky v. Town of Plainfield, No. 14655, 226 Conn. 446, 627 A.2d 1329, 84 Ed. Law Rep. 352, 1993 WL 262103 (Conn. July 13, 1993)
","July 13, 1993",Connecticut,Abrogated by," 1.  Conway v. Town of Wilton  
680 A.2d 242 , 238 Conn. 653 , 111 Ed. Law Rep. 1219 , Conn. , (NO. 15335 )
","Aug. 06, 1996"
"Supreme Court of Connecticut. October 21, 2003 266 Conn. 364 832 A.2d 14
Extracted from page: 3
","State v. Ceballos, No. 16901, 266 Conn. 364, 832 A.2d 14, 2003 WL 22332779 (Conn. Oct. 21, 2003)
","Oct. 21, 2003",Connecticut,Overruled by," 1.  State v. Douglas C. 
285 A.3d 1067 , 345 Conn. 421 , Conn. , (NO. SC 20456 )
","Dec. 13, 2022"
"Supreme Court of Connecticut. December 31, 2002 262 Conn. 222 811 A.2d 1256
Extracted from page: 7
","Morel v. Commissioner of Public Health, No. 16570, 262 Conn. 222, 811 A.2d 1256, 2002 WL 31859537 (Conn. Dec. 31, 2002)
","Dec. 31, 2002",Connecticut,Overruled by," 1.  Commission on Human Rights and Opportunities v. Board of Educ. of Town of Cheshire  
855 A.2d 212 , 270 Conn. 665 , 191 Ed. Law Rep. 349 , Conn. , (NO. 17014 , 17015 )
","Aug. 31, 2004"
"Supreme Court of Connecticut. December 24, 2002 262 Conn. 179 811 A.2d 223
Extracted from page: 10
","State v. Luurtsema, No. 16745, 262 Conn. 179, 811 A.2d 223, 2002 WL 31812734 (Conn. Dec. 24, 2002)
","Dec. 24, 2002",Connecticut,Overruled by," 1.  State v. Salamon  
949 A.2d 1092 , 287 Conn. 509 , Conn. , (NO. 17610 )
","July 01, 2008"
"Supreme Court of Connecticut. July 30, 2002 261 Conn. 156 801 A.2d 788
Extracted from page: 11
","State v. Ramos, No. 16318, 261 Conn. 156, 801 A.2d 788, 2002 WL 1645484 (Conn. July 30, 2002)
","July 30, 2002",Connecticut,Overruled by," 1.  State v. Elson  
91 A.3d 862 , 311 Conn. 726 , Conn. , (NO. 18737 )
","June 03, 2014"
"Supreme Court of Errors of Connecticut. January 08, 1937 122 Conn. 343 189 A. 599
Extracted from page: 16
","Savage v. St. Aeden's Church, 122 Conn. 343, 189 A. 599 (Conn. Jan. 08, 1937)
","Jan. 08, 1937",Connecticut,Overruled by," 1.  Clements v. Aramark Corporation  
261 A.3d 665 , 339 Conn. 402 , 396 Ed. Law Rep. 747 , Conn. , (NO. 20167 )
","June 24, 2021"
"Supreme Court of Errors of Connecticut. April 15, 1958 145 Conn. 237 140 A.2d 871
Extracted from page: 18
","Mills v. Town Plan and Zoning Commission of Town of Windsor, 145 Conn. 237, 140 A.2d 871 (Conn. Apr. 15, 1958)
","Apr. 15, 1958",Connecticut,Overruled by," 1.  Mott’s Realty Corp. v. Town Plan and Zoning Commission of Town of Windsor 
209 A.2d 179 , 152 Conn. 535 , Conn.
","Apr. 01, 1965"
"Supreme Court of Errors of Connecticut. July 06, 1944 131 Conn. 157 38 A.2d 436
Extracted from page: 28
","Greenberg v. Guiliano, 131 Conn. 157, 38 A.2d 436 (Conn. July 06, 1944)
","July 06, 1944",Connecticut,Abrogated by," 1.  Blancato v. Feldspar Corp. 
522 A.2d 1235 , 203 Conn. 34 , 77 A.L.R.4th 833 , Conn. , (NO. 12973 )
","Mar. 31, 1987"
"Supreme Court of Errors of Connecticut. April 20, 1891 60 Conn. 326 22 A. 765
Extracted from page: 37
","State v. New York, N. H. & H. R. Co., 60 Conn. 326, 22 A. 765 (Conn. Apr. 20, 1891)
","Apr. 20, 1891",Connecticut,Overruled by," 1.  City of Hartford v. Faith Center, Inc.  
493 A.2d 883 , 196 Conn. 487 , Conn. , (NO. 12505 )
","June 18, 1985"
"Supreme Court of Errors of Connecticut. September 28, 1928 108 Conn. 309 143 A. 155
Extracted from page: 40
","O'Brien v. Wise & Upson Co., 108 Conn. 309, 143 A. 155 (Conn. Sep. 28, 1928)
","Sep. 28, 1928",Connecticut,Abrogated by," 1.  State v. Courchesne 
816 A.2d 562 , 262 Conn. 537 , Conn. , (NO. 16665 )
","Mar. 11, 2003"
"Supreme Court of Errors of Connecticut. November 17, 1923 99 Conn. 683 122 A. 790
Extracted from page: 41
","Baggish v. Offengand, 99 Conn. 683, 122 A. 790 (Conn. Nov. 17, 1923)
","Nov. 17, 1923",Connecticut,Overruled by," 1.  Finance Discount Corp. v. Hurwitz 
88 A.2d 385 , 138 Conn. 636 , Conn.
","Apr. 15, 1952"
"Supreme Court of Errors of Connecticut. November 17, 1923 99 Conn. 703 122 A. 906
Extracted from page: 42
","Fisher v. Hanson, 99 Conn. 703, 122 A. 906 (Conn. Nov. 17, 1923)
","Nov. 17, 1923",Connecticut,Overruled by," 1.  Pentin v. Gonsowski  
82 A.2d 157 , 138 Conn. 43 , Conn.
","June 19, 1951"
"Supreme Court of Errors of Connecticut. May 03, 1923 99 Conn. 1 120 A. 871
Extracted from page: 43
","Mezzi v. Taylor, 99 Conn. 1, 120 A. 871 (Conn. May 03, 1923)
","May 03, 1923",Connecticut,Overruled by," 1.  Kinderavich v. Palmer 
15 A.2d 83 , 127 Conn. 85 , Conn.
","June 13, 1940"
"Supreme Court of Errors of Connecticut. November 17, 1959 146 Conn. 714 156 A.2d 149
Extracted from page: 46
","Strazza v. McKittrick, 146 Conn. 714, 156 A.2d 149 (Conn. Nov. 17, 1959)
","Nov. 17, 1959",Connecticut,Overruled by," 1.  Clohessy v. Bachelor  
675 A.2d 852 , 237 Conn. 31 , Conn. , (NO. 15188 )
","May 21, 1996"
"Supreme Court of Errors of Connecticut. December 30, 1959 147 Conn. 95 157 A.2d 487
Extracted from page: 48
","State v. Doucette, 147 Conn. 95, 157 A.2d 487 (Conn. Dec. 30, 1959)
","Dec. 30, 1959",Connecticut,Overruled by," 1.  State v. Tillman 
202 A.2d 494 , 152 Conn. 15 , Conn.
","July 07, 1964"
"Supreme Court of Errors of Connecticut. December 15, 1917 92 Conn. 248 102 A. 583
Extracted from page: 48
","Pope v. Rogers, 92 Conn. 248, 102 A. 583 (Conn. Dec. 15, 1917)
","Dec. 15, 1917",Connecticut,Overruled by," 1.  Wheat v. Wheat 
244 A.2d 359 , 156 Conn. 575 , Conn.
","June 25, 1968"
"Supreme Court of Errors of Connecticut. December 15, 1917 92 Conn. 316 102 A. 644
Extracted from page: 49
","Bridgeport Projectile Co. v. City of Bridgeport, 92 Conn. 316, 102 A. 644 (Conn. Dec. 15, 1917)
","Dec. 15, 1917",Connecticut,Abrogated by," 1.  State v. Courchesne 
816 A.2d 562 , 262 Conn. 537 , Conn. , (NO. 16665 )
","Mar. 11, 2003"
"Supreme Court of Errors of Connecticut. March 29, 1922 97 Conn. 312 116 A. 614
Extracted from page: 52
","Baggish v. Offengand, 97 Conn. 312, 116 A. 614 (Conn. Mar. 29, 1922)
","Mar. 29, 1922",Connecticut,Overruled by," 1.  Finance Discount Corp. v. Hurwitz 
88 A.2d 385 , 138 Conn. 636 , Conn.
","Apr. 15, 1952"
"Supreme Court of Errors of Connecticut. June 03, 1922 97 Conn. 440 117 A. 504
Extracted from page: 52
","Dunham v. Dunham, 97 Conn. 440, 117 A. 504 (Conn. June 03, 1922)
","June 03, 1922",Connecticut,Overruled by," 1.  Freund v. Burns 
40 A.2d 754 , 131 Conn. 380 , Conn.
","Nov. 30, 1944"
"Supreme Court of Errors of Connecticut. December 11, 1922 98 Conn. 337 119 A. 218
Extracted from page: 52
","Stamford Trust Co. v. Lockwood, 98 Conn. 337, 119 A. 218 (Conn. Dec. 11, 1922)
","Dec. 11, 1922",Connecticut,Overruled by," 1.  Connecticut Bank and Trust Co. v. Coffin 
563 A.2d 1323 , 212 Conn. 678 , Conn. , (NO. 13390 , 13391 , 13392 , 13393 , 13394 , 13395 , 13396 , 13397 , 13398 )
","Aug. 22, 1989"
"Supreme Court of Errors of Connecticut. October 01, 1872 39 Conn. 320 1872 WL 1492
Extracted from page: 55
","Blakeman v. Blakeman, 39 Conn. 320, 1872 WL 1492 (Conn. Oct. 01, 1872)
","Oct. 01, 1872",Connecticut,Overruled by," 1.  Rischall v. Bauchmann 
46 A.2d 898 , 132 Conn. 637 , 165 A.L.R. 559 , Conn.
","Apr. 04, 1946"
"Supreme Court of Errors of Connecticut. December 01, 1877 45 Conn. 306 1877 WL 1942
Extracted from page: 60
","Appeal of Wheeler, 45 Conn. 306, 1877 WL 1942 (Conn. Dec. 01, 1877)
","Dec. 01, 1877",Connecticut,Overruled by," 1.  Appeal of Norwalk St. Ry. Co.  
37 A. 1080 , 69 Conn. 576 , 39 L.R.A. 794 , Conn.
","July 13, 1897"
"Supreme Court of Connecticut. October 27, 1971 161 Conn. 522 290 A.2d 327
Extracted from page: 2
","State ex rel. Kelman v. Schaffer, 161 Conn. 522, 290 A.2d 327 (Conn. Oct. 27, 1971)
","Oct. 27, 1971",Connecticut,Overruled by," 1.  Serrani v. Board of Ethics of City of Stamford 
622 A.2d 1009 , 225 Conn. 305 , Conn. , (NO. 14570 )
","Apr. 06, 1993"
"Supreme Court of Connecticut. December 22, 1971 162 Conn. 112 291 A.2d 750
Extracted from page: 3
","State v. Manning, 162 Conn. 112, 291 A.2d 750 (Conn. Dec. 22, 1971)
","Dec. 22, 1971",Connecticut,Abrogated by," 1.  State v. Arroyo  
973 A.2d 1254 , 292 Conn. 558 , Conn. , (NO. 18031 )
","July 21, 2009"
"Supreme Court of Connecticut. July 16, 1969 158 Conn. 389 260 A.2d 582
Extracted from page: 4
","Childs v. Blesso, 158 Conn. 389, 260 A.2d 582 (Conn. July 16, 1969)
","July 16, 1969",Connecticut,Abrogated by," 1.  State v. James K.  
299 A.3d 243 , 347 Conn. 648 , Conn. , (NO. 20693 )
","Aug. 29, 2023"
"Supreme Court of Connecticut. October 25, 1967 155 Conn. 502 234 A.2d 835
Extracted from page: 9
","State v. Simmons, 155 Conn. 502, 234 A.2d 835 (Conn. Oct. 25, 1967)
","Oct. 25, 1967",Connecticut,Abrogated by," 1.  State v. Courchesne 
816 A.2d 562 , 262 Conn. 537 , Conn. , (NO. 16665 )
","Mar. 11, 2003"
"Supreme Court of Connecticut. March 23, 1967 154 Conn. 644 228 A.2d 510
Extracted from page: 11
","Moore v. Bunk, 154 Conn. 644, 228 A.2d 510 (Conn. Mar. 23, 1967)
","Mar. 23, 1967",Connecticut,Overruled by," 1.  Ely v. Murphy 
540 A.2d 54 , 207 Conn. 88 , Conn. , (NO. 13228 )
","Apr. 12, 1988"
"Supreme Court of Connecticut. February 08, 1972 162 Conn. 363 294 A.2d 577
Extracted from page: 15
","Fisher v. Hodge, 162 Conn. 363, 294 A.2d 577, 80 A.L.R.3d 1164 (Conn. Feb. 08, 1972)
","Feb. 08, 1972",Connecticut,Overruled by," 1.  Pedevillano v. Bryon  
648 A.2d 873 , 231 Conn. 265 , Conn. , (NO. 14962 )
","Oct. 18, 1994"
"Supreme Court of Connecticut. November 13, 1979 179 Conn. 223 425 A.2d 1279
Extracted from page: 22
","Levin v. Ritson, 179 Conn. 223, 425 A.2d 1279 (Conn. Nov. 13, 1979)
","Nov. 13, 1979",Connecticut,Overruled by," 1.  Carchidi v. Rodenhiser  
551 A.2d 1249 , 209 Conn. 526 , 57 USLW 2466 , Conn. , (NO. 13433 )
","Jan. 03, 1989"
"Supreme Court of Errors of Connecticut. June 13, 1912 85 Conn. 438 83 A. 530
Extracted from page: 23
","Johnson v. Connecticut Co., 85 Conn. 438, 83 A. 530 (Conn. June 13, 1912)
","June 13, 1912",Connecticut,Overruled by," 1.  Petriello v. Kalman 
576 A.2d 474 , 215 Conn. 377 , Conn. , (NO. 13814 , 13815 )
","June 19, 1990"
"Supreme Court of Errors of Connecticut. July 05, 1905 78 Conn. 150 61 A. 502
Extracted from page: 24
","Farrell v. Hawley, 78 Conn. 150, 61 A. 502, 112 Am. St. Rep. 98, 3 Am. Ann. Cas. 874, 70 L.R.A. 686 (Conn. July 05, 1905)
","July 05, 1905",Connecticut,Overruled by," 1.  Stenz v. Sandstrom  
118 A.2d 900 , 143 Conn. 72 , Conn.
","Dec. 13, 1955"
"Supreme Court of Errors of Connecticut. August 01, 1950 137 Conn. 179 75 A.2d 429
Extracted from page: 28
","State v. Guastamachio, 137 Conn. 179, 75 A.2d 429 (Conn. Aug. 01, 1950)
","Aug. 01, 1950",Connecticut,Overruled by," 1.  State v. Tillman 
202 A.2d 494 , 152 Conn. 15 , Conn.
","July 07, 1964"
